# {"t_start": 1768293732.4489753, "env_id": "PctContinuous-v0"} 
r,l,t
2.772949,24,8.688156
3.662501,51,31.924323
3.47549,42,49.243262
3.017579,40,67.131183
1.346423,20,74.802364
2.431873,30,88.009973
1.534334,20,95.701454
2.853918,38,110.711315
2.911418,35,124.623075
0.89029,14,131.289674
3.620949,43,148.78858
1.658464,23,158.699379
3.415875,38,173.305182
2.362469,29,184.31718
3.113932,40,199.311145
2.562019,28,210.32043
3.965145,55,232.60986
1.345894,18,241.21458
3.146903,40,260.050022
3.640595,46,279.440166
2.463467,28,292.225358
2.619237,40,308.709143
1.250778,15,314.806521
3.700012,51,336.087691
3.658297,45,356.143742
3.522488,39,372.335973
2.848438,35,387.193018
2.915962,28,398.332267
3.256697,43,415.301394
3.828825,40,430.628305
0.717092,12,434.807525
2.294668,28,445.005394
4.378274,43,461.395193
2.443413,30,472.95123
1.3318,20,480.417519
1.229239,17,487.606367
2.512585,36,502.909106
1.592094,21,511.991154
2.109875,26,522.09085
3.331606,37,538.000281
3.134567,41,554.76726
1.879023,29,566.616996
2.74691,34,581.108915
3.309724,51,602.010534
4.389432,45,619.413528
3.298611,36,635.906782
2.584675,30,647.81339
1.268137,20,656.798677
3.966993,39,674.418199
4.017898,47,694.227366
2.319403,20,702.223095
3.987395,38,717.191429
5.141891,74,747.254805
4.01298,47,765.012615
2.373179,31,777.222701
2.280326,34,791.23001
1.256643,15,797.299571
3.678118,44,815.108481
0.879941,13,820.212046
0.929502,13,825.70898
3.304438,49,846.637856
3.112214,38,862.702367
2.289214,28,874.025063
2.89367,32,888.119531
3.386334,38,903.202176
3.113932,40,919.108091
3.669262,41,936.40904
3.432021,48,955.53308
3.795707,46,973.601526
4.348406,57,998.402158
3.175181,40,1015.236006
2.306009,27,1026.221044
1.853747,30,1037.610803
0.871358,11,1042.397945
4.051748,55,1066.813648
2.567825,31,1079.627672
2.187325,24,1089.402438
3.75709,47,1109.388091
4.145943,44,1127.135933
2.488569,32,1139.624429
2.768986,27,1149.386518
1.467345,21,1156.987305
3.542242,40,1172.286656
4.378274,43,1189.016254
3.975345,50,1208.917854
3.767306,53,1230.616766
2.941684,38,1246.211707
2.512585,36,1262.324299
3.508642,44,1280.413103
3.430817,44,1299.216199
3.503897,40,1315.121145
3.443545,45,1333.810021
2.315697,36,1348.023708
2.690461,33,1362.501109
1.384695,17,1368.415792
3.751039,39,1384.419987
2.641891,27,1395.231708
2.534675,29,1406.610851
1.884001,28,1419.421302
2.090768,20,1427.612131
3.20449,34,1440.824196
3.784368,37,1456.688477
3.826371,36,1470.206556
3.470896,48,1489.512065
1.825909,21,1498.322707
2.582436,34,1511.610714
2.594785,39,1527.723854
1.4713,18,1534.712627
3.107616,37,1550.00203
