# {"t_start": 1768293732.4118524, "env_id": "PctContinuous-v0"} 
r,l,t
1.810757,17,5.83154
1.810146,26,15.933729
2.508625,31,31.437977
1.29062,17,38.829929
3.414034,53,61.867717
4.075162,49,81.842339
3.588395,43,99.658366
2.99514,39,114.963909
4.242799,45,133.830023
4.215226,65,160.535185
3.620949,43,177.55266
3.482595,45,194.181938
4.102481,45,211.246869
4.457233,53,233.106234
3.297674,42,252.35453
4.087826,45,272.728548
4.11909,56,297.432514
3.673618,45,315.767821
2.928053,38,331.458847
3.640595,46,351.730727
1.9222,23,361.552409
3.114024,46,380.525465
1.71245,20,389.534684
2.404369,32,401.8576
2.567825,31,414.080954
3.868254,43,430.53558
3.43918,43,446.041533
2.998996,30,457.759291
3.087495,40,472.836057
1.861062,17,479.254918
3.588489,43,497.42499
3.258704,38,513.528673
4.558996,45,531.737002
4.416097,56,555.128158
1.3318,20,563.249394
3.486207,47,583.251255
2.512585,36,597.849171
2.264893,29,609.531902
2.222764,28,620.35476
3.148448,35,636.243291
4.360137,54,658.757199
2.612617,42,678.089749
0.83053,14,683.140947
0.896266,12,688.649266
3.422902,34,702.54809
2.889313,29,714.256731
2.308003,27,724.924095
4.291346,61,749.467128
4.420535,43,765.488527
1.452574,15,770.794557
4.452151,46,790.360967
3.826371,36,804.846506
1.810146,26,815.743817
2.598362,32,828.554328
4.045765,55,851.724985
3.448895,54,874.654336
2.431873,30,887.636306
1.687989,21,896.123161
2.99514,39,911.841901
3.672266,41,928.345676
3.461617,52,949.661571
2.713417,34,962.826621
3.056794,41,979.045067
3.807509,41,997.247932
4.457233,53,1019.659716
0.66133,9,1023.548486
2.380306,25,1033.25064
4.11909,56,1056.857078
3.089715,39,1074.088595
4.217952,55,1096.801862
1.63343,24,1106.949168
3.67151,40,1122.851556
4.178181,59,1145.642927
1.71245,20,1153.038208
3.406457,45,1170.265015
3.583752,44,1187.351285
3.226487,35,1200.83132
2.751061,34,1214.745379
3.271568,34,1228.529124
2.488569,32,1241.832563
2.663584,26,1253.530144
1.246795,19,1261.648063
1.844317,22,1270.240291
3.952963,39,1286.54775
2.40719,29,1299.397877
2.443291,35,1313.055536
3.167055,42,1330.967367
2.236125,30,1342.945052
4.018852,51,1363.882683
4.097276,50,1383.754286
3.148448,35,1397.331714
4.326806,53,1420.472933
1.762232,27,1431.14885
1.746621,21,1439.564989
3.589946,57,1462.936596
1.365218,14,1468.232286
3.456721,39,1483.438582
2.308003,27,1494.332232
2.478561,36,1508.876601
2.984751,30,1520.645926
2.759205,29,1532.768267
3.352308,31,1545.339481
1.810757,17,1552.441196
3.408517,47,1571.747786
3.249082,40,1588.53814
3.017579,40,1606.77423
1.835504,27,1618.052677
3.377232,41,1635.134217
2.203388,28,1646.470471
2.309219,31,1659.090211
3.444715,39,1674.753419
2.769273,43,1692.375359
3.285834,39,1708.754142
3.936741,48,1728.248552
3.415875,38,1745.744053
3.035119,34,1760.75568
4.131123,54,1783.333034
3.5156,40,1799.735691
3.88059,53,1821.746094
2.728004,35,1836.634454
1.227823,15,1842.636621
3.360359,43,1861.1569
3.805448,42,1877.949176
1.346429,21,1886.344252
1.123567,13,1891.594723
3.700012,51,1911.460251
3.889399,50,1929.46396
3.582838,40,1945.450818
3.863468,48,1963.638719
2.134429,22,1972.536466
4.048808,53,1992.738179
3.894964,41,2008.130992
3.155836,39,2024.010061
2.066502,24,2034.036917
4.295063,42,2051.225458
2.249044,26,2062.165364
0.501472,8,2064.830195
3.860143,53,2086.865606
2.512585,36,2101.038922
0.54491,8,2104.450675
3.196459,42,2121.338341
4.54587,52,2143.30954
2.200351,29,2154.646977
1.941529,30,2166.575999
2.74691,34,2180.846676
1.969368,27,2191.168071
4.477624,46,2207.744958
3.247697,35,2221.956656
2.040106,24,2231.83389
2.197875,32,2243.558436
0.498038,6,2245.73982
4.859681,57,2268.623663
3.598748,33,2281.537073
3.934437,37,2295.666388
3.771417,54,2316.748159
3.50821,43,2333.642595
2.124504,28,2343.468656
2.224483,33,2355.068495
3.109701,38,2369.261576
3.504809,42,2385.166003
0.680021,10,2389.466022
3.870509,43,2406.426178
2.525395,38,2422.333345
3.876982,45,2439.143181
4.173734,50,2458.660801
3.415875,38,2473.927902
2.597337,31,2486.657287
4.898128,61,2510.643856
4.427499,49,2530.621871
4.488535,61,2556.738117
4.93778,60,2581.385323
1.271396,16,2587.752834
0.113095,4,2589.339026
3.912651,43,2606.945492
2.172133,35,2620.957884
2.729568,33,2633.137689
2.093044,29,2644.745064
3.889399,50,2662.950114
2.24091,25,2672.825936
3.863468,48,2691.235181
2.429307,24,2699.793516
3.033563,39,2715.283486
3.295501,31,2727.045746
4.071512,49,2746.026161
2.259034,27,2756.981975
4.378274,43,2774.250221
2.474083,31,2787.057697
4.210632,58,2809.240653
4.11553,59,2832.764613
2.512585,36,2845.647673
0.359215,6,2847.950602
2.696207,35,2862.345459
4.152998,48,2881.628598
3.029625,40,2897.170636
2.431453,38,2912.380635
1.499065,19,2919.557594
3.000376,45,2936.544835
2.595573,25,2944.867915
4.368092,52,2965.234962
1.570886,19,2972.333115
2.348511,34,2985.251703
4.769665,46,3003.231524
2.888661,30,3015.133579
3.719982,35,3029.15522
4.154129,39,3044.439195
1.390097,21,3052.731147
4.111287,48,3070.93127
3.238849,44,3087.868196
1.210718,18,3094.257027
3.377232,41,3111.237109
3.588395,43,3127.440472
4.034675,53,3147.834365
2.33251,29,3159.24298
3.68768,56,3180.916354
2.675752,33,3193.258438
2.509095,32,3205.227967
3.008565,33,3218.461863
4.293258,51,3240.952663
3.113932,40,3257.833309
3.5156,40,3273.334182
3.242406,45,3291.962843
2.352257,31,3303.650208
2.694963,35,3317.16009
1.554894,23,3326.34152
4.304452,48,3345.474055
0.521782,11,3350.024333
4.168164,55,3371.773731
1.51676,21,3380.069811
2.863216,34,3392.529791
4.476938,52,3412.988045
0.846829,10,3416.726735
2.134429,22,3425.543061
1.154027,17,3432.449569
3.295501,31,3443.936461
3.354873,40,3460.245338
5.359591,58,3482.81258
4.378274,43,3499.553676
2.84614,37,3513.656166
2.904656,42,3529.051884
3.989179,56,3550.920293
2.512585,36,3564.231274
1.097825,15,3570.647416
1.45991,19,3578.240011
1.95512,24,3588.240754
3.299375,43,3605.747573
3.802845,57,3628.358568
4.085323,54,3648.562093
3.244152,50,3669.472857
3.545028,36,3683.434432
4.620517,55,3706.548028
3.623656,41,3723.250363
4.243928,60,3748.761812
5.588354,55,3769.984471
2.56531,27,3779.747713
5.497994,57,3803.653649
5.049335,50,3822.829094
3.662501,51,3842.952451
4.111287,48,3862.243755
4.383118,59,3885.354705
1.210718,18,3892.937344
5.344593,68,3919.74098
3.504809,42,3937.549349
2.496036,33,3950.954906
3.870509,43,3968.449217
2.394142,35,3981.455686
4.458717,53,4002.246417
3.936741,48,4021.744252
3.807509,41,4037.767033
2.959322,33,4050.126851
4.389256,56,4072.034984
1.839673,20,4080.140053
4.751381,64,4105.41685
3.673618,45,4122.466034
4.267864,56,4144.732871
4.09142,50,4164.144295
3.70833,41,4181.453826
1.853747,30,4193.254176
2.52412,30,4205.353113
4.640079,62,4231.727818
4.659665,62,4255.916409
1.815931,18,4262.74184
0.846829,10,4267.045815
4.365744,46,4286.12606
2.144752,29,4298.263136
4.058769,42,4315.128375
3.770388,44,4333.140248
2.696289,33,4346.844554
3.468009,35,4360.327286
4.493704,57,4383.150448
3.767306,53,4404.325076
3.989179,56,4428.481148
2.512585,36,4443.20899
4.868743,60,4467.75804
4.537391,57,4491.536192
3.410672,38,4507.787113
3.299375,43,4525.145886
2.098074,33,4538.655485
3.0666,39,4554.140759
1.818051,25,4564.151945
2.49859,24,4572.739837
4.667682,56,4594.733278
4.081883,47,4612.565426
2.123273,31,4625.160871
4.21578,40,4642.059538
1.452574,15,4648.076558
4.452151,46,4667.534553
4.621738,45,4686.098386
1.685744,24,4695.446242
1.895544,22,4704.544111
3.238849,44,4721.955834
4.670936,70,4749.446439
2.029113,26,4759.745594
5.171603,61,4784.325781
0.680021,10,4789.033492
5.388585,59,4815.224935
2.55102,39,4831.967171
4.643569,55,4853.993721
5.271851,64,4880.645947
1.630113,21,4889.662623
4.457233,53,4912.046026
4.939313,62,4938.244433
2.234325,23,4947.528908
2.000901,28,4959.432863
3.575476,44,4977.834902
2.027703,24,4989.034603
5.020449,61,5013.854116
2.535471,29,5025.140783
3.880752,55,5048.248885
3.474456,46,5068.058067
3.149299,41,5084.351438
4.326061,57,5108.840591
3.582838,40,5125.672894
2.179762,29,5137.129516
4.417212,47,5156.13795
3.851921,50,5178.264719
2.215398,21,5186.739383
1.178676,18,5193.937658
4.294995,48,5213.337542
4.378274,43,5230.445026
4.583398,58,5255.145696
4.056318,55,5278.35407
4.360984,63,5305.564854
2.236125,30,5318.154711
3.106493,40,5335.028019
4.537391,57,5358.526151
1.744142,21,5366.956522
4.360137,54,5389.096339
3.990449,59,5414.082268
3.966039,52,5436.439195
3.888612,61,5462.73396
4.014077,41,5479.234772
4.816372,58,5502.943404
3.257676,37,5517.253899
3.953081,56,5541.077722
2.036797,19,5549.044729
5.269661,62,5574.239536
2.75458,26,5585.959216
4.878847,47,5604.723916
4.826681,69,5634.522903
3.02068,38,5649.451684
3.017579,40,5666.373727
3.12634,48,5686.464393
0.976576,12,5691.233877
3.588395,43,5709.054309
3.273304,44,5726.874619
4.504714,48,5748.333087
4.084236,63,5773.858413
1.390456,16,5780.232357
5.177905,63,5808.544932
4.226446,46,5828.131143
1.776183,22,5837.354222
4.898128,61,5863.455105
2.234325,23,5872.683217
4.11909,56,5896.355131
2.146626,29,5908.047048
2.500931,31,5920.734587
4.323902,52,5943.271793
4.114893,46,5962.232992
3.715704,53,5985.064468
2.258098,27,5996.952495
1.548676,22,6005.64122
3.767299,48,6026.174655
2.965538,32,6039.758156
3.75709,47,6059.3474
2.710646,26,6070.463783
2.82532,37,6086.234129
4.746689,50,6106.423998
3.86292,45,6126.362382
2.294668,28,6137.830927
4.712143,46,6158.141855
2.84614,37,6174.249693
3.767306,53,6196.453937
3.989179,56,6220.334887
4.166163,56,6245.331354
2.55897,35,6260.73251
1.45991,19,6268.247964
3.331606,37,6283.959442
3.953338,51,6306.69076
2.036794,32,6320.854135
2.74691,34,6336.341172
2.764627,42,6354.535838
4.014077,41,6371.425454
3.654014,43,6389.761523
4.46949,52,6412.24492
4.291346,61,6439.555039
4.623502,45,6458.946852
3.986311,46,6477.768053
4.284641,43,6496.152003
4.878847,47,6517.141853
0.470102,8,6521.036246
1.895544,22,6530.852864
3.238849,44,6550.572896
1.948194,29,6563.543205
2.874514,35,6579.742623
3.868249,46,6601.152737
4.004675,52,6624.231479
3.088465,36,6640.005027
2.394142,35,6656.967834
3.876982,45,6677.470556
4.618203,54,6702.267275
3.285665,37,6718.857878
3.47487,39,6736.325446
3.859614,51,6759.56898
3.369545,38,6776.858932
3.88059,53,6800.562353
3.795707,46,6821.058735
4.404064,58,6848.471688
0.300989,8,6851.846379
3.242596,36,6868.250624
5.210918,75,6902.629081
4.168164,55,6928.356771
1.988132,27,6941.253534
3.972363,51,6965.387716
4.266549,49,6988.740142
4.326701,51,7011.425462
3.446033,36,7027.256664
4.616343,61,7055.585662
1.768311,16,7062.848397
5.21526,61,7091.125793
4.448263,49,7115.225614
5.248853,53,7140.443209
2.054222,23,7152.229804
3.362937,49,7176.649344
3.7107,51,7201.522737
3.407917,46,7222.362134
4.369992,54,7248.551448
4.420094,56,7273.024307
4.785221,54,7296.976437
3.953338,51,7322.646608
3.802845,57,7349.955257
5.083845,64,7380.337771
4.157497,65,7410.449614
4.389432,45,7431.067119
4.620517,55,7454.552639
3.623656,41,7472.254088
5.057103,73,7506.634157
4.623502,45,7528.945254
4.357715,51,7553.152725
5.246896,53,7578.139337
3.987395,38,7595.449186
4.150882,59,7624.424595
2.641144,33,7640.362882
4.603764,64,7669.566273
4.533955,68,7700.843452
2.831397,34,7716.147475
4.794735,57,7741.709144
2.496036,33,7757.274268
5.125153,57,7782.734593
4.215226,65,7813.833059
4.352794,52,7836.547285
5.041791,61,7864.322387
3.415875,38,7881.345802
5.071675,57,7907.955831
4.349279,55,7934.258671
3.882376,42,7953.727148
4.751381,64,7984.444375
5.553052,67,8014.441352
5.064419,65,8043.931426
4.73551,57,8070.727969
3.912651,43,8090.733328
4.531112,62,8120.123005
4.481882,60,8147.732703
3.242956,42,8167.847807
3.748968,47,8190.28449
3.32538,36,8207.15868
3.520665,44,8227.93464
3.385148,35,8245.852134
3.305338,44,8267.14943
4.586626,48,8288.225232
4.071512,49,8312.441019
2.830966,34,8328.437776
4.482783,44,8348.741018
4.781905,60,8378.237623
1.83441,27,8390.388933
4.011985,57,8419.448158
4.939349,64,8450.130159
4.018852,51,8475.424653
2.287009,29,8489.849862
4.57644,53,8515.440955
3.80512,49,8539.280489
2.229752,35,8556.824713
4.171008,55,8583.201384
4.686692,70,8617.146277
4.081237,42,8639.757558
4.816372,58,8669.066981
2.146781,25,8680.441254
2.27081,33,8696.539166
2.80805,28,8710.159907
2.103653,22,8720.355933
5.302422,54,8745.456984
4.154129,39,8763.981713
0.76,12,8769.458194
2.186619,26,8781.482083
3.303374,45,8804.136212
4.714764,71,8838.030669
4.075162,49,8861.640466
4.334078,51,8885.844136
3.871679,51,8910.149048
4.242799,45,8932.752505
0.89029,14,8939.641792
4.458717,53,8963.93676
3.936741,48,8987.331076
4.48613,47,9009.329907
4.457233,53,9034.545586
2.645386,34,9051.560743
2.299744,24,9063.347251
4.11909,56,9090.636594
2.257555,30,9104.661399
4.267864,56,9130.245955
4.09142,50,9153.171645
4.767071,53,9179.144026
1.853747,30,9193.055434
2.861986,34,9209.458257
3.63477,50,9232.677022
3.467042,42,9252.872974
2.965538,32,9268.947261
4.118995,49,9293.024228
4.417212,47,9314.042835
2.670458,35,9331.050431
0.657924,7,9334.158933
3.86292,45,9355.14115
4.966383,54,9379.643241
3.027431,31,9394.554812
3.679173,46,9416.342328
4.210632,58,9443.657137
4.263787,62,9475.250534
5.093126,66,9507.338376
4.018852,51,9530.871918
2.969482,40,9550.555338
1.310316,14,9556.846406
3.80512,49,9580.957276
5.168358,69,9613.722097
3.391545,46,9637.338896
2.764627,42,9656.569735
4.945204,50,9679.449179
0.647042,7,9682.948327
2.146781,25,9695.259421
4.691714,68,9729.639855
4.623502,45,9751.335505
5.269661,62,9782.892926
3.642745,34,9800.059806
3.080857,27,9814.723902
3.731123,53,9840.657022
4.01298,47,9864.934294
3.674477,50,9890.056659
0.555396,11,9896.044455
4.450139,55,9923.123117
1.534334,20,9932.138546
4.816218,63,9964.355127
5.932563,66,9997.041286
4.826072,72,10032.137242
3.412397,41,10051.869541
4.618203,54,10077.447645
2.258388,26,10089.647114
3.47487,39,10107.356301
4.864488,60,10137.547893
4.798223,52,10161.344848
4.899,65,10194.918664
4.93778,60,10222.050344
3.661708,48,10246.251466
4.690087,56,10273.045058
5.423912,60,10302.135499
2.574763,39,10321.846833
3.728303,50,10346.138086
3.700012,51,10371.671851
4.613732,61,10400.755739
3.619768,41,10419.633114
5.542185,60,10450.304696
3.271568,34,10466.858384
3.305338,44,10488.038492
4.268242,45,10510.147368
3.968307,47,10533.424809
3.837115,43,10554.047797
4.558996,45,10576.63788
5.364614,66,10608.739042
2.662712,38,10627.687424
2.606813,33,10643.453976
3.836375,52,10667.3421
2.461617,34,10686.131218
4.197404,52,10712.458646
3.148448,35,10729.93016
4.326806,53,10754.766456
3.579578,54,10781.235078
1.20365,17,10789.354354
4.939703,71,10823.446724
2.69981,26,10836.355533
5.360854,66,10867.238231
2.534675,29,10881.736417
4.291346,61,10912.773643
4.623502,45,10934.649456
