# {"t_start": 1768293732.4331946, "env_id": "PctContinuous-v0"} 
r,l,t
3.17572,28,9.917735
3.771417,54,34.809475
3.674735,45,53.913522
2.582436,34,68.327619
2.453806,37,84.307575
2.831397,34,98.152266
4.000581,48,116.847851
2.184528,29,129.340451
2.753222,33,143.109378
1.78628,27,154.235996
2.176869,26,164.433287
3.482595,45,182.207259
2.656577,29,192.848633
3.035119,34,205.732767
2.12018,28,216.8482
4.200726,46,236.038175
4.195057,57,262.552358
3.193754,40,279.539831
3.282952,43,298.845126
2.53903,33,312.030921
3.333136,37,326.203577
4.014561,57,352.119176
2.258098,27,363.853486
2.404369,32,376.823509
3.356811,41,394.551648
3.136611,34,407.539565
2.848438,35,420.922802
3.164365,32,433.230386
3.226875,42,448.416048
3.46328,35,461.745141
0.810362,13,466.425405
3.346332,39,481.51489
4.105395,40,498.531795
2.149027,25,509.724966
1.748506,26,519.611996
3.7107,51,541.031302
4.166163,56,563.82511
3.08542,39,580.925512
4.249769,53,602.212648
3.648951,42,618.921022
1.721564,23,629.102602
1.04584,17,636.613745
1.746621,21,645.135417
3.888612,61,672.762763
1.187798,12,677.526107
3.51302,40,694.132965
3.780938,43,711.443291
4.451855,64,737.44087
3.923552,38,751.84565
2.56531,27,762.425464
3.784368,37,776.709817
3.686467,34,790.825593
3.470896,48,810.216409
2.219541,27,821.211545
4.285627,58,845.403949
0.680635,12,850.327253
3.377232,41,867.940267
4.519354,53,890.219866
3.757627,50,910.41274
2.402532,30,922.805516
2.769273,43,940.424449
1.820729,23,949.603714
3.056794,41,966.235828
3.285665,37,980.522957
2.781557,32,994.833535
3.460392,45,1014.096245
3.882376,42,1031.139086
3.790392,52,1053.143522
2.352257,31,1066.541955
1.935023,22,1075.632361
3.966589,49,1095.62806
2.933446,31,1109.033341
2.980036,44,1126.944912
2.258098,27,1137.515467
3.040296,38,1151.232502
3.487794,43,1167.548882
2.013649,21,1175.225627
3.863468,48,1194.365404
2.429307,24,1203.412128
3.902593,51,1224.541632
3.396415,33,1238.355071
1.467345,21,1246.822368
2.6242,32,1261.414093
4.378274,43,1278.611405
2.809111,36,1294.336671
2.443291,35,1308.851346
4.11553,59,1332.964094
2.377469,33,1345.950082
3.269579,42,1363.521261
1.694027,21,1371.426919
2.931717,32,1384.427406
1.552257,22,1393.642179
3.990449,59,1418.124064
4.171008,55,1440.342727
2.268916,32,1453.842532
4.081237,42,1470.031479
3.797964,45,1487.825675
2.040106,24,1497.718019
1.884001,28,1508.746709
3.421809,33,1521.933223
3.623822,41,1538.926686
4.058538,39,1555.172555
3.17572,28,1566.303026
3.614118,50,1587.353858
3.02068,38,1604.637987
2.582436,34,1618.835044
3.083891,47,1638.143002
3.109701,38,1653.539909
1.363651,17,1660.420126
0.602454,9,1664.217728
