# {"t_start": 1768293732.4383142, "env_id": "PctContinuous-v0"} 
r,l,t
3.17572,28,9.920018
3.470896,48,32.453694
2.219541,27,43.210871
3.885638,53,66.963639
3.083891,47,86.543772
3.60201,44,103.598077
1.496237,19,111.304112
3.506181,46,130.644219
3.546811,40,146.814089
2.159023,32,160.336968
2.713417,34,173.40377
1.885453,24,182.715381
2.258388,26,192.534326
3.47487,39,207.244905
1.230231,17,213.817081
2.234325,23,222.854335
3.498595,49,244.727256
3.673618,45,266.128453
4.404064,58,290.522895
3.640595,46,309.920665
2.535471,29,321.116138
1.633977,26,332.514589
3.127266,38,349.319232
4.234129,57,373.417657
3.583752,44,392.667771
1.314606,12,396.901075
2.848438,35,410.417716
2.429307,24,419.920068
2.541495,33,432.501727
3.002522,28,442.239099
3.588489,43,458.80074
2.294668,28,469.425974
3.403474,34,482.313722
2.054222,23,492.431265
3.679507,52,514.41218
3.418948,46,533.219865
2.512585,36,547.425456
3.740864,47,567.438429
4.266196,54,589.709907
3.648951,42,606.613614
2.084119,28,618.22734
1.941529,30,631.428455
3.135526,40,648.157328
3.589946,57,673.850683
3.016484,30,686.13018
3.456721,39,702.348155
0.776734,11,706.500835
3.6485,52,727.599477
3.680211,36,742.13364
3.20449,34,754.718795
3.352308,31,766.597652
3.826371,36,781.738862
3.771417,54,803.413068
2.821706,36,817.927043
0.980926,13,823.212754
1.576151,22,832.018131
2.193427,28,844.311177
3.588395,43,862.712403
3.757627,50,884.113404
3.870509,43,901.10446
3.172753,48,920.617228
1.438896,17,927.517554
1.606991,22,936.803733
3.721326,39,952.450662
3.255735,36,967.202271
3.859614,51,988.01503
3.882376,42,1006.17692
2.731063,39,1022.541469
4.839189,58,1045.823889
4.267864,56,1070.196394
1.053314,18,1077.401068
2.463467,28,1089.132671
2.244792,36,1104.111791
1.475452,17,1111.321648
2.846919,36,1125.909546
2.797819,33,1138.937198
2.965538,32,1150.407379
2.433682,32,1162.51545
2.429307,24,1171.305991
2.648469,34,1185.223852
3.25579,30,1196.938673
3.770388,44,1214.2215
3.919476,44,1232.501869
4.378274,43,1250.321547
2.809111,36,1266.151967
1.748506,26,1276.898788
3.7107,51,1298.320164
3.702409,51,1319.117424
4.018852,51,1339.788403
