# {"t_start": 1768293732.4007282, "env_id": "PctContinuous-v0"} 
r,l,t
2.940769,26,9.344102
3.662501,51,32.982578
3.674735,45,51.451482
2.813888,37,67.779055
3.356554,52,89.82981
1.256643,15,95.457465
2.687372,33,108.169791
2.99514,39,123.662012
3.870509,43,142.350529
2.55102,39,158.879558
2.176869,26,168.645373
4.818701,57,190.460734
3.415875,38,205.033565
0.665431,9,208.356071
1.774512,25,218.243732
4.087826,45,237.163212
3.498595,49,260.338026
4.174609,51,282.140054
3.418257,45,302.190461
2.88939,37,316.850872
1.9222,23,325.675603
2.980036,44,344.934326
1.744704,21,354.955822
3.601387,49,375.476019
1.760922,21,383.960777
3.226487,35,398.260939
1.491098,19,406.068961
3.446033,36,419.759323
1.601567,23,428.776035
3.648495,37,441.758749
2.700671,35,455.647932
2.066502,24,464.386781
4.226254,41,480.077373
1.352141,15,486.160706
3.679507,52,508.859899
3.131096,41,525.091077
2.236125,30,537.936735
3.269579,42,555.066983
2.400293,31,567.760157
3.331606,37,583.634483
2.882748,37,598.941485
0.792359,13,603.843934
1.746621,21,612.570667
3.000376,45,631.482401
3.545028,36,646.35695
1.747964,18,654.061176
2.995188,34,670.247729
1.779101,26,680.439835
4.623502,45,698.950876
2.56531,27,710.143962
4.180229,41,726.784067
4.621738,45,744.686363
3.519904,49,763.867632
4.111287,48,782.914128
2.813888,37,797.842503
2.965938,46,816.573516
2.874514,35,830.3657
3.678118,44,849.291921
3.871679,51,870.656183
3.672266,41,888.353952
3.359868,50,908.677528
2.713417,34,922.176862
1.093723,14,928.0554
1.182546,18,935.558868
3.47487,39,951.177248
3.113932,40,967.458933
0.726253,7,969.953125
3.790392,52,992.189
3.795707,46,1011.78459
1.935023,22,1020.763775
2.373888,31,1033.060024
3.70833,41,1050.362748
2.112273,34,1065.173604
0.195852,4,1066.721389
1.767563,25,1077.161127
2.052583,24,1087.090129
1.815931,18,1094.56398
2.433682,32,1108.458987
1.492656,15,1114.052891
4.150625,54,1136.01728
3.435824,34,1148.49305
3.588489,43,1164.442262
3.140317,36,1177.990562
3.027431,31,1190.160706
4.781905,60,1214.133259
3.767306,53,1235.968841
3.486207,47,1256.659743
3.560847,48,1276.676059
1.971089,25,1286.654331
3.046034,41,1304.272769
3.331606,37,1319.261632
3.299375,43,1336.770297
2.937587,46,1355.256541
4.207986,56,1378.242814
2.764627,42,1394.974368
2.849777,27,1405.147755
1.747964,18,1413.660131
3.623656,41,1430.654192
4.372967,63,1456.657269
3.966993,39,1471.54778
2.888661,30,1483.457862
3.784368,37,1498.78697
4.52676,44,1515.834931
2.882144,40,1532.352098
2.641144,33,1545.880653
2.582436,34,1559.852238
1.346423,20,1567.653228
3.60201,44,1586.38078
2.687372,33,1600.941283
3.206104,43,1619.661005
3.870509,43,1637.244467
4.710572,71,1665.957706
3.112214,38,1682.171916
3.010364,40,1698.474048
1.630113,21,1707.071134
1.776183,22,1716.676736
3.113932,40,1732.849315
3.033981,34,1748.151511
3.965145,55,1772.194857
3.299216,41,1789.369042
1.543782,18,1796.862715
3.409665,44,1814.760007
3.062278,33,1828.257294
2.027737,32,1842.010326
1.250778,15,1847.347797
4.526329,61,1873.645036
3.836093,49,1893.148071
2.093079,22,1901.644196
3.520665,44,1918.268733
3.164365,32,1929.773899
1.890715,26,1940.15393
3.828825,40,1955.777071
3.527157,42,1972.164718
3.837115,43,1987.93496
3.027431,31,2000.557082
4.653543,59,2023.640342
2.904656,42,2041.537184
3.7107,51,2062.18549
4.440436,59,2085.969064
1.268571,17,2092.236159
3.291488,43,2109.961186
4.112315,47,2129.969016
4.360137,54,2151.870722
2.375358,37,2165.951817
3.222639,42,2183.658817
2.316698,33,2196.181238
1.259755,13,2201.362371
4.816372,58,2222.967157
2.040106,24,2232.961092
0.719085,12,2237.54592
4.623502,45,2254.552518
4.983087,59,2277.73516
5.302422,54,2298.739343
3.987395,38,2313.341991
3.662501,51,2333.782079
4.01298,47,2349.956975
3.399518,46,2366.841758
2.177058,32,2378.644662
1.963582,25,2389.06961
3.761345,45,2406.833457
1.277993,17,2414.350661
5.125153,57,2435.91689
3.359868,50,2455.681249
2.494451,30,2467.643405
1.093723,14,2473.065517
4.102481,45,2491.140755
4.161441,49,2510.814712
4.939313,62,2536.277921
4.255301,47,2556.24875
3.965145,55,2579.267727
3.673618,45,2597.616025
2.598453,33,2610.840895
3.72288,47,2629.086601
1.041967,12,2633.15026
0.651668,13,2637.954011
0.628694,9,2641.844614
2.74453,35,2654.284079
2.863216,34,2668.154006
2.965538,32,2679.843562
2.255241,30,2691.962782
1.462904,14,2697.353107
2.328121,31,2707.944678
2.768986,27,2718.558009
3.770388,44,2736.247187
4.448263,49,2755.077222
4.558996,45,2773.645214
4.583398,58,2796.271143
2.061209,30,2808.259039
4.011985,57,2830.9199
2.512585,36,2843.943484
3.106493,40,2859.865983
2.32999,30,2872.160443
1.310316,14,2877.561495
4.480555,55,2898.765718
3.034739,47,2917.773067
4.992139,63,2941.034744
2.733646,41,2956.75385
3.728538,38,2971.163996
2.889313,29,2981.635866
1.745486,20,2989.366055
3.423826,48,3008.242893
4.623502,45,3026.136516
3.623822,41,3042.846413
4.332821,44,3059.866205
3.987395,38,3073.772151
3.771417,54,3094.379089
3.47549,42,3111.777668
4.045765,55,3132.780972
0.890847,14,3137.867091
4.243138,52,3158.388078
4.110346,50,3177.3476
4.74771,62,3200.43919
3.546811,40,3216.547853
3.359868,50,3238.384879
3.876982,45,3257.535013
2.966995,39,3272.466374
4.698554,50,3292.954194
4.630029,54,3313.8729
0.995755,13,3318.66191
2.922541,32,3331.390839
2.101078,29,3343.247898
3.673618,45,3360.269503
3.30372,44,3378.557114
1.190174,19,3384.956561
4.063807,45,3402.641058
4.178181,59,3426.184642
3.127266,38,3440.879693
4.97491,67,3467.669511
3.583752,44,3484.557673
2.879371,31,3496.855555
3.863468,48,3514.746238
2.915962,28,3524.971387
5.126501,71,3551.934122
0.778195,8,3554.847495
3.968307,47,3574.050711
3.951216,45,3592.058675
4.105395,40,3608.148988
0.466864,4,3609.737074
2.715983,39,3625.970014
0.821691,12,3629.942897
4.805613,62,3653.655113
2.755173,36,3668.96005
3.430817,44,3686.141865
3.104452,34,3700.867202
1.025376,16,3707.253229
4.184769,60,3731.774194
4.719502,60,3756.310065
2.316698,33,3769.78376
4.68894,47,3787.774839
4.536436,54,3809.858919
1.482694,18,3816.686781
1.412192,22,3825.064958
5.588354,55,3846.599278
0.936349,10,3850.454953
5.076217,50,3870.963233
4.621738,45,3888.918267
2.477572,36,3903.85673
0.186547,3,3904.74773
4.045765,55,3926.868687
1.676571,25,3937.06938
2.874514,35,3951.061619
2.57394,31,3963.954173
2.801115,37,3978.259185
2.753222,33,3990.678714
2.525395,38,4006.244997
1.785485,22,4014.79841
2.892749,37,4029.758483
5.129772,55,4050.444906
4.416426,52,4070.859671
3.782289,50,4090.957474
1.839673,20,4099.250247
2.101078,29,4110.071029
4.560996,55,4131.279126
3.282952,43,4148.273245
1.745182,26,4158.90176
1.410098,18,4165.33472
2.980036,44,4184.069307
3.646232,48,4202.974643
2.504702,33,4216.252349
3.836093,49,4237.264919
3.136611,34,4251.077567
3.75709,47,4269.278021
2.134429,22,4278.138551
4.150625,54,4300.570154
3.129764,29,4312.16917
3.968307,47,4331.371808
0.260377,4,4332.833908
1.216872,15,4338.762626
2.319606,27,4350.6621
3.767306,53,4371.559673
4.011985,57,4394.139462
2.512585,36,4408.35868
4.369992,54,4431.97937
3.622649,45,4449.84829
