# {"t_start": 1768293732.4745762, "env_id": "PctContinuous-v0"} 
r,l,t
3.369078,30,10.572638
3.33361,46,32.376166
2.641144,33,46.002917
3.399518,46,66.269474
3.785319,59,90.798838
1.256643,15,96.544446
2.833075,34,110.001937
4.034675,53,131.973686
3.672266,41,148.971197
1.882691,28,160.478289
4.352794,52,180.974281
3.210822,43,196.462331
3.415875,38,211.474441
3.800091,44,229.68358
3.55055,46,250.283079
2.380306,25,262.074318
3.965145,55,285.28793
1.630666,22,295.761285
3.978889,53,316.869769
3.966589,49,337.274322
3.70833,41,355.88497
3.880752,55,379.078369
3.861495,51,399.764574
2.093044,29,411.181864
2.998299,36,425.26545
3.32538,36,438.280879
1.336705,17,444.48078
3.446033,36,458.270747
3.305338,44,475.196494
4.268242,45,493.286354
2.632607,34,508.502333
2.696289,33,520.982887
2.545657,29,533.763094
3.403301,43,550.763348
1.748506,26,561.978095
3.285062,44,580.926646
2.236125,30,593.045921
2.333988,31,605.195789
3.622649,45,623.194329
2.202726,25,634.709801
4.22533,52,656.67837
1.230596,20,666.083052
2.653032,32,679.594194
2.436438,36,694.893261
3.545028,36,709.390553
3.366407,37,724.108274
2.995188,34,738.077543
1.268137,20,745.996269
2.090768,20,753.274891
4.105897,49,771.676379
3.784368,37,787.390814
2.860253,25,797.595645
3.149504,44,815.572432
4.602278,52,836.423962
0.627964,9,840.177041
2.224483,33,854.706688
4.170854,50,875.684976
2.687372,33,889.877173
4.034675,53,911.071101
3.546811,40,927.293227
3.359868,50,948.220872
2.176869,26,957.865602
1.942786,25,968.386325
1.630113,21,975.995546
2.362469,29,989.485697
4.389256,56,1013.068449
3.5156,40,1029.599458
2.000901,28,1040.181812
4.069776,50,1062.201116
3.260389,42,1080.204896
1.821005,27,1090.910344
0.635744,8,1094.481885
1.853747,30,1107.399338
2.969534,36,1121.43348
3.406457,45,1139.585916
1.760922,21,1147.178817
3.868254,43,1163.174888
2.499975,33,1175.380157
3.164365,32,1188.378971
2.82532,37,1202.675915
3.46328,35,1216.686671
4.003193,48,1236.891325
3.837115,43,1255.764459
3.952963,39,1271.579254
2.149027,25,1282.19552
3.767306,53,1304.470914
3.7107,51,1325.596352
3.051539,42,1342.585593
1.392657,18,1349.295763
1.739491,22,1358.760742
4.319144,49,1378.371875
3.013235,39,1394.203366
3.990449,59,1418.884207
2.887217,35,1433.466531
3.824274,60,1457.894617
4.151721,43,1473.950503
3.298611,36,1488.684675
3.147861,36,1503.072764
3.900728,55,1525.707358
3.966993,39,1541.1786
5.269661,62,1566.471221
4.058538,39,1583.18563
3.826371,36,1598.697578
2.882144,40,1616.260494
2.598362,32,1629.188316
4.438843,60,1653.787814
1.676571,25,1664.185247
3.60201,44,1682.565724
2.687372,33,1695.36332
3.871679,51,1717.370249
3.546811,40,1733.586991
2.159023,32,1748.09227
2.675752,33,1762.786425
2.509095,32,1776.469885
4.226446,46,1795.368897
1.182038,15,1801.074288
1.91612,26,1812.589796
0.686555,6,1814.572769
4.751381,64,1841.437232
4.069776,50,1862.78149
2.260239,27,1873.799998
3.827821,48,1892.664146
3.67151,40,1908.090242
1.933959,31,1919.388632
3.265489,41,1934.918676
1.767563,25,1944.989134
3.658297,45,1962.212251
1.522695,14,1967.493097
2.848438,35,1981.275915
1.678327,16,1986.686624
4.284719,55,2008.08579
3.894964,41,2024.734724
4.46563,53,2046.589018
3.346332,39,2062.686191
1.910209,21,2071.667126
4.30342,55,2092.96591
3.767306,53,2114.786981
3.285062,44,2133.529562
2.512585,36,2147.886904
4.018852,51,2168.034335
2.899375,38,2183.889965
3.503897,40,2199.261283
1.303826,20,2206.072225
2.375358,37,2220.600643
3.454416,47,2239.266515
3.888612,61,2263.109452
2.998427,29,2274.165997
4.667682,56,2295.87333
1.570886,19,2303.292525
1.412192,22,2311.588756
2.502122,25,2322.488277
4.912764,58,2343.162277
4.332821,44,2359.073706
3.987395,38,2373.095445
4.610984,66,2399.461785
3.60846,44,2417.265821
3.303374,45,2434.689451
2.897898,45,2452.01001
4.320475,54,2473.68137
4.110346,50,2492.870407
3.871679,51,2513.585539
0.929502,13,2519.276478
4.28359,66,2546.845448
3.285834,39,2562.994884
4.173734,50,2583.67584
3.195424,35,2598.199362
3.035119,34,2611.798308
1.774512,25,2621.675991
2.641746,29,2632.291686
4.195057,57,2653.584033
3.193754,40,2669.80881
3.978889,53,2689.604223
1.476145,22,2697.974405
1.384894,17,2703.483502
1.597832,25,2713.879526
4.07714,54,2734.884234
3.779777,53,2755.365832
1.642995,19,2763.192562
1.815931,18,2770.971478
2.499975,33,2783.790983
3.923486,40,2799.511647
2.735656,36,2813.488384
3.46328,35,2827.562684
4.071512,49,2845.683524
3.542242,40,2861.685381
2.467932,28,2873.2943
3.539231,44,2890.895623
0.6391,11,2894.790045
4.263787,62,2919.188838
2.236125,30,2930.173959
4.639064,57,2951.078412
0.436294,8,2954.466881
3.503897,40,2969.874783
3.369416,44,2986.498615
2.612617,42,3003.110161
1.20365,17,3009.269151
2.316698,33,3022.595235
2.998427,29,3034.670727
2.641891,27,3044.870171
3.917425,45,3062.498768
1.268137,20,3069.761904
2.090768,20,3077.577085
4.983087,59,3100.393638
2.665275,25,3110.628568
2.698424,23,3118.983721
4.296481,61,3142.586937
2.112949,25,3152.100301
4.562607,63,3176.683981
1.346423,20,3183.966053
4.243138,52,3203.904538
2.687372,33,3216.88723
3.392612,45,3235.782969
4.242799,45,3255.680416
2.394142,35,3269.125123
4.169287,49,3289.479717
2.38751,30,3300.876559
4.226446,46,3318.378396
3.666066,42,3335.502437
2.058406,27,3346.375982
3.669262,41,3361.58838
3.013683,42,3379.299417
2.627531,34,3391.681886
5.178006,66,3417.485243
2.06151,29,3429.086873
2.933446,31,3441.097375
2.027737,32,3453.505416
4.019441,53,3475.364275
3.242956,42,3491.609698
1.389286,16,3497.376187
3.582838,40,3512.693739
1.558691,20,3519.690005
4.578758,48,3538.196238
3.087495,40,3553.000633
4.092945,43,3570.376493
2.178786,28,3581.710265
4.448263,49,3601.170801
4.295063,42,3617.980876
4.781905,60,3641.458336
0.773881,13,3646.378185
3.891888,54,3668.621547
4.939349,64,3693.737545
1.429579,19,3702.479288
3.430817,44,3720.06299
1.362278,15,3726.195435
2.020643,27,3737.677864
2.315697,36,3752.675726
0.450823,9,3756.077579
2.881733,43,3773.103987
5.18252,52,3793.426261
3.456721,39,3809.295479
4.081883,47,3827.301541
3.900728,55,3849.04258
3.483747,34,3863.325586
4.040688,48,3882.212292
3.849657,38,3897.475335
5.236122,51,3917.472312
3.519904,49,3937.67937
4.602278,52,3958.58742
3.674477,50,3978.482402
1.835504,27,3988.886881
2.193427,28,4000.021249
1.239273,15,4006.184663
4.034675,53,4027.168978
2.536105,31,4039.181658
3.172753,48,4057.674204
1.963388,25,4066.964425
3.056794,41,4083.789202
0.470719,7,4086.282594
2.492935,30,4098.78366
2.058406,27,4108.872019
2.153395,22,4117.09959
4.943382,66,4142.960627
1.571463,21,4151.193784
3.282952,43,4168.04729
3.966589,49,4188.286038
4.304452,48,4207.662154
4.136233,58,4232.499318
2.258098,27,4242.884098
3.601387,49,4262.14374
1.293259,15,4268.092936
3.868254,43,4285.962271
3.75709,47,4305.333365
1.197508,11,4309.685372
4.472661,58,4333.488947
3.761723,39,4349.883902
4.604591,54,4371.076114
1.844317,22,4379.886055
4.712143,46,4398.07147
3.872527,49,4417.774953
2.662712,38,4434.281595
3.7107,51,4455.207232
2.512585,36,4470.284793
3.106493,40,4487.27078
3.430817,44,4505.281587
4.112315,47,4524.788207
3.953338,51,4545.273288
1.879023,29,4556.600729
1.957973,24,4566.03367
3.398625,53,4587.030926
3.016484,30,4598.180117
3.53118,41,4613.595568
2.584675,30,4625.691928
4.965219,72,4655.582408
3.966993,39,4672.269728
4.912764,58,4696.080679
4.452151,46,4714.208305
4.84215,46,4732.180825
4.764934,68,4759.283202
4.602278,52,4780.954946
3.399518,46,4800.701997
2.856519,44,4820.498728
4.450139,55,4842.602866
2.131832,27,4853.810984
1.870874,24,4863.282987
3.546811,40,4880.383921
3.581335,54,4903.909119
5.108268,58,4927.874022
2.931953,38,4943.794275
3.415875,38,4959.18534
1.8202,23,4969.204836
4.349279,55,4992.895766
3.5156,40,5009.293701
4.544511,62,5034.569091
1.741197,24,5045.183944
2.928053,38,5060.77327
3.555034,45,5079.308664
4.063807,45,5097.971881
3.880752,55,5121.586946
2.437155,29,5132.984191
4.170761,56,5155.916494
1.642995,19,5164.377115
