# {"t_start": 1768293732.4317062, "env_id": "PctContinuous-v0"} 
r,l,t
3.987395,38,13.822185
2.245233,33,29.905985
2.508625,31,42.953583
3.238849,44,62.604511
3.99635,62,88.529203
2.639881,32,101.115081
2.687372,33,114.10631
2.99514,39,130.635856
3.444715,39,146.24632
3.172753,48,165.918303
2.282481,27,176.903512
2.966995,39,191.119631
3.084193,34,204.334152
2.781557,32,216.737782
1.054247,14,222.127339
3.033981,34,236.932992
3.965145,55,262.629816
1.571463,21,271.824774
3.605339,47,292.345742
3.966589,49,312.414288
2.535471,29,323.410732
2.446704,38,339.906625
2.660772,32,355.045668
2.637362,34,368.735027
1.959485,22,378.323879
3.32538,36,393.830121
2.751061,34,406.717565
3.164365,32,419.010546
2.144752,29,430.31849
2.768986,27,439.623534
3.588489,43,456.094199
3.258704,38,470.613692
1.14744,14,475.708639
2.40719,29,487.763983
2.87124,41,505.629193
2.299066,31,517.410908
2.236125,30,530.235706
2.396575,33,543.552104
3.196459,42,561.3183
4.57644,53,583.429969
0.515219,9,587.028162
3.922651,58,610.627762
1.957973,24,620.029227
3.888612,61,646.519483
3.751039,39,663.626376
2.334034,26,675.408655
2.584675,30,687.631891
1.950303,29,699.421868
4.21578,40,715.919654
4.105897,49,735.53375
3.598748,33,748.748743
3.826371,36,762.411092
3.731123,53,783.737285
3.50821,43,800.85558
1.206052,15,807.022122
1.948194,29,818.843501
3.109701,38,834.046012
1.534334,20,842.715865
1.614633,20,851.340829
3.23606,37,867.142563
2.246075,33,881.637477
3.98832,46,899.928601
2.892749,37,914.449291
3.285665,37,930.014619
1.3626,18,937.509755
1.694695,24,947.42745
2.299744,24,956.333871
4.26495,58,979.845757
4.390727,53,1002.829146
3.605339,47,1022.948427
4.551408,55,1044.640793
3.70833,41,1062.417821
2.070085,33,1076.845886
0.871358,11,1081.330571
3.779777,53,1102.974731
4.231964,56,1126.307575
1.314606,12,1131.037178
3.384478,42,1146.724633
3.446033,36,1159.928788
4.150625,54,1180.838748
2.30815,22,1189.414165
3.386706,41,1205.428204
4.102004,46,1224.525194
2.876799,30,1236.919865
3.872527,49,1258.318863
2.347192,34,1272.447006
3.891888,54,1294.925641
2.338294,32,1308.334809
3.740864,47,1327.537064
3.291488,43,1344.830819
4.57644,53,1366.209826
2.741795,35,1380.314175
3.034739,47,1398.532317
1.957973,24,1408.823488
2.68449,40,1426.664698
4.477624,46,1443.938249
1.595161,17,1452.124577
2.584675,30,1464.121097
3.297569,46,1481.82507
2.624677,27,1492.52817
4.017898,47,1511.764343
3.352308,31,1524.333198
2.467407,21,1532.707096
3.470896,48,1552.640568
4.111287,48,1571.910583
2.124504,28,1584.112112
3.871367,60,1610.626495
3.078197,37,1625.948657
2.687372,33,1639.214245
0.680021,10,1643.529405
2.402532,30,1655.542777
3.359868,50,1676.13788
2.176869,26,1686.526097
3.936741,48,1706.414092
3.415875,38,1722.718279
3.47487,39,1739.909285
2.058406,27,1751.334655
1.733161,19,1759.610316
3.790392,52,1781.706571
4.069776,50,1802.023125
2.694963,35,1816.739622
3.966589,49,1837.5134
0.635744,8,1840.778827
3.414663,50,1861.955668
3.15208,39,1877.693711
4.051748,55,1899.116012
2.152153,25,1908.834635
1.815931,18,1915.919804
1.708183,23,1923.629446
