# {"t_start": 1768293732.4970329, "env_id": "PctContinuous-v0"} 
r,l,t
4.412195,42,15.360848
3.149504,44,36.645195
2.508625,31,48.858303
0.627964,9,53.352752
1.88199,28,65.998152
1.256643,15,71.454084
1.687989,21,80.769851
2.184528,29,92.556073
3.444715,39,107.769412
4.443332,68,136.207755
2.675752,33,149.795797
1.380655,18,157.540998
2.44126,28,168.241923
2.492935,30,180.439318
4.131123,54,200.031648
4.012867,44,217.468595
2.101078,29,229.690313
4.069776,50,251.76263
2.29097,28,265.87535
3.291021,42,282.946446
0.213224,4,284.462633
3.217403,47,304.903607
3.284971,42,321.557343
2.944412,37,337.366001
2.546727,30,351.277316
2.965538,32,364.869855
3.75709,47,384.271358
3.164365,32,397.454578
2.670458,35,411.252447
3.295501,31,423.304821
2.759857,36,436.567205
1.256292,17,442.544837
4.295063,42,458.548249
1.988918,22,466.988646
3.362937,49,486.06389
3.597023,48,507.380522
1.361731,18,514.256561
2.092976,26,524.447556
3.046034,41,541.55773
4.152998,48,561.534767
3.678795,47,581.679406
3.579578,54,603.584239
3.355809,45,621.114114
3.589946,57,645.952041
2.998427,29,658.582306
3.797964,45,678.550914
3.623656,41,695.661605
1.354404,21,703.960418
4.894409,47,722.350354
4.105897,49,742.631943
2.665275,25,752.162941
3.295578,29,763.67765
3.519904,49,783.377268
4.01298,47,801.691629
3.606371,48,821.7699
2.384789,36,836.179933
1.794372,22,846.173241
3.430476,41,863.260314
2.021925,26,873.760404
3.444715,39,890.669856
3.067534,47,909.871614
4.265141,50,930.178428
2.343297,29,941.748343
3.807509,41,957.673829
2.085741,27,969.28724
2.518019,32,981.866592
1.589081,17,989.953901
1.899465,27,1001.143827
4.390727,53,1023.442777
1.935023,22,1032.280797
3.291021,42,1049.656775
4.014365,44,1068.879117
2.446704,38,1084.57353
1.744704,21,1093.193866
3.540298,48,1113.41094
2.497702,29,1125.312929
2.013649,21,1133.458873
2.499975,33,1145.643142
3.164365,32,1157.160239
2.541495,33,1170.171059
2.30815,22,1178.072736
4.071512,49,1197.7743
3.258704,38,1212.864392
3.952963,39,1228.739444
1.498962,17,1235.977562
2.904656,42,1254.349382
3.597023,48,1274.459409
2.236125,30,1286.555723
2.092976,26,1297.879416
1.815041,23,1307.466395
3.019318,33,1320.865403
3.80512,49,1340.89046
2.864275,45,1359.06758
2.430397,29,1370.476696
2.733646,41,1387.518163
1.767062,16,1393.763179
2.07347,22,1401.958767
2.534675,29,1414.872101
1.412192,22,1424.569482
2.80805,28,1435.911219
4.528834,53,1457.387589
2.416033,22,1466.180912
3.826371,36,1479.555323
3.662501,51,1500.563878
2.219541,27,1511.055599
3.017579,40,1527.662465
1.676571,25,1537.568277
1.598265,20,1545.746157
3.504809,42,1563.281373
3.392612,45,1581.958019
2.536105,31,1594.987365
3.172753,48,1616.253077
2.446531,29,1628.07012
3.936741,48,1647.938911
3.415875,38,1663.260189
3.301919,37,1678.568883
3.964362,52,1699.917734
3.882376,42,1717.990233
4.544511,62,1744.154963
2.873151,37,1760.562974
4.404064,58,1784.952415
2.854918,36,1799.759073
3.912651,43,1817.158168
3.780095,54,1840.346051
3.474456,46,1859.882211
2.404369,32,1872.849431
3.467042,42,1889.791033
3.71072,42,1905.763384
4.118995,49,1923.259489
2.998996,30,1935.168165
2.541495,33,1947.94365
3.46328,35,1961.55335
4.071512,49,1980.975799
4.448263,49,1999.521061
3.952963,39,2014.71559
3.679173,46,2033.472863
2.443291,35,2047.863034
1.229239,17,2055.060969
3.702409,51,2075.869621
3.106493,40,2091.568056
3.755571,47,2110.886382
4.112315,47,2130.555545
