# {"t_start": 1768293732.409664, "env_id": "PctContinuous-v0"} 
r,l,t
2.940769,26,9.306974
1.942923,28,20.853594
2.508625,31,36.484064
3.606371,48,56.975246
2.965938,46,75.738457
3.377232,41,93.241258
2.986938,36,107.040497
1.660235,21,115.735147
4.504714,48,135.938679
0.89029,14,141.659566
1.925035,24,151.147681
2.697623,34,165.331381
4.48613,47,183.368576
1.861723,24,192.561651
2.12018,28,203.052131
2.380306,25,212.441784
2.731063,39,228.973038
3.400914,42,247.535727
3.978889,53,271.644383
1.821005,27,282.843812
2.193517,25,294.461567
3.880752,55,316.743008
3.474456,46,335.95176
4.526329,61,362.726666
3.087735,37,378.361676
1.815931,18,385.637852
1.90334,26,396.665938
3.385148,35,410.227677
3.672573,48,428.545813
0.305634,4,430.050777
2.27887,30,440.875472
3.951216,45,457.829442
3.633883,36,471.551397
3.539231,44,489.544267
3.679507,52,511.72634
3.022397,40,527.546257
2.297999,31,540.780806
3.703936,46,559.870882
4.733571,58,583.96058
3.225538,36,598.852436
3.299375,43,616.060438
2.864275,45,635.329227
2.74691,34,649.329343
2.138882,31,663.14729
3.016484,30,676.896587
2.334034,26,687.105979
3.623656,41,704.261507
2.615861,38,719.343854
3.421809,33,732.552698
2.759205,29,744.355699
4.058538,39,759.051325
1.810757,17,765.535887
2.882144,40,782.038143
3.201909,39,797.867299
1.631868,22,806.77466
1.948194,29,818.355155
3.865738,47,837.267733
3.504809,42,855.646562
2.65291,36,870.725582
3.546811,40,888.02003
2.769273,43,905.313246
2.897786,35,919.235048
2.231662,27,930.457241
4.226446,46,949.012572
1.3626,18,956.146344
0.515575,7,958.726141
3.5156,40,974.562382
3.013683,42,993.269124
2.257555,30,1006.066606
2.928053,38,1021.955784
3.291021,42,1038.048679
1.9222,23,1048.325702
3.046689,45,1068.252448
2.258098,27,1079.226814
3.540298,48,1099.151195
3.356811,41,1115.758378
2.965538,32,1129.238286
2.04634,27,1139.626274
2.134429,22,1147.525935
3.448299,46,1164.965456
3.396415,33,1177.166045
3.770388,44,1194.83284
3.225735,37,1209.253447
1.99806,22,1218.160677
3.206018,41,1235.37788
3.362937,49,1256.639026
3.597023,48,1276.55709
2.512585,36,1291.439409
3.269579,42,1309.006752
2.32999,30,1321.470612
3.92116,45,1339.641402
2.741795,35,1353.56796
1.528321,24,1364.075405
1.660599,20,1371.451519
2.316698,33,1385.028503
4.014077,41,1400.592869
2.641891,27,1412.651111
2.040106,24,1423.671483
