# {"t_start": 1768293732.4972289, "env_id": "PctContinuous-v0"} 
r,l,t
3.934437,37,13.677518
3.149504,44,34.5415
2.219541,27,45.35154
3.606371,48,66.793102
4.414539,67,94.021067
1.256643,15,100.344806
1.363651,17,106.548614
3.644342,49,126.457161
3.088465,36,141.76244
1.78628,27,153.152932
2.282481,27,164.049472
1.606991,22,172.669381
3.252179,36,186.079762
3.035119,34,198.866017
1.230231,17,205.747395
3.5156,40,221.350171
4.544511,62,248.838698
3.795707,46,270.171087
2.027703,24,279.979584
1.053314,18,287.451635
2.933446,31,301.575857
2.296508,37,316.267732
3.552019,47,335.9726
3.738583,52,359.171165
1.760922,21,367.650065
2.679182,29,379.670386
2.433682,32,393.781821
2.429307,24,402.643581
3.448299,46,420.652212
3.46328,35,433.975669
2.568882,33,445.755645
2.830966,34,458.679183
4.105395,40,473.981867
2.149027,25,483.662125
3.679507,52,506.55383
1.882636,25,515.857018
1.361731,18,523.36277
2.55897,35,538.465583
1.842533,24,547.647137
1.23271,13,553.16286
3.558788,46,572.197442
4.184769,60,597.260634
2.887217,35,611.552451
4.0287,63,638.084547
2.29527,22,647.141158
3.298611,36,663.176707
3.035784,35,678.548301
4.177973,59,702.950474
2.80805,28,714.038572
3.20449,34,727.958523
1.330935,15,733.450861
2.467407,21,742.343427
1.917662,27,752.560487
2.508625,31,764.672791
3.303374,45,783.044548
2.965938,46,801.057275
2.431873,30,813.467303
2.687372,33,826.856957
2.65291,36,841.77227
1.76499,22,851.28675
2.394142,35,866.150198
3.112214,38,882.658475
3.010364,40,898.875828
3.415875,38,913.535811
3.566621,41,930.670579
1.56419,22,939.981536
3.201534,36,954.070558
2.9099,41,970.57104
3.833919,47,990.755568
3.418257,45,1009.956026
2.455175,32,1023.180649
3.138398,34,1035.96841
1.853747,30,1049.47742
2.258098,27,1060.787493
4.368296,59,1085.752606
3.583752,44,1104.154842
2.792739,30,1115.965481
2.848438,35,1130.664106
2.61902,25,1140.370669
2.648469,34,1152.675972
1.861062,17,1158.861048
3.386706,41,1174.349817
2.294668,28,1185.987801
3.633883,36,1199.457201
4.30342,55,1221.83835
2.600752,37,1237.37914
