# {"t_start": 1768293732.39858, "env_id": "PctContinuous-v0"} 
r,l,t
3.987395,38,13.842788
3.662501,51,38.072756
3.201909,39,54.682626
1.206052,15,61.265401
3.291866,51,82.459707
3.377232,41,99.136325
1.363651,17,105.565113
2.309219,31,117.978962
3.088465,36,133.352927
2.55102,39,149.48727
3.025017,37,164.569629
1.518281,21,172.659348
5.129772,55,193.456232
3.035119,34,206.365914
3.859614,51,227.061684
3.5156,40,244.73053
1.37954,19,253.266997
4.069776,50,275.866747
3.729294,49,297.572995
2.373888,31,310.082447
2.306009,27,320.360791
3.414663,50,341.749566
2.969534,36,358.510007
1.548676,22,367.268271
1.642995,19,375.579925
2.792739,30,388.239826
2.848438,35,401.943762
3.591471,38,416.514485
3.801454,49,435.472125
3.002522,28,445.352438
1.382001,20,453.470967
3.951216,45,470.041824
2.545657,29,481.151455
3.741704,47,501.273435
2.443291,35,515.665536
3.486207,47,535.460023
2.010485,28,546.473214
2.092976,26,557.674323
1.739491,22,566.566871
1.310316,14,572.162894
4.326806,53,594.766657
0.51269,9,598.5448
2.74691,34,612.064181
3.087865,47,631.958496
3.751039,39,647.858835
4.368092,52,671.869414
2.534675,29,683.374068
2.27081,33,697.260056
3.966993,39,712.878384
4.105897,49,732.516442
4.40089,45,750.459526
4.154129,39,765.38122
1.390097,21,773.441726
2.598362,32,786.67461
3.399518,46,805.337697
3.563087,56,828.045463
3.946718,48,848.245508
2.687372,33,862.663674
1.614633,20,870.772566
3.546811,40,888.037724
4.050988,62,912.458418
3.025017,37,927.958043
3.528213,46,946.702192
3.195424,35,960.569329
2.362469,29,971.861367
3.113932,40,989.84131
2.234325,23,999.138363
1.482311,21,1008.470021
4.174609,51,1029.163539
3.978889,53,1051.079086
3.175181,40,1068.684228
2.933446,31,1081.565606
3.880752,55,1104.055475
2.729568,33,1117.157201
2.404369,32,1130.839462
2.152153,25,1140.540722
2.013649,21,1147.974381
2.433682,32,1159.847434
3.271568,34,1172.788905
2.328121,31,1185.261481
3.46328,35,1198.754708
3.588489,43,1215.749197
4.102004,46,1234.763663
4.105395,40,1251.665155
3.679173,46,1271.570825
2.538917,36,1286.385349
