# {"t_start": 1768293732.4014144, "env_id": "PctContinuous-v0"} 
r,l,t
3.987395,38,13.842613
1.917662,27,26.736979
2.821706,36,42.687309
2.679712,35,58.158502
2.856519,44,76.381082
2.029113,26,87.968871
2.687372,33,100.562451
2.99514,39,116.066876
2.33251,29,128.38286
2.589881,40,144.941647
4.055002,47,164.167445
2.38751,30,176.059229
2.89367,32,187.448533
3.933562,46,205.447437
2.058406,27,215.842297
3.033981,34,229.963739
2.9099,41,248.358403
2.352257,31,263.258673
3.978889,53,285.337408
3.72288,47,305.674851
4.014365,44,323.14747
2.446704,38,339.540043
2.258098,27,352.253083
3.406457,45,370.970984
3.301329,40,388.279095
3.32538,36,402.592289
3.282724,41,418.164972
2.429307,24,427.661609
4.150625,54,447.161154
4.092945,43,463.258376
3.968307,47,481.638733
4.966383,54,504.78003
3.027431,31,517.041017
4.30342,55,540.382419
3.184151,46,559.337909
2.2358,30,571.43644
2.236125,30,584.307629
2.55897,35,598.861846
2.511262,33,612.054597
0.826522,9,615.533583
3.80512,49,636.685853
3.802845,57,660.638289
3.454416,47,680.964482
3.000376,45,700.079354
4.389432,45,718.269982
1.595161,17,724.762911
3.568542,40,741.155574
2.422606,35,754.358416
2.502122,25,764.47748
3.948362,45,782.882788
4.855927,49,801.807939
2.698424,23,811.445067
0.76,12,816.551883
2.186619,26,827.190811
3.017579,40,843.559795
2.965938,46,863.57131
1.963582,25,873.660549
2.833075,34,888.466185
2.309219,31,901.020815
1.76499,22,909.938771
3.359868,50,930.270113
2.446531,29,941.942798
2.746743,35,955.878106
2.106043,24,966.044485
3.255735,36,979.771187
4.131123,54,1003.315135
2.483726,26,1014.373577
2.9099,41,1031.146743
3.575476,44,1049.243905
3.146903,40,1066.990255
1.974225,28,1078.478947
3.70833,41,1095.224574
2.446704,38,1111.471622
4.424878,59,1135.142866
1.675132,24,1144.164964
1.092154,13,1148.654136
2.879371,31,1160.061756
3.863468,48,1178.102815
3.591471,38,1193.582672
1.890715,26,1203.546383
2.768986,27,1214.763422
3.770388,44,1232.9604
2.066502,24,1242.550716
3.027431,31,1256.553748
2.054222,23,1266.061999
3.362937,49,1286.159
3.860143,53,1308.89308
1.761365,25,1318.757719
2.368299,32,1332.282577
0.590395,9,1335.334513
3.148448,35,1349.43574
2.567866,32,1363.477695
3.802845,57,1385.655295
3.017534,37,1400.103101
3.398625,53,1423.711213
2.29527,22,1432.160752
2.782389,28,1442.649185
2.040106,24,1453.444122
1.412192,22,1461.939392
2.303527,22,1470.358567
2.888661,30,1482.234617
3.849657,38,1497.656381
2.860253,25,1507.358861
3.614118,50,1528.175373
2.219541,27,1538.868926
3.238849,44,1557.285069
3.083891,47,1576.753304
2.639881,32,1589.844851
1.079002,14,1595.861044
3.757627,50,1618.170581
3.23606,37,1633.160562
2.010061,30,1645.937709
2.713417,34,1659.253377
2.448691,31,1671.872975
1.89117,23,1681.764402
3.301919,37,1696.34796
4.131123,54,1719.450365
3.445966,39,1735.699494
3.242406,45,1755.700429
3.673618,45,1775.151671
1.543782,18,1782.549452
2.53903,33,1796.449973
3.333136,37,1811.864066
0.915799,16,1817.879388
3.728303,50,1839.366571
1.20096,18,1845.933796
4.326061,57,1870.353846
2.965538,32,1883.14895
1.826304,25,1893.150729
3.164365,32,1905.440358
3.387251,45,1921.871676
4.461316,46,1939.74517
4.071512,49,1958.208433
3.728774,42,1975.358808
4.105395,40,1990.25248
2.054222,23,1999.465427
2.715983,39,2014.557211
0.40474,6,2016.748627
1.67235,23,2026.35235
2.55897,35,2041.040643
2.696207,35,2055.238248
4.785221,54,2076.784056
3.299375,43,2093.971425
3.287093,50,2114.463237
1.957973,24,2124.54091
1.684703,22,2133.85177
1.767062,16,2140.439258
2.07347,22,2149.067723
2.584675,30,2160.685266
3.496231,50,2181.667804
4.420535,43,2197.936802
2.56531,27,2207.454846
5.42392,56,2229.94037
4.621738,45,2246.633455
4.015569,58,2270.274902
3.02068,38,2284.863008
3.674477,50,2304.26475
2.594785,39,2319.961316
2.029113,26,2330.155608
1.687989,21,2337.341889
3.757627,50,2354.938973
3.546811,40,2369.749104
3.419853,51,2389.976539
2.282481,27,2400.648873
2.892749,37,2415.985873
4.226446,46,2433.618124
3.47487,39,2448.34484
4.939313,62,2473.04932
3.669262,41,2489.544495
4.544511,62,2514.162006
3.193754,40,2530.865348
4.404064,58,2555.447279
3.175181,40,2571.873467
2.306009,27,2583.160182
4.768104,66,2610.05243
2.119332,25,2619.876571
1.289102,19,2627.172823
4.553317,60,2649.273194
4.266549,49,2668.561404
2.751061,34,2680.751002
2.429307,24,2690.645847
1.381605,20,2698.141662
2.30815,22,2705.481247
1.109736,17,2712.73614
2.358912,29,2724.252752
3.633883,36,2737.908945
4.30342,55,2759.348899
2.538917,36,2774.472838
0.854432,13,2778.844594
2.297999,31,2791.558558
3.957382,50,2810.939767
2.612675,34,2824.955224
3.588726,41,2840.073358
3.029625,40,2856.077637
3.287093,50,2875.981783
2.222326,27,2887.176691
2.733646,41,2902.501756
4.389432,45,2920.145452
4.230603,50,2939.18409
3.623656,41,2954.259452
0.371548,7,2956.958372
3.192902,31,2968.979884
1.452574,15,2973.936117
5.076217,50,2993.673583
1.767267,16,3000.050952
3.662501,51,3019.777103
2.641144,33,3033.655411
2.963779,39,3048.976831
2.965938,46,3066.167982
4.075162,49,3084.64252
2.687372,33,3097.097125
2.801115,37,3112.27958
3.546811,40,3127.460825
3.68768,56,3149.074945
1.438896,17,3155.745058
2.697623,34,3169.155108
4.610909,49,3187.138993
2.362469,29,3198.462215
5.254138,65,3223.960583
4.255301,47,3244.967224
3.307227,46,3264.189652
5.05102,61,3288.861685
3.543159,46,3306.279115
1.821005,27,3316.547484
3.67151,40,3332.537371
2.070085,33,3346.139458
1.352587,16,3352.378176
1.044548,14,3357.369001
3.087735,37,3372.546495
4.099997,46,3389.767665
1.826304,25,3399.762731
2.915962,28,3410.759091
1.689878,24,3419.950338
3.648495,37,3434.679078
1.735662,23,3443.1455
4.102004,46,3461.758112
2.180155,24,3471.467835
4.08296,52,3492.091432
1.999466,29,3502.545974
4.927109,72,3529.766617
1.267091,16,3535.949375
4.018852,51,3554.855348
2.109875,26,3565.258815
1.95512,24,3575.361882
1.382949,21,3583.758637
4.184769,60,3607.674115
1.499065,19,3615.160547
2.733646,41,3631.777635
4.68894,47,3649.581663
4.620517,55,3671.738838
0.776734,11,3675.948536
1.013005,15,3682.050312
4.623502,45,3701.138942
5.480239,64,3727.152475
1.985501,18,3735.039805
0.868968,8,3737.962325
2.066126,30,3750.939514
1.895544,22,3758.856957
2.582436,34,3772.635679
3.083891,47,3791.088694
0.504169,6,3793.516511
2.88906,35,3807.857283
2.801115,37,3822.361061
3.870509,43,3838.468105
3.49441,53,3859.965601
1.820729,23,3869.23647
2.966995,39,3884.650265
4.226446,46,3903.512949
1.253116,16,3909.864788
4.728371,59,3933.547583
2.234325,23,3942.942173
4.11909,56,3966.168554
2.465285,32,3978.148281
1.84069,21,3985.96574
3.72288,47,4004.860173
4.304452,48,4023.838019
2.619237,40,4039.666769
2.660772,32,4051.800992
4.170761,56,4073.876447
4.326061,57,4096.769804
2.520986,27,4107.133326
3.863468,48,4125.041471
3.446033,36,4139.448146
4.048808,53,4160.541377
1.5204,15,4165.960558
3.770388,44,4184.874316
3.258704,38,4199.336579
4.944444,49,4218.947916
3.741704,47,4239.456496
0.964788,15,4245.644161
4.988924,73,4274.014941
3.702409,51,4295.643012
2.55897,35,4309.881731
3.622649,45,4327.85448
1.744142,21,4336.639097
4.992591,59,4360.366683
1.04584,17,4367.572803
1.783622,22,4376.146851
3.649623,58,4399.270834
1.767062,16,4405.745417
4.667682,56,4430.021813
2.308003,27,4440.336988
2.815429,40,4456.673952
3.966993,39,4473.250734
4.357715,51,4494.538838
4.855927,49,4515.155185
5.65749,56,4537.583172
3.149504,44,4555.042837
4.111287,48,4573.24901
2.582436,34,4587.245912
2.177058,32,4599.43988
1.903327,24,4607.982239
3.588395,43,4625.635994
2.059557,27,4636.766041
3.870509,43,4654.256156
4.826072,72,4684.946764
2.384549,28,4696.059516
1.658464,23,4705.345175
4.610909,49,4724.863228
1.633903,20,4732.05924
2.058406,27,4742.95544
4.087826,45,4760.86068
1.899465,27,4772.667758
4.069776,50,4793.761958
4.348406,57,4818.81875
3.175181,40,4835.160003
3.805448,42,4852.048058
1.346429,21,4860.5674
1.184308,14,4866.247797
1.044548,14,4872.445499
3.233152,39,4888.890291
4.476938,52,4911.356661
2.04634,27,4922.048976
2.61902,25,4932.741438
1.48229,22,4942.057111
4.092945,43,4959.841244
3.155836,39,4975.959687
4.188382,47,4996.648999
2.545657,29,5008.442134
2.054222,23,5017.561063
2.805104,40,5034.269726
3.989179,56,5057.898676
1.761365,25,5068.437228
2.264893,29,5080.338125
4.097276,50,5101.682029
2.517822,29,5113.662591
4.22533,52,5134.638962
3.579578,54,5156.854719
4.171008,55,5180.466058
3.451133,54,5202.655865
3.2212,32,5215.455051
3.590286,42,5232.550346
3.623656,41,5249.260142
2.815429,40,5266.659157
3.421809,33,5280.657572
5.480239,64,5307.637689
3.784368,37,5323.736421
3.748629,35,5338.054041
3.470896,48,5358.370296
2.598362,32,5371.357422
4.383118,59,5395.956137
2.594785,39,5412.448995
4.243138,52,5433.869579
1.239273,15,5441.151201
4.658347,61,5466.652744
2.068463,26,5477.146179
2.246075,33,5491.157444
3.112214,38,5506.060079
3.788915,47,5525.251127
4.48613,47,5545.042542
3.566621,41,5561.764296
2.930679,38,5577.554964
4.658508,51,5598.446178
1.786895,25,5608.370301
3.950125,48,5629.950948
3.661708,48,5649.069767
4.845814,58,5673.559298
3.70833,41,5690.666249
5.131011,73,5720.743007
4.168164,55,5744.368141
4.051748,55,5766.350351
4.055935,52,5789.688128
2.464369,26,5801.062002
3.863468,48,5821.434215
1.492656,15,5827.455822
2.670458,35,5842.956625
2.537282,24,5852.248929
3.386706,41,5870.042291
3.346332,39,5885.655185
3.358568,33,5900.041587
3.975345,50,5920.255758
2.904656,42,5938.156684
0.854432,13,5944.042311
2.909503,39,5960.067172
4.868743,60,5985.713073
2.773112,36,6001.270377
4.152998,48,6021.443067
3.443545,45,6040.758779
2.431453,38,6056.458403
2.136253,26,6067.253765
1.721574,23,6077.172958
4.477624,46,6096.143029
4.464061,53,6118.370374
4.081883,47,6139.05951
4.589445,66,6168.35245
4.894409,47,6187.193065
2.002029,21,6196.267962
2.617065,24,6207.23836
3.987395,38,6223.036395
3.519904,49,6244.984772
2.395412,29,6257.675803
1.994373,26,6268.370563
4.414539,67,6297.051184
4.600265,57,6322.458028
4.110346,50,6344.561367
1.614633,20,6353.668946
4.399524,47,6373.265824
2.880894,45,6392.234357
1.610774,21,6401.456277
2.966995,39,6418.765167
4.698554,50,6440.654068
3.933562,46,6460.553321
3.782289,50,6480.943278
3.669262,41,6498.440801
3.965145,55,6524.184688
4.660857,56,6548.661122
3.260389,42,6567.84795
3.175181,40,6586.364719
3.912651,43,6605.610921
1.853747,30,6619.065883
2.178682,26,6630.756532
5.071788,69,6662.807039
3.767299,48,6684.975721
3.32538,36,6701.261708
1.491098,19,6710.569843
4.271868,45,6730.153989
0.512498,8,6733.648285
0.657924,7,6736.551217
4.210264,50,6759.442688
2.6242,32,6774.083224
4.378274,43,6792.985572
2.809111,36,6809.398033
4.299124,60,6837.046144
0.821691,12,6842.857401
3.560847,48,6864.880897
3.08542,39,6882.275186
4.266196,54,6907.158966
4.112315,47,6929.563272
3.747662,48,6951.91009
2.55558,41,6971.939228
2.222326,27,6984.864513
3.309724,51,7007.977005
4.389432,45,7027.334484
2.030045,21,7036.767598
4.159269,48,7059.340971
4.177973,59,7086.763194
4.420535,43,7108.052489
2.56531,27,7120.052651
4.284641,43,7140.93429
3.686467,34,7157.766352
2.779396,39,7177.664102
4.01298,47,7200.462254
2.446248,32,7215.033842
0.981425,15,7221.66031
5.448871,70,7254.655694
4.519354,53,7278.183143
3.098809,41,7296.861675
2.911418,35,7313.763708
0.89029,14,7321.154037
1.785485,22,7331.760578
5.041791,61,7359.962988
4.226446,46,7382.399283
4.457233,53,7406.99019
1.694695,24,7417.960292
4.343494,48,7439.847019
2.364782,33,7453.592677
4.560996,55,7477.959456
0.805094,11,7483.237635
3.72288,47,7505.357287
0.635744,8,7509.03762
3.950482,56,7536.765488
3.437699,45,7557.96694
4.97491,67,7589.968122
5.177751,65,7620.583868
4.43146,51,7645.063077
1.558691,20,7654.265038
2.134429,22,7664.66054
2.202409,30,7677.664682
1.5204,15,7684.069121
3.770388,44,7704.637986
4.448263,49,7726.20761
5.122605,52,7750.962575
4.30342,55,7775.864727
2.600752,37,7793.055151
4.263787,62,7821.970488
1.361731,18,7829.761844
0.463249,7,7832.563376
4.197404,52,7856.550797
4.785221,54,7880.327615
3.299375,43,7900.356734
4.184769,60,7928.462627
3.768687,49,7951.653892
3.948516,62,7982.078103
4.804158,48,8002.458362
0.987654,10,8007.1498
3.147861,36,8023.955528
5.057103,73,8058.077688
5.588354,55,8083.202392
3.382735,37,8100.951227
4.40089,45,8122.05691
3.686467,34,8137.673583
4.296481,61,8166.46695
3.02068,38,8184.254112
3.303374,45,8205.654348
2.280326,34,8221.673023
3.024475,36,8240.459165
4.000581,48,8263.273132
2.801115,37,8280.241384
2.068463,26,8291.25168
2.769273,43,8313.061907
4.458717,53,8337.835788
3.528213,46,8359.249089
4.610909,49,8383.367418
4.416426,52,8408.613217
3.964362,52,8434.24968
3.882376,42,8454.547701
2.557267,36,8472.857626
5.05102,61,8502.451277
4.877276,63,8532.689326
4.73551,57,8560.351973
3.912651,43,8581.267527
3.47989,51,8606.155517
1.250778,15,8613.958025
4.898857,66,8648.260295
1.389286,16,8656.873541
4.43146,51,8681.071799
2.255241,30,8695.573101
4.578758,48,8718.56162
2.328121,31,8732.76088
4.746689,50,8755.842534
1.382001,20,8765.567426
3.258704,38,8783.26174
3.952963,39,8802.96068
3.741704,47,8825.398015
4.74023,65,8857.256768
3.189276,43,8877.246215
3.226179,43,8898.24659
3.269579,42,8917.853292
3.622649,45,8940.667344
4.54587,52,8964.471599
3.953338,51,8989.343028
2.864275,45,9010.597264
2.222326,27,9022.736352
2.510544,37,9040.973037
3.751039,39,9060.659894
3.86716,46,9082.048792
4.23753,49,9105.961123
4.746142,69,9137.761725
4.309922,42,9157.355187
4.357715,51,9181.867767
4.855927,49,9204.7621
4.878847,47,9226.043367
3.149504,44,9248.450809
3.60846,44,9270.06427
1.206052,15,9277.0585
3.083891,47,9299.835485
4.320475,54,9324.838593
2.463005,30,9339.259028
3.871679,51,9362.147989
4.399524,47,9383.851399
0.89029,14,9390.63474
2.446531,29,9403.93971
4.818701,57,9431.44457
1.630113,21,9441.444374
4.457233,53,9467.236443
4.898128,61,9497.966653
2.153395,22,9508.766767
4.751381,64,9538.783543
4.739305,57,9566.104975
3.605339,47,9589.476007
4.73551,57,9616.20641
4.767071,53,9642.962258
4.604071,63,9671.568841
5.150406,69,9705.84018
4.710788,64,9737.372445
2.863216,34,9754.15989
5.328753,64,9787.159435
4.326701,51,9812.9456
3.385148,35,9829.975844
4.824076,66,9863.982511
4.268242,45,9886.569162
4.711464,56,9914.959156
4.448263,49,9938.041496
5.076986,51,9964.338479
2.776706,35,9981.337049
4.257668,59,10011.161875
0.821691,12,10016.335897
2.236125,30,10031.245512
2.55897,35,10048.264394
3.622649,45,10069.447638
3.648951,42,10089.160822
2.640465,33,10103.867689
4.912917,67,10137.163672
2.505843,30,10150.737368
4.0287,63,10181.804329
3.751039,39,10201.034999
5.125738,63,10230.955153
3.257676,37,10249.536813
4.291346,61,10278.867721
2.036797,19,10287.657297
2.759205,29,10302.36748
4.855927,49,10326.263878
3.987395,38,10345.166852
4.826681,69,10379.058194
4.602278,52,10403.717483
3.606371,48,10427.340737
5.134138,76,10464.897303
4.710157,58,10493.464844
1.363651,17,10501.863578
2.853918,38,10520.251055
4.761114,51,10544.965763
2.55102,39,10563.469773
3.285834,39,10583.552662
4.173734,50,10607.549331
5.219819,56,10635.46415
3.301919,37,10652.172802
4.939313,62,10683.559572
2.922541,32,10699.773577
4.751381,64,10731.878767
2.061145,28,10745.359826
4.946783,64,10775.934173
3.72288,47,10799.468851
4.304452,48,10822.039706
4.733378,65,10853.359905
2.258098,27,10866.139467
3.406457,45,10888.797335
5.404639,66,10921.343893
1.730498,17,10930.165721
4.573115,52,10956.163691
5.085775,55,10984.76815
5.318728,73,11020.297762
3.894964,41,11040.656252
4.711464,56,11068.515347
4.816914,52,11093.477231
4.558996,45,11115.461992
4.653543,59,11143.926489
2.87124,41,11165.28439
4.565898,66,11196.943502
2.512585,36,11214.433603
3.106493,40,11234.018353
3.046034,41,11254.245516
3.448403,39,11273.219655
3.443545,45,11295.850557
3.534619,53,11320.831209
4.48076,59,11349.830491
4.157497,65,11381.349348
5.067429,51,11405.431718
