# {"t_start": 1768293732.4652784, "env_id": "PctContinuous-v0"} 
r,l,t
3.010364,40,1665.020231
2.723289,30,1677.401259
2.012479,26,1687.69739
3.113932,40,1704.501737
3.5156,40,1721.515517
3.965145,55,1745.279442
4.492361,54,1768.582962
1.935023,22,1777.876501
3.175181,40,1794.93291
3.805448,42,1812.313926
3.880752,55,1834.795533
2.30462,28,1845.909942
4.80556,65,1873.523959
1.389286,16,1879.988054
2.187325,24,1889.676901
3.182207,39,1904.811387
3.271568,34,1917.436652
1.757175,25,1926.512569
4.268242,45,1944.083743
4.210264,50,1963.396524
3.728774,42,1979.898356
4.378274,43,1995.971973
4.653543,59,2018.980784
3.607669,51,2040.596987
3.770736,52,2061.820647
3.560847,48,2080.934615
4.018852,51,2101.291329
2.612675,34,2115.192515
4.112315,47,2134.995509
1.926412,26,2145.486495
1.139534,18,2152.893296
2.887217,35,2166.472516
3.589946,57,2189.490955
4.014077,41,2204.692456
1.393737,15,2209.895102
2.995188,34,2223.913044
1.113938,17,2230.992654
2.090768,20,2238.590329
1.557293,16,2244.269583
1.139149,13,2249.081111
3.987395,38,2264.714097
3.470896,48,2283.493215
4.111287,48,2301.641064
3.238849,44,2319.403472
2.594785,39,2334.313521
4.320475,54,2352.947411
2.65235,32,2365.372792
3.871679,51,2384.093806
3.546811,40,2400.792502
2.589881,40,2417.057909
2.713417,34,2430.392226
3.528213,46,2447.379594
1.89117,23,2456.574738
4.457233,53,2478.119768
2.058406,27,2488.876013
2.742427,30,2500.574799
3.307227,46,2519.404581
4.93778,60,2544.281799
1.84069,21,2553.401979
3.291021,42,2570.596159
3.138398,34,2584.702109
4.330731,61,2609.383041
2.258098,27,2620.070939
4.97491,67,2645.805705
4.16867,55,2666.303453
3.71072,42,2681.714086
4.886036,54,2702.047808
5.085775,55,2723.914627
3.851921,50,2743.278775
3.295501,31,2755.499119
3.386706,41,2772.498173
0.993622,14,2777.080873
4.378274,43,2794.391171
4.653543,59,2817.474256
3.679507,52,2837.77336
2.299066,31,2849.801763
2.512585,36,2863.977974
2.461617,34,2877.906331
2.109875,26,2888.389143
4.57644,53,2908.897525
3.558788,46,2927.021433
0.792359,13,2931.389574
2.653032,32,2943.025851
4.32491,67,2968.67747
3.751039,39,2983.303069
3.298611,36,2997.809814
1.482694,18,3004.394937
3.297569,46,3022.497185
4.623502,45,3040.782057
0.85465,9,3044.086107
4.180229,41,3060.175304
1.957844,18,3066.87918
4.360597,62,3090.193863
2.049972,24,3100.019754
0.919654,12,3104.975904
2.177058,32,3117.09182
3.946718,48,3135.520818
4.110346,50,3154.787322
3.152074,42,3171.794887
1.460236,20,3178.892117
3.067534,47,3196.822844
1.610774,21,3204.383886
4.702513,55,3226.477368
4.226446,46,3246.790452
1.3626,18,3254.878505
3.601056,47,3273.445338
3.669262,41,3290.277171
3.242406,45,3307.177178
4.492361,54,3328.670738
4.877276,63,3353.579594
4.465812,54,3374.956019
4.304452,48,3393.048647
2.934841,43,3410.308846
3.728303,50,3429.68156
4.234129,57,3451.600479
4.416133,58,3475.496862
2.149292,23,3484.091454
3.863468,48,3502.190511
2.429307,24,3511.720998
1.601567,23,3520.084669
0.900682,9,3523.274168
1.794865,24,3532.885785
4.448263,49,3551.25849
1.873614,20,3558.37368
4.252368,54,3580.707291
1.3318,20,3588.97974
4.011985,57,3612.200686
2.512585,36,3626.374738
3.269579,42,3642.288204
4.097276,50,3662.50302
1.887484,23,3671.408024
1.025376,16,3677.572553
3.579578,54,3700.307875
2.887217,35,3714.386489
2.923476,44,3733.016031
4.869888,49,3753.21622
5.360854,66,3778.075305
0.776734,11,3782.37386
2.348511,34,3797.473188
4.894409,47,3815.22368
4.983087,59,3838.092255
1.985501,18,3845.475852
4.621738,45,3863.886122
1.479543,22,3872.699351
4.602278,52,3893.17615
2.746765,36,3907.969421
1.346423,20,3915.579551
3.078197,37,3930.995805
1.687989,21,3939.197258
2.853918,38,3954.38998
4.242799,45,3972.896828
4.084236,63,3997.130072
2.446531,29,4008.702993
2.448691,31,4021.488452
4.226446,46,4039.058348
4.293258,51,4058.877522
3.55055,46,4077.021144
1.468628,16,4083.492697
2.9099,41,4099.980859
2.146626,29,4110.69875
5.178006,66,4136.179634
4.73551,57,4158.899288
3.70833,41,4175.371538
3.046689,45,4193.692743
3.861495,51,4214.279021
4.80556,65,4241.049429
4.659665,62,4265.622258
2.792739,30,4278.084266
1.708183,23,4287.691459
3.591471,38,4303.282606
0.443643,7,4306.184398
2.600459,25,4316.002033
2.27887,30,4328.291672
4.188382,47,4348.171599
2.069372,23,4356.489739
4.653543,59,4380.479777
3.679507,52,4401.195562
3.418948,46,4419.991694
1.152884,15,4426.887656
4.33467,53,4448.796878
3.430817,44,4466.892824
3.225538,36,4482.096944
2.020643,27,4493.381576
2.65665,43,4511.62808
1.957973,24,4520.700007
3.451133,54,4543.392962
2.69981,26,4553.094633
2.07347,22,4561.996514
4.966481,56,4583.674938
2.815429,40,4598.997536
4.623502,45,4616.097398
4.983087,59,4640.364368
1.330935,15,4646.708525
3.748629,35,4661.486138
4.764934,68,4689.577248
4.111287,48,4708.673041
2.059123,27,4719.305275
3.785319,59,4742.714102
4.199237,51,4763.446785
3.588395,43,4781.098947
2.105018,28,4793.417414
2.753222,33,4807.095272
1.664697,25,4818.609545
4.458717,53,4839.885511
2.448691,31,4852.985779
3.969317,43,4870.476962
4.457233,53,4893.070764
1.56419,22,4903.172423
4.427499,49,4922.886837
4.11909,56,4946.682544
4.069776,50,4967.476447
5.064419,65,4995.181059
2.26426,30,5007.49677
3.474724,38,5022.5938
3.47989,51,5044.684767
0.871358,11,5048.479977
4.051748,55,5071.702399
3.301329,40,5088.387993
2.965538,32,5102.297947
2.751061,34,5116.780056
3.863446,39,5132.109258
3.902593,51,5153.178956
4.461316,46,5173.417313
3.770388,44,5191.192208
3.649539,41,5208.300272
2.876799,30,5219.895388
3.872527,49,5240.112686
3.767306,53,5262.789648
2.901014,37,5277.802949
2.480366,35,5293.112427
0.463249,7,5295.782615
2.287009,29,5308.214098
4.57644,53,5331.004993
4.689096,57,5354.201672
4.184769,60,5379.677552
1.869894,23,5388.471961
4.686692,70,5417.426556
0.777701,8,5420.986562
4.464061,53,5444.990088
2.716749,31,5456.997003
2.348511,34,5471.616204
3.966993,39,5487.607645
3.623822,41,5504.326857
4.058538,39,5519.406917
4.273262,40,5536.323633
3.731123,53,5558.61366
2.049972,24,5568.601455
4.383118,59,5592.612706
2.177058,32,5605.706803
4.320475,54,5629.096565
4.714998,56,5651.285799
3.871679,51,5673.806237
3.546811,40,5689.990955
3.49441,53,5711.905872
3.352242,40,5728.111404
3.936741,48,5749.302503
1.523656,20,5757.604949
4.247648,50,5777.971647
3.859614,51,5800.907912
4.427499,49,5821.842265
3.965145,55,5845.201201
4.839189,58,5869.598989
3.30372,44,5887.699454
1.65807,25,5898.500082
3.474724,38,5913.472892
3.47989,51,5934.998022
3.265489,41,5952.531462
4.640079,62,5978.522678
2.497702,29,5992.079258
3.32538,36,6006.288563
1.90334,26,6017.803731
0.640822,8,6021.096458
3.226875,42,6038.923021
1.437974,14,6044.489421
3.354873,40,6061.413167
4.448263,49,6082.177658
4.558996,45,6100.695008
4.416097,56,6124.892534
3.767306,53,6147.788218
2.438406,32,6162.093871
2.512585,36,6176.791986
4.33467,53,6199.19238
3.622649,45,6218.20987
4.152998,48,6239.493749
2.704188,34,6255.11001
2.864275,45,6273.502383
3.017534,37,6290.178849
4.32491,67,6319.275861
3.751039,39,6336.970062
4.368092,52,6359.285386
3.780938,43,6377.269392
4.691714,68,6406.805295
2.80805,28,6419.103012
2.226508,25,6430.694973
4.058538,39,6446.900187
4.52676,44,6465.38272
3.662501,51,6486.510235
3.47549,42,6504.773727
3.017579,40,6524.008513
3.189559,49,6544.976248
3.60201,44,6565.583518
4.110346,50,6588.472251
4.034675,53,6611.988031
3.296476,38,6629.109165
3.067534,47,6651.076435
4.458717,53,6675.371231
4.173734,50,6698.096956
3.415875,38,6715.490858
3.47487,39,6733.273593
3.433623,44,6753.52493
2.562019,28,6765.476856
3.307227,46,6786.134741
3.503281,43,6805.712706
2.694963,35,6821.321336
2.698961,34,6837.501582
1.410098,18,6845.879962
4.330731,61,6873.715568
0.628694,9,6877.493157
2.846919,36,6894.598711
4.231964,56,6920.711453
4.43146,51,6944.201411
1.826304,25,6956.007806
3.164365,32,6971.796737
3.902593,51,6995.778759
1.768311,16,7002.705599
0.863803,14,7008.985991
4.102004,46,7028.900957
4.712143,46,7049.996268
4.989972,62,7079.089341
4.825624,66,7111.196601
3.860143,53,7136.113902
2.512585,36,7154.078706
4.018852,51,7178.94081
4.36059,55,7205.67487
4.319144,49,7228.70724
3.953338,51,7252.527703
2.036794,32,7267.404499
2.430397,29,7279.377624
3.948516,62,7308.406871
4.151721,43,7329.69523
5.283062,65,7360.079662
3.780938,43,7381.201041
4.372967,63,7410.274386
4.623502,45,7430.686215
3.20449,34,7445.203103
5.156143,52,7467.486806
3.987395,38,7485.690643
4.150882,59,7513.07163
3.47549,42,7534.498394
3.017579,40,7553.206566
1.168611,17,7561.015097
4.320475,54,7586.871868
4.519354,53,7611.559238
1.870874,24,7623.480659
3.444715,39,7642.171733
4.538712,69,7673.608423
2.897786,35,7689.1946
4.702513,55,7714.596959
3.415875,38,7731.290708
4.922936,56,7757.304432
3.113932,40,7775.886453
4.969431,54,7801.190998
4.11909,56,7826.600048
4.739305,57,7852.286466
4.404064,58,7878.070976
2.88939,37,7895.599722
4.304452,48,7917.29711
5.210918,75,7952.854103
1.250778,15,7960.402011
4.234129,57,7987.802106
2.936181,35,8002.521212
2.187325,24,8013.902771
4.283948,50,8036.418556
2.915962,28,8050.184309
4.150625,54,8075.183054
3.761723,39,8093.524483
0.863803,14,8099.980517
2.259034,27,8113.179118
4.944444,49,8135.198948
3.206018,41,8154.703586
4.367418,61,8183.274776
3.860143,53,8208.732565
3.600809,49,8232.085662
1.704583,22,8243.510043
3.881522,49,8266.882497
3.503897,40,8284.802297
3.443545,45,8307.116281
4.184769,60,8335.085294
3.017534,37,8352.325282
3.888612,61,8382.105884
4.804158,48,8405.18071
1.747964,18,8413.490604
3.568542,40,8433.712982
4.746142,69,8467.384475
4.894409,47,8490.55221
0.936349,10,8495.792884
5.076217,50,8519.810977
2.860253,25,8531.572898
4.764934,68,8564.788819
4.602278,52,8589.897975
3.809628,51,8615.634185
2.965938,46,8639.604326
4.600265,57,8668.689542
4.110346,50,8691.977429
2.227255,30,8707.11787
4.811909,52,8730.505093
2.321192,34,8746.61271
3.285834,39,8765.179347
3.129101,42,8784.833543
0.948045,13,8791.20317
4.457233,53,8817.458014
4.131123,54,8843.9364
4.427499,49,8866.184935
4.11909,56,8893.89245
4.390727,53,8919.024502
5.503275,71,8953.079035
3.640595,46,8975.407368
3.67151,40,8994.489808
2.070085,33,9009.895388
5.150406,69,9042.583559
4.051748,55,9069.293838
4.506883,59,9098.880932
4.266549,49,9120.170848
3.75709,47,9142.488251
3.271568,34,9158.778597
4.536852,59,9187.016671
4.180146,44,9207.785525
3.968307,47,9229.612492
3.346332,39,9248.774881
4.105395,40,9268.379607
1.498962,17,9276.703269
3.362937,49,9300.201877
0.923285,14,9306.592018
2.512585,36,9322.987398
4.018852,51,9347.58809
4.537391,57,9373.181391
3.503897,40,9392.239814
4.480555,55,9418.19103
4.184769,60,9446.395268
3.017534,37,9464.78253
2.58782,38,9484.19688
4.389432,45,9506.288427
4.896086,59,9534.312253
2.995188,34,9550.394923
2.478561,36,9567.527129
4.623502,45,9589.578032
4.912764,58,9617.610469
5.42392,56,9645.092371
4.878847,47,9666.478435
5.141891,74,9702.896513
4.602278,52,9728.58279
3.948927,54,9755.133314
4.990865,74,9792.796877
3.865738,47,9817.093951
3.868249,46,9839.517797
3.757627,50,9865.300555
3.296476,38,9884.179167
3.49441,53,9911.893566
3.352242,40,9930.40224
5.380614,65,9963.206189
4.226446,46,9985.176448
5.372114,61,10015.747252
2.058406,27,10029.022733
3.445966,39,10048.313172
4.544511,62,10077.191973
3.795707,46,10098.394312
5.503275,71,10133.279209
1.053314,18,10142.097429
3.70833,41,10160.792322
4.90345,69,10196.102655
3.552019,47,10218.185103
4.97491,67,10250.502692
4.416133,58,10277.98974
3.226487,35,10295.0048
3.722248,46,10318.393389
3.385148,35,10334.572682
5.232995,72,10370.9965
4.180146,44,10392.390736
2.113224,27,10404.808736
3.951216,45,10426.67396
3.952963,39,10446.390942
4.493704,57,10474.075264
4.092505,56,10501.887945
3.597023,48,10525.2706
3.836375,52,10550.298883
3.269579,42,10570.883423
3.881522,49,10594.791254
2.202726,25,10607.191363
3.80512,49,10632.007389
4.184769,60,10659.296726
4.024683,53,10687.315235
3.530068,56,10715.525749
4.68894,47,10738.481618
3.456721,39,10756.296773
4.081883,47,10779.599626
0.639904,11,10785.091659
2.80805,28,10799.182514
5.480239,64,10829.660662
5.58994,59,10857.676612
5.589731,55,10884.189283
4.961984,71,10920.102046
5.545815,61,10950.309561
4.562607,63,10983.617427
2.280326,34,10999.504736
3.534759,43,11020.901792
5.091935,60,11050.678047
2.853918,38,11069.496319
3.546811,40,11089.10898
3.304438,49,11113.005323
3.112214,38,11130.469035
4.122721,49,11155.499614
4.698554,50,11179.652043
5.372114,61,11209.163458
3.234559,41,11230.004723
3.369545,38,11248.376881
4.751381,64,11279.686255
4.560996,55,11306.260076
2.027703,24,11317.571044
3.360359,43,11338.883586
3.912651,43,11359.555134
3.414663,50,11383.898078
1.250778,15,11391.268122
4.97491,67,11425.787335
4.416133,58,11455.598663
2.093079,22,11466.289604
4.326701,51,11489.67011
4.809941,51,11513.156311
2.913665,38,11531.183992
3.894964,41,11550.575432
4.711464,56,11577.971549
3.951216,45,11599.474696
5.248853,53,11626.257693
4.30342,55,11653.808067
2.538917,36,11671.656298
5.208682,76,11709.563705
4.502789,60,11740.075374
3.106493,40,11759.392534
5.162778,62,11790.580884
4.112315,47,11813.575686
5.446755,66,11845.938591
2.229752,35,11864.097772
4.171008,55,11890.60876
3.948516,62,11921.081231
4.389432,45,11942.477214
4.620517,55,11970.593055
2.534675,29,11985.768615
1.412192,22,11996.467401
5.588354,55,12024.299354
4.983087,59,12053.818998
4.332821,44,12077.393224
3.826371,36,12095.075619
1.685744,24,12106.575961
2.219541,27,12118.973307
2.333427,30,12134.2602
3.563087,56,12161.931891
5.113571,64,12193.362535
3.178192,38,12212.672297
4.816218,63,12243.179721
3.870509,43,12263.673157
2.525395,38,12282.278555
1.963388,25,12294.055849
1.885453,24,12306.066613
4.057814,44,12327.587323
2.362469,29,12341.656316
3.55055,46,12363.900933
3.882376,42,12385.48578
4.488535,61,12416.110804
4.492361,54,12442.483628
2.694963,35,12458.496683
4.465812,54,12485.456124
4.767071,53,12511.268756
3.880752,55,12538.180919
0.871358,11,12542.863841
3.540298,48,12566.507875
4.613732,61,12595.352103
5.364617,65,12628.02916
2.848438,35,12645.261196
3.446033,36,12662.283097
2.541495,33,12676.574332
2.215398,21,12687.881052
5.07749,60,12716.874692
4.966383,54,12743.480485
3.633883,36,12760.170381
5.27122,65,12795.182234
2.715983,39,12813.751231
4.73961,69,12848.679667
3.971132,53,12874.90279
4.33467,53,12900.858293
2.109875,26,12912.083645
4.152998,48,12935.764043
5.040959,60,12965.583556
4.912917,67,12999.775851
4.992139,63,13030.155995
3.589946,57,13059.990815
1.365218,14,13066.477386
4.816372,58,13094.981961
3.147861,36,13114.192146
4.372967,63,13146.72105
5.588354,55,13174.338102
5.755038,67,13210.19358
4.332821,44,13231.178956
5.589731,55,13260.062707
4.961984,71,13297.291939
3.50821,43,13319.079073
4.851704,67,13354.609671
3.189559,49,13379.58048
5.344593,68,13415.275652
3.430476,41,13435.197227
4.966931,65,13467.263452
5.125153,57,13497.958142
3.614307,55,13525.480611
1.820729,23,13535.789323
4.702513,55,13564.28017
5.494463,60,13593.965854
4.922936,56,13622.282708
4.525065,57,13650.471263
4.798223,52,13676.586983
4.26495,58,13705.854363
5.626982,68,13741.548265
5.064419,65,13772.953419
5.360332,67,13806.34139
4.063807,45,13827.66969
3.880752,55,13856.9782
3.284971,42,13878.699736
3.078308,39,13899.167293
5.177751,65,13931.165471
4.558311,53,13957.173577
1.826304,25,13970.294493
4.643516,49,13993.596021
5.232995,72,14031.015497
2.30815,22,14042.562374
5.628174,66,14077.388283
3.346332,39,14096.154021
2.876799,30,14111.469227
2.319606,27,14124.559513
2.662712,38,14143.47204
2.761232,35,14162.694746
4.166163,56,14190.454653
4.33467,53,14217.392268
2.109875,26,14229.272056
5.490355,60,14261.269784
2.200351,29,14277.165419
1.607661,25,14290.586515
3.454416,47,14314.382134
3.398625,53,14342.07355
4.151721,43,14363.981294
4.943862,60,14394.685734
3.476302,39,14415.089116
5.465995,80,14457.323324
3.966993,39,14475.983843
4.983087,59,14505.575005
4.284641,43,14528.809005
1.810757,17,14537.073385
3.614118,50,14563.489462
3.50821,43,14586.483991
4.285627,58,14616.879827
4.601664,69,14650.806614
3.024475,36,14669.18315
2.88906,35,14687.673723
3.273304,44,14711.051494
4.504714,48,14735.851829
3.68768,56,14765.114134
4.643569,55,14791.663373
4.924853,59,14821.590542
3.415875,38,14840.36793
4.457233,53,14866.083246
4.349279,55,14895.396159
4.427499,49,14920.453311
5.287438,69,14956.60574
2.061145,28,14970.777324
4.404064,58,14998.980681
4.465812,54,15026.075758
4.304452,48,15050.354091
5.339366,76,15086.97899
3.474456,46,15110.522236
4.898857,66,15141.853087
3.836093,49,15165.131675
4.672512,56,15191.953244
4.326701,51,15217.479558
4.094192,43,15239.493273
3.801454,49,15264.275512
4.586626,48,15289.272622
4.071512,49,15314.557951
4.448263,49,15339.860885
4.378274,43,15361.276293
4.493704,57,15390.063565
3.767306,53,15418.985304
3.285062,44,15442.274143
2.512585,36,15459.850909
2.12334,27,15474.684664
2.32999,30,15489.401665
4.112315,47,15513.462545
3.80512,49,15538.908798
4.184769,60,15568.198233
4.992139,63,15601.442267
3.888612,61,15633.598802
5.387452,53,15659.854412
5.125738,63,15694.175524
4.324293,50,15720.754282
3.423826,48,15745.792609
4.623502,45,15768.251564
4.285527,50,15793.192956
5.156143,52,15820.172811
3.826371,36,15840.055461
3.888636,56,15869.890109
4.111287,48,15894.365674
4.926406,69,15930.602417
3.083891,47,15954.779689
5.410502,69,15992.060154
4.794735,57,16021.27036
3.098809,41,16043.097806
4.312889,46,16066.799701
2.802655,44,16089.892812
2.614211,32,16106.153584
2.343297,29,16121.475755
4.226446,46,16144.153317
3.301919,37,16162.804594
5.07665,63,16194.670558
4.658508,51,16220.460946
5.69534,74,16260.094692
5.05102,61,16289.611625
1.271396,16,16296.76678
3.175181,40,16317.973502
4.898649,55,16346.069666
4.768104,66,16381.086207
4.837643,65,16414.286448
5.071788,69,16449.353395
4.416133,58,16479.713919
4.928877,59,16510.482009
1.006874,14,16518.273068
2.429307,24,16530.762561
4.536852,59,16561.182612
4.746689,50,16588.568171
4.210264,50,16615.35878
5.619412,61,16648.329809
5.444047,56,16677.375869
5.27122,65,16712.342488
2.87124,41,16734.288382
4.988924,73,16771.967124
4.502789,60,16803.18189
3.740864,47,16828.067096
4.833974,60,16858.78852
5.400398,58,16890.270419
5.137641,61,16923.085715
3.287093,50,16950.080445
5.083845,64,16982.455564
4.545152,68,17017.975572
5.18252,52,17045.987175
3.247697,35,17063.876378
3.780938,43,17085.578833
3.423826,48,17111.786403
5.11329,50,17138.778737
5.755038,67,17175.12532
1.599597,16,17183.161814
4.621738,45,17206.662892
4.764934,68,17242.369596
