# {"t_start": 1768293732.385475, "env_id": "PctContinuous-v0"} 
r,l,t
1.359156,14,4.36624
2.779396,39,20.478969
3.674735,45,41.270417
4.045765,55,65.461923
1.835504,27,76.355335
3.437524,42,94.097245
2.687372,33,106.483225
2.65291,36,120.979016
2.402532,30,134.389258
1.469829,23,143.75849
2.176869,26,154.574499
1.263456,16,161.203393
3.764384,40,176.974929
2.492935,30,187.474512
3.55055,46,205.601648
3.033981,34,218.672113
3.88059,53,241.66555
3.673618,45,262.851148
2.108592,25,273.372475
3.175181,40,291.002768
3.474724,38,306.272284
2.980036,44,323.953579
3.304645,43,342.856461
0.877364,12,348.27245
0.743932,9,352.676826
3.226487,35,367.367634
1.265916,16,374.249687
3.271568,34,388.374002
3.571587,47,407.053291
3.894964,41,422.688472
3.86292,45,439.374349
2.6242,32,451.850174
1.99806,22,459.955209
3.206018,41,475.478133
2.443291,35,489.876366
2.941684,38,506.671093
3.836375,52,527.063513
4.409597,55,549.766772
3.430817,44,568.166717
3.648951,42,585.982624
1.552257,22,595.070914
2.728553,44,612.979675
2.74691,34,626.564182
3.589946,57,651.187076
3.016484,30,664.973507
4.714847,57,688.977029
2.995188,34,702.983965
4.048222,57,725.774447
4.623502,45,743.797551
3.526459,39,758.872644
3.784368,37,772.993767
2.940769,26,784.178007
2.477572,36,798.594985
2.508625,31,811.051627
0.919654,12,816.157258
1.346423,20,824.058863
2.520903,31,836.559807
2.687372,33,850.770908
2.496036,33,865.08764
3.444715,39,881.877993
1.5537,24,891.375162
2.494451,30,903.694297
1.606991,22,912.375473
4.226446,46,931.058748
2.959322,33,944.677039
2.930679,38,959.684069
3.445966,39,974.983425
2.663556,38,992.276081
3.299216,41,1009.650523
1.024077,12,1014.353181
1.65807,25,1024.781878
1.9222,23,1033.666454
3.414663,50,1055.205024
3.861495,51,1076.771678
3.280007,43,1094.83528
3.836093,49,1114.573869
2.965538,32,1128.186441
3.520665,44,1144.751085
3.164365,32,1156.276105
2.541495,33,1169.071151
1.5204,15,1174.578568
1.580882,22,1183.328391
1.844317,22,1191.763844
4.378274,43,1208.688975
2.249044,26,1219.557752
3.000767,44,1237.776598
3.486207,47,1258.271757
2.512585,36,1273.030157
2.314684,30,1285.699241
1.646257,20,1294.27574
