# {"t_start": 1768293732.4030807, "env_id": "PctContinuous-v0"} 
r,l,t
2.032289,19,6.44057
1.390097,21,14.65545
0.779106,11,19.209743
3.674477,50,42.537566
2.280326,34,57.866665
3.60201,44,75.741052
2.203388,28,88.155709
3.206104,43,104.648131
3.444715,39,120.038024
2.769273,43,138.837604
2.282481,27,149.661726
1.518281,21,158.763512
1.89117,23,167.559436
3.666066,42,183.671441
1.91612,26,193.456997
3.033981,34,206.45287
1.851462,26,216.878826
3.673618,45,235.553722
3.260389,42,254.966372
2.26426,30,268.937218
3.67151,40,285.461679
2.619237,40,303.262495
2.591692,31,315.858947
2.404369,32,328.472989
3.356811,41,346.261293
2.965538,32,360.842726
2.848438,35,375.432988
3.164365,32,389.059484
2.541495,33,402.060399
3.396415,33,414.746367
1.580882,22,423.342412
4.696725,50,441.444385
4.482783,44,458.359484
4.30342,55,479.159347
3.127073,45,498.293905
3.022397,40,515.076772
2.512585,36,529.548206
3.106493,40,546.05216
4.097276,50,566.850759
3.019318,33,581.34809
2.567866,32,594.490387
2.480655,39,610.058695
1.499065,19,617.448151
3.589946,57,641.972594
4.151721,43,660.237633
3.53118,41,678.755372
2.716749,31,691.754914
1.779101,26,702.264543
4.623502,45,719.855617
2.759205,29,731.936202
4.332821,44,749.464464
4.154129,39,764.434131
3.069762,42,781.333435
3.02068,38,796.555535
3.303374,45,815.032748
2.718774,42,831.835433
3.60201,44,850.366966
2.057207,26,861.844777
4.034675,53,884.409433
0.76439,11,888.751405
1.882691,28,899.946933
1.390456,16,906.344245
3.056794,41,923.253736
3.252179,36,937.97513
3.498394,40,953.967999
2.579657,33,967.549373
2.234325,23,975.742919
4.26495,58,1001.033244
2.061145,28,1013.366174
2.928053,38,1028.967853
3.72288,47,1047.751723
3.67151,40,1065.640491
3.414663,50,1086.231712
3.552019,47,1106.165407
1.988132,27,1116.447027
1.642995,19,1124.773093
3.136611,34,1138.365871
3.520665,44,1153.946884
0.760954,9,1157.212091
3.033563,39,1172.336032
3.46328,35,1186.338922
2.178786,28,1197.407788
2.003129,23,1206.077557
5.122605,52,1227.153267
3.679173,46,1246.552867
3.127073,45,1266.156245
2.299066,31,1278.75681
1.010091,13,1284.454453
1.971089,25,1294.951169
3.430817,44,1312.452157
3.019318,33,1326.743652
0.568529,10,1330.750438
1.33586,21,1339.244376
2.887217,35,1353.155057
2.621427,39,1369.079057
3.751039,39,1384.837042
2.641891,27,1395.548805
3.147861,36,1410.468131
2.478561,36,1426.288305
2.984751,30,1438.176571
2.002029,21,1445.95562
4.332821,44,1464.635523
3.455003,31,1476.174555
3.888636,56,1499.219585
3.50821,43,1515.963452
0.980926,13,1521.033344
1.346423,20,1529.660574
2.639881,32,1542.564035
2.203388,28,1554.263745
3.871679,51,1575.259408
4.312889,46,1594.359083
4.084236,63,1622.045054
3.620949,43,1639.551164
2.38751,30,1651.961436
3.415875,38,1667.24101
3.47487,39,1683.575585
3.113932,40,1700.142668
3.669262,41,1717.44476
3.926569,54,1740.897249
1.983383,27,1752.240163
2.500931,31,1765.784551
2.373888,31,1778.855383
2.933446,31,1792.055267
