# {"t_start": 1768293732.4240417, "env_id": "PctContinuous-v0"} 
r,l,t
2.467407,21,7.452707
3.069762,42,25.843501
4.01298,47,46.161285
3.53679,47,67.129393
2.453806,37,82.521264
3.60201,44,100.315079
2.687372,33,113.227038
1.870874,24,122.33838
2.802064,34,137.615125
3.359868,50,158.327747
3.620949,43,175.022121
2.38751,30,186.036275
1.4303,19,193.445495
3.566621,41,209.264065
3.234559,41,225.880822
3.033981,34,240.631469
4.11909,56,267.14457
3.299216,41,283.915206
3.978889,53,306.227688
0.706785,15,312.827514
2.933446,31,324.824636
2.980036,44,344.148949
3.284971,42,362.982715
1.582424,23,372.317079
4.16867,55,395.537963
4.062984,45,412.847425
2.433682,32,425.2298
3.446033,36,438.11192
2.541495,33,450.828027
3.295501,31,462.34948
3.770388,44,479.024393
3.837115,43,497.21477
1.793303,19,505.911726
3.206018,41,522.15714
3.297813,48,542.024297
3.7107,51,563.215436
2.512585,36,578.312886
3.269579,42,595.935527
1.739491,22,604.632944
2.563416,30,616.948028
1.926412,26,627.535321
1.04584,17,635.434057
3.454416,47,655.033205
3.888612,61,681.539568
3.016484,30,694.620136
4.368092,52,715.232973
3.035784,35,729.734456
4.291346,61,753.23762
3.966993,39,767.612487
3.20449,34,782.626667
3.352308,31,794.937754
3.987395,38,810.123321
3.470896,48,829.741858
3.50821,43,848.139011
2.373179,31,861.54697
2.965938,46,881.256249
1.794372,22,890.028071
2.88906,35,903.920387
4.275194,55,926.333675
3.870509,43,943.717993
3.172753,48,962.928929
1.820729,23,971.915976
3.936741,48,992.817323
3.252179,36,1008.528153
1.3626,18,1015.546417
1.91612,26,1026.146904
3.164805,35,1039.957023
2.663556,38,1056.630888
1.445078,20,1065.625631
1.15786,14,1071.215443
3.175181,40,1087.864482
3.70833,41,1105.131573
2.112273,34,1118.230128
4.07714,54,1140.335812
4.80556,65,1164.325154
4.416133,58,1186.914832
2.965538,32,1199.316838
2.751061,34,1213.046407
4.094192,43,1230.860819
3.087495,40,1247.350004
3.435824,34,1262.628968
2.27887,30,1275.064641
2.492209,31,1287.452724
3.358568,33,1301.540391
4.781905,60,1326.133607
0.6391,11,1330.826526
2.783854,36,1345.139904
2.512585,36,1360.037846
2.857571,38,1375.130377
3.046034,41,1391.93316
1.95512,24,1400.564068
2.259259,30,1414.021196
2.229752,35,1428.857074
4.085323,54,1450.835119
2.733646,41,1467.243533
3.662731,37,1481.564777
2.334034,26,1491.649357
4.23753,49,1511.422894
3.900728,55,1533.933721
3.966993,39,1549.676947
4.105897,49,1569.609555
4.452151,46,1589.221445
4.84215,46,1610.215927
2.066126,30,1622.564311
3.47549,42,1639.850384
0.627964,9,1643.474102
2.897898,45,1662.023664
1.307015,16,1668.140987
1.983305,25,1678.731641
3.392612,45,1696.831225
3.088465,36,1711.939212
3.461617,52,1733.963405
1.820729,23,1744.321734
1.380655,18,1752.146282
1.16049,17,1759.614223
3.47487,39,1776.445157
4.131123,54,1798.409613
4.012867,44,1816.537882
3.965145,55,1840.325868
4.069776,50,1860.938665
3.418257,45,1879.236743
1.821005,27,1890.223903
3.619916,39,1905.280915
2.244792,36,1918.551703
0.871358,11,1921.929729
0.775401,10,1926.126606
3.356811,41,1942.033474
2.635934,28,1952.864335
3.75709,47,1971.225533
2.998996,30,1982.563571
2.82532,37,1997.037958
4.268242,45,2014.536443
4.210264,50,2034.729015
4.294995,48,2054.528286
4.482783,44,2072.927952
3.679173,46,2090.962513
3.679507,52,2112.235156
3.952337,55,2135.032013
3.560847,48,2154.360512
3.404375,43,2171.336181
2.511262,33,2185.110857
1.503429,17,2191.423218
3.299375,43,2207.259849
3.990449,59,2231.06237
2.690461,33,2243.122241
3.888612,61,2267.228377
4.804158,48,2286.038981
1.747964,18,2292.534172
4.159269,48,2311.221338
1.714306,24,2321.756651
2.036797,19,2329.014931
1.452574,15,2334.100555
0.897988,12,2338.129072
3.295578,29,2348.739552
3.408517,47,2365.984421
3.674735,45,2382.417824
0.919654,12,2387.629174
1.835504,27,2398.628947
3.377232,41,2415.546116
2.833075,34,2429.142909
3.273304,44,2445.637677
3.870509,43,2462.219726
4.443332,68,2489.529244
0.218202,3,2490.687439
0.887978,12,2494.815589
3.415875,38,2510.531771
3.035119,34,2524.521176
2.457179,31,2537.840765
4.012867,44,2556.361711
4.544511,62,2581.732506
4.390727,53,2603.313767
4.946783,64,2628.532116
3.827821,48,2646.644905
0.635744,8,2649.248783
4.267655,60,2672.531408
