# {"t_start": 1768293732.4797268, "env_id": "PctContinuous-v0"} 
r,l,t
1.698806,23,2261.003907
3.871367,60,2284.583481
4.274536,53,2305.086662
3.588395,43,2322.509421
1.741002,22,2330.776561
3.546811,40,2344.668301
3.172753,48,2362.182884
2.531924,31,2373.378607
4.618203,54,2394.657669
3.195424,35,2409.079823
2.959322,33,2422.67804
1.56419,22,2431.289418
4.427499,49,2449.363754
3.790392,52,2470.268489
4.739305,57,2492.567876
2.29097,28,2504.287444
3.72288,47,2523.071495
1.9222,23,2532.672307
4.768104,66,2560.577228
4.424878,59,2585.2805
3.990939,54,2607.100664
3.889399,50,2626.685757
3.226487,35,2639.796371
1.647888,21,2647.666525
4.026935,42,2663.176946
1.48229,22,2672.079038
2.600459,25,2681.197369
4.071512,49,2699.722785
4.448263,49,2718.384371
4.105395,40,2734.47273
4.989972,62,2758.377156
2.142202,31,2771.66223
2.783854,36,2785.967683
2.338294,32,2798.275366
4.018852,51,2817.893196
3.430817,44,2835.065362
2.724998,31,2846.77008
2.741795,35,2860.890627
3.379864,52,2881.957249
1.957973,24,2891.462476
2.436438,36,2905.189277
2.29527,22,2914.282987
4.714847,57,2935.421009
2.242404,26,2944.48883
3.900728,55,2966.161843
4.623502,45,2982.968277
4.719449,56,3004.659239
2.229568,19,3012.382055
4.345265,41,3028.562474
2.540846,37,3043.607316
4.01298,47,3061.678728
2.333427,30,3072.897208
3.235086,50,3091.581437
1.227509,14,3097.172347
1.496237,19,3105.46224
1.787251,23,3114.194901
2.911418,35,3127.264911
3.067534,47,3145.658389
0.721503,10,3149.168388
3.936741,48,3167.974674
1.630113,21,3176.395245
3.035119,34,3188.489654
4.939313,62,3212.795388
4.343494,48,3232.278719
2.9099,41,3251.096292
4.93778,60,3274.991129
5.178006,66,3301.292139
2.455175,32,3313.784729
4.194855,47,3331.76839
0.797119,14,3337.988045
4.248334,56,3359.463005
4.051748,55,3381.683245
4.881724,63,3405.696344
3.396954,37,3420.275982
2.751061,34,3433.783116
3.446033,36,3447.18781
3.851921,50,3468.057015
2.30815,22,3476.516032
3.86292,45,3494.426158
3.258704,38,3508.383218
3.633883,36,3521.465475
4.781905,60,3544.355718
4.367418,61,3568.161378
4.927109,72,3597.761845
0.406928,9,3600.988405
1.429579,19,3608.575653
3.430817,44,3626.328318
4.023842,46,3643.991488
1.552257,22,3652.155704
2.612617,42,3669.676224
1.746621,21,3677.672055
4.686692,70,3706.709034
1.365218,14,3712.357475
4.943862,60,3737.178275
1.04933,14,3743.079212
4.291346,61,3767.691042
2.624677,27,3777.572026
4.719449,56,3801.072421
5.58994,59,3823.444965
4.621738,45,3841.076618
0.76,12,3845.965527
2.395412,29,3857.277401
4.120945,56,3880.705711
1.576151,22,3888.99636
3.377232,41,3905.779866
2.986938,36,3919.479262
4.383494,57,3943.060109
3.870509,43,3960.200385
2.425647,36,3974.897821
2.713417,34,3987.565338
2.746743,35,4001.562455
3.285665,37,4016.384884
3.566621,41,4032.67943
4.389256,56,4053.967873
1.733161,19,4061.581634
2.625536,37,4076.105536
2.58518,33,4089.283515
1.543782,18,4096.478296
3.966589,49,4114.990364
4.063807,45,4132.780094
2.172133,35,4146.801461
3.15208,39,4162.159193
4.474952,60,4186.160482
4.416133,58,4209.888014
2.013649,21,4217.883367
4.573115,52,4239.861225
3.591471,38,4255.211857
1.890715,26,4265.285613
4.268242,45,4283.679821
2.632607,34,4298.264894
4.966383,54,4319.279658
3.952963,39,4335.757322
3.106435,39,4352.076137
2.715983,39,4367.469826
3.285062,44,4384.601557
4.502789,60,4408.619023
4.78585,59,4433.598835
3.6805,46,4452.597383
2.359717,26,4463.292845
3.013235,39,4479.893961
3.222342,49,4500.379316
1.20365,17,4507.477543
1.573764,20,4516.072881
3.662731,37,4530.677428
3.797964,45,4548.999407
2.534675,29,4560.282787
3.953081,56,4582.480612
3.966993,39,4597.076995
3.58402,40,4612.195116
2.319403,20,4620.396574
0.868968,8,4623.462552
4.244116,60,4648.580443
3.201909,39,4665.154908
3.100361,41,4682.304852
4.601664,69,4709.686703
2.639881,32,4722.062559
3.93851,47,4740.680942
2.184528,29,4752.092673
3.870509,43,4770.160711
3.419853,51,4791.519905
4.458717,53,4814.258463
2.38751,30,4826.975549
3.285665,37,4842.196671
1.253116,16,4848.377411
1.390271,19,4856.284986
4.087826,45,4875.47378
5.287438,69,4904.906806
4.886215,59,4929.742138
1.543782,18,4936.882761
3.640595,46,4956.379576
1.574293,20,4964.76379
3.780095,54,4987.955405
2.969534,36,5002.710131
3.280007,43,5020.071891
4.881724,63,5046.146574
2.013649,21,5054.990593
2.848438,35,5069.955907
4.026935,42,5086.99328
3.256697,43,5105.871268
4.268242,45,5124.272043
4.210264,50,5143.988706
4.102004,46,5163.879675
1.99806,22,5173.66414
3.403301,43,5191.178191
2.662712,38,5207.066659
1.776687,23,5215.775686
2.512585,36,5230.067051
4.575808,56,5253.997563
2.222764,28,5265.683737
4.152998,48,5286.181589
3.299375,43,5304.764906
1.04584,17,5311.472574
1.499065,19,5319.563906
2.510544,37,5335.397641
1.900158,18,5342.558228
4.536436,54,5364.681473
4.081883,47,5384.857593
4.589445,66,5412.171732
3.966993,39,5428.170761
5.480239,64,5455.676481
4.058538,39,5472.381714
4.273262,40,5488.890982
1.685744,24,5498.673456
3.02068,38,5512.870649
1.363266,18,5520.568895
2.680847,41,5538.002542
4.274536,53,5560.286952
4.000581,48,5580.285689
2.65291,36,5594.693382
4.242799,45,5612.790631
4.826072,72,5643.679199
3.468514,42,5660.580856
2.509095,32,5674.85678
4.698554,50,5694.378097
3.47487,39,5711.49223
4.131123,54,5733.277267
3.5156,40,5751.182459
2.663556,38,5766.195075
3.995973,49,5788.193981
3.978889,53,5811.275919
1.821005,27,5822.581107
1.9222,23,5832.074852
3.046689,45,5850.98527
4.615655,62,5876.889604
4.234129,57,5901.090762
2.797819,33,5914.283021
2.679182,29,5926.879717
3.863468,48,5947.173236
3.591471,38,5962.771999
1.890715,26,5973.877881
4.268242,45,5993.962111
3.770388,44,6012.087459
2.294668,28,6024.255519
3.20875,32,6037.355436
4.781905,60,6062.32953
4.367418,61,6088.867276
3.597023,48,6108.211684
4.166163,56,6132.170253
3.150256,41,6150.380365
2.773112,36,6166.462952
4.152998,48,6185.868399
3.558788,46,6206.185153
1.659353,26,6216.571958
2.589865,31,6230.476924
2.350758,34,6245.859503
2.123174,21,6254.881283
1.595161,17,6262.164273
2.146781,25,6272.110914
2.709162,39,6289.489197
4.243484,41,6307.889987
2.148237,23,6317.669611
3.719982,35,6333.373787
5.049335,50,6354.92369
4.764934,68,6383.779046
4.111287,48,6404.345107
3.399518,46,6425.061694
2.897898,45,6444.776165
3.865738,47,6464.063104
3.430476,41,6481.380165
1.040097,15,6487.273056
2.33251,29,6500.208915
3.614307,55,6525.794456
3.620949,43,6544.07884
1.606991,22,6554.503857
5.129772,55,6579.676139
5.170631,58,6605.977381
5.254138,65,6634.54495
4.427499,49,6658.170408
3.965145,55,6683.591107
1.64741,23,6694.072934
4.348406,57,6719.914439
1.974225,28,6732.467122
4.114893,46,6753.38633
4.014561,57,6778.864501
4.168164,55,6803.486634
3.444885,46,6823.700192
3.767299,48,6846.956685
4.231488,48,6868.903124
3.863468,48,6890.348841
4.417212,47,6911.776059
1.154027,17,6920.672205
4.746689,50,6943.505509
4.711464,56,6970.765292
3.951216,45,6991.78425
5.122605,52,7014.687597
5.135627,64,7043.277604
4.299124,60,7071.987799
2.299066,31,7086.07089
3.226179,43,7107.811466
4.409597,55,7132.687194
0.590395,9,7137.182248
1.809078,22,7148.472228
3.953338,51,7174.15683
3.579578,54,7200.484111
2.304868,28,7212.882213
4.32491,67,7244.687898
4.804158,48,7266.575052
2.641891,27,7277.792217
4.159269,48,7299.966984
4.243928,60,7329.784814
4.309922,42,7349.676822
4.983087,59,7378.163421
4.855927,49,7400.766837
4.154129,39,7418.164438
5.017205,72,7449.859793
3.50821,43,7468.487208
3.642723,49,7492.120864
2.453806,37,7509.056081
3.109701,38,7528.088746
3.868249,46,7549.698497
2.227255,30,7563.78773
4.871653,53,7589.280228
4.538712,69,7622.159395
4.458717,53,7647.063844
5.041791,61,7674.771182
3.195424,35,7690.787943
3.933562,46,7711.906048
1.172917,16,7718.978973
4.798223,52,7742.881134
4.751381,64,7772.175684
5.553052,67,7803.679287
2.928053,38,7820.978358
3.291021,42,7839.36411
4.014365,44,7859.488582
1.761816,28,7872.058898
2.07424,24,7882.969662
3.601387,49,7905.913637
3.889399,50,7929.191613
3.396954,37,7946.276551
3.75709,47,7969.117727
4.70094,50,7992.260376
2.670458,35,8007.592339
1.437974,14,8014.289832
4.604591,54,8038.584575
1.256292,17,8046.982112
4.295063,42,8066.660667
3.741704,47,8088.689323
4.092505,56,8115.280757
1.345297,18,8123.18518
5.007927,65,8153.681618
3.77584,48,8176.055649
2.868034,37,8194.220368
1.887484,23,8204.904311
1.78096,24,8215.968884
2.864275,45,8238.873636
1.783622,22,8248.686924
1.894317,26,8261.76044
4.389432,45,8282.162328
3.590286,42,8302.482153
4.081883,47,8324.484298
5.500096,81,8362.217665
5.207823,51,8387.171996
4.017898,47,8410.203424
4.058538,39,8429.779752
3.52862,32,8445.916942
3.771417,54,8472.456699
4.01298,47,8495.388775
4.52159,62,8524.881897
2.384789,36,8542.977664
4.320475,54,8568.390018
4.519354,53,8594.476169
4.034675,53,8620.666534
4.399524,47,8645.683351
2.769273,43,8668.004864
2.713417,34,8683.271265
5.152613,62,8713.364141
3.084193,34,8728.798708
4.457233,53,8753.780034
4.898128,61,8782.261151
2.234325,23,8793.85878
4.544511,62,8823.871126
4.93778,60,8853.368899
4.404064,58,8880.268015
2.698961,34,8897.282903
3.474724,38,8914.872454
3.880752,55,8942.18579
4.019441,53,8966.868226
4.80556,65,8997.965899
0.909834,11,9003.28503
5.1377,62,9032.256895
3.75709,47,9056.162092
3.385148,35,9072.035546
3.087495,40,9092.357402
5.063487,53,9115.988343
4.46563,53,9140.879666
4.188382,47,9163.377496
4.944444,49,9186.666059
4.583398,58,9213.97917
2.142202,31,9228.179371
2.213082,29,9243.507184
2.512585,36,9260.260186
5.10505,62,9291.275885
4.537391,57,9316.878891
4.152998,48,9339.966139
4.689096,57,9365.648807
3.163024,48,9388.282242
4.085323,54,9413.386612
2.510544,37,9431.677036
2.375907,23,9442.289761
5.125738,63,9473.728423
3.917425,45,9495.860095
5.202383,75,9531.370994
2.984751,30,9545.979251
5.668868,66,9577.462276
4.332821,44,9599.267865
4.84215,46,9621.778953
3.470896,48,9645.09086
3.02068,38,9662.065102
3.303374,45,9683.568737
3.414034,53,9710.202948
2.520903,31,9725.792285
3.430476,41,9745.188969
1.660235,21,9755.875172
0.24271,4,9757.756871
0.89029,14,9765.573311
2.446531,29,9779.969267
3.010364,40,9799.995456
3.252179,36,9819.055011
4.008372,47,9842.192686
4.525065,57,9871.477827
2.742427,30,9886.377367
4.544511,62,9918.18303
5.115528,62,9947.669456
3.605339,47,9971.38796
3.175181,40,9991.066453
3.242596,36,10009.568495
4.768104,66,10041.297169
2.437155,29,10055.367698
4.898857,66,10085.867075
5.177751,65,10116.777654
1.522695,14,10123.872653
4.326701,51,10148.155241
4.417212,47,10170.686717
3.672573,48,10195.78957
4.461316,46,10217.189622
2.228494,29,10230.658699
4.966383,54,10257.028882
4.781937,47,10279.577982
4.493704,57,10307.98582
3.184151,46,10329.801123
3.7107,51,10355.191469
3.600809,49,10379.685432
4.018852,51,10403.896412
4.537391,57,10431.674721
3.225538,36,10449.983868
3.953338,51,10474.272112
1.941529,30,10489.083069
4.171008,55,10516.177859
4.686692,70,10550.158869
5.067429,51,10575.33222
4.116736,49,10599.380466
3.476302,39,10617.896701
2.348511,34,10635.694396
4.623502,45,10655.66253
5.668868,66,10689.989948
5.076217,50,10715.525445
3.987395,38,10734.058978
2.066126,30,10747.785443
4.602278,52,10772.883596
3.303374,45,10795.586952
2.224483,33,10811.978504
3.024475,36,10828.894638
4.915688,58,10856.466179
3.061882,40,10875.595865
4.399524,47,10899.57745
4.443332,68,10933.092081
3.285834,39,10952.864291
5.010378,60,10984.088626
3.285665,37,11001.279002
4.457233,53,11027.185698
4.659646,58,11056.772405
2.521388,27,11069.77443
4.11909,56,11096.863439
5.428844,66,11128.584914
2.694963,35,11146.057179
4.551408,55,11173.337862
3.912651,43,11193.983693
3.880752,55,11220.869883
0.628694,9,11225.188252
4.474952,60,11255.071086
4.416133,58,11284.376029
4.43146,51,11307.856959
3.05745,37,11326.071181
4.643516,49,11350.442089
4.150625,54,11376.462911
3.25579,30,11390.974258
3.588489,43,11411.365991
4.966383,54,11440.145678
4.558996,45,11463.463986
3.975345,50,11486.581753
3.297813,48,11508.688905
3.770736,52,11533.136742
4.166163,56,11560.25796
2.755173,36,11577.576459
3.430817,44,11598.460112
4.57644,53,11624.738161
4.480555,55,11652.354418
3.222342,49,11677.174114
2.950197,36,11696.077422
4.686692,70,11730.992986
4.477624,46,11753.354875
4.667682,56,11780.0755
4.399264,51,11805.956267
3.423826,48,11830.684383
3.421809,33,11846.069336
4.719449,56,11873.241164
4.855927,49,11897.516334
4.878847,47,11920.847765
4.610984,66,11953.840165
4.111287,48,11977.9977
3.606371,48,12002.28192
3.871367,60,12032.178257
4.526715,56,12061.073339
3.588395,43,12083.469448
1.870874,24,12095.265229
4.663958,50,12118.314386
2.802655,44,12141.283465
2.675752,33,12156.775612
1.658464,23,12167.562912
3.285665,37,12186.442308
4.630029,54,12213.550891
1.516495,21,12224.063816
4.798223,52,12248.340338
4.544511,62,12279.067381
5.322129,65,12309.978663
5.178006,66,12342.842148
5.121109,63,12373.353752
3.70833,41,12394.139001
1.761816,28,12408.142469
1.71245,20,12418.469028
4.898857,66,12450.062717
4.098422,53,12475.88541
3.71072,42,12496.86428
3.282724,41,12516.782453
4.578758,48,12539.845784
4.389072,56,12566.960794
3.581343,36,12583.186714
4.711464,56,12611.848057
5.514739,60,12640.955705
0.999628,12,12647.173797
2.84614,37,12664.750157
3.184151,46,12686.381038
3.639088,49,12710.510283
2.297999,31,12725.363894
4.868743,60,12754.0232
5.325363,65,12787.966118
3.825462,44,12809.475199
2.801056,36,12828.658525
4.184769,60,12858.455831
3.222639,42,12878.554435
3.728995,59,12906.580637
3.751039,39,12924.877856
5.125738,63,12957.276275
4.23753,49,12981.940775
2.478561,36,13000.099845
4.623502,45,13022.156586
4.859681,57,13050.809409
3.642745,34,13067.566505
4.621738,45,13088.855919
4.360597,62,13121.547213
5.042322,56,13149.859495
1.994373,26,13163.448725
2.384789,36,13181.863507
5.410502,69,13218.442426
3.430476,41,13238.268542
4.557713,59,13269.571709
5.073569,56,13298.993265
3.769992,58,13329.471551
2.897786,35,13346.644166
2.343297,29,13362.561471
5.129772,55,13390.345471
3.721938,43,13412.969446
4.939313,62,13443.337369
3.882376,42,13464.764849
1.298365,17,13472.956711
4.300371,52,13500.964567
5.178006,66,13533.140371
4.323902,52,13559.053379
3.062278,33,13576.449924
1.597832,25,13588.04973
3.728303,50,13613.767866
5.071788,69,13648.054893
5.404639,66,13681.180047
3.32538,36,13699.562159
3.863468,48,13724.590522
3.923486,40,13745.061154
4.824076,66,13777.030988
4.268242,45,13798.657758
3.86292,45,13820.889606
0.260377,4,13822.440772
4.712143,46,13847.27812
4.781905,60,13878.124517
3.679507,52,13904.882355
1.229239,17,13913.06887
3.836375,52,13938.945293
4.33467,53,13965.346937
4.537391,57,13993.077423
4.319144,49,14018.791479
4.326806,53,14046.392248
1.879023,29,14061.766611
4.171008,55,14089.62166
2.032137,29,14104.374125
4.804158,48,14127.457603
4.971004,61,14159.784522
2.716749,31,14174.965918
2.348511,34,14191.902663
2.502122,25,14203.369442
3.382735,37,14223.372508
5.497994,57,14252.27217
3.686467,34,14270.291647
4.610984,66,14304.963147
4.992493,55,14332.950207
3.948927,54,14361.694314
1.948194,29,14375.040886
4.899573,61,14407.455288
4.519354,53,14435.140803
4.74771,62,14467.448661
3.546811,40,14487.561018
1.664697,25,14499.547133
3.98832,46,14524.437287
5.010378,60,14555.347924
3.415875,38,14575.4533
4.008372,47,14600.572317
5.254138,65,14633.659014
4.343494,48,14656.2532
4.488535,61,14688.974217
4.739305,57,14718.95714
4.567289,59,14749.848721
3.966589,49,14774.856458
4.304452,48,14798.161165
4.330731,61,14828.4426
3.861495,51,14854.162682
3.476929,47,14877.376478
4.613732,61,14910.553606
4.266549,49,14934.64402
3.75709,47,14959.476464
4.578758,48,14982.539816
2.202409,30,14997.452225
2.768986,27,15010.853294
3.386706,41,15031.266298
4.102004,46,15054.949629
5.588939,58,15083.256126
4.781905,60,15112.550804
2.443291,35,15129.446439
4.834163,71,15162.940176
2.297999,31,15178.336897
4.730203,58,15207.089426
4.833974,60,15237.061035
4.152998,48,15260.863557
5.446755,66,15295.655379
4.482451,62,15327.56285
4.171008,55,15355.269281
3.451133,54,15382.715861
4.389432,45,15405.479168
5.623181,68,15442.399678
3.917425,45,15465.147966
4.691714,68,15499.865699
5.588354,55,15528.644653
3.623822,41,15550.197106
4.332821,44,15570.954702
3.987395,38,15591.369397
0.76,12,15597.540936
2.689731,34,15614.94358
2.813888,37,15634.565105
1.88199,28,15649.474818
5.448871,70,15685.591421
4.915688,58,15716.66425
3.061882,40,15737.846789
3.546811,40,15757.961115
1.78628,27,15771.172014
0.944446,12,15777.361169
5.271851,64,15809.846504
4.226446,46,15834.347702
5.372114,61,15867.003628
1.390271,19,15876.762686
4.427499,49,15902.379509
4.11909,56,15931.473736
4.069776,50,15957.169551
4.692457,61,15990.34104
3.72288,47,16015.086216
3.912651,43,16036.562126
5.339366,76,16076.055053
5.053511,68,16112.05871
4.97491,67,16146.055081
3.467042,42,16167.073705
3.32538,36,16185.962165
2.848438,35,16203.574222
4.70094,50,16228.070006
4.910245,68,16264.173939
4.746689,50,16288.060012
4.210264,50,16313.977817
4.966383,54,16341.647875
5.722456,60,16372.38088
4.583398,58,16402.762785
4.367418,61,16434.861328
3.891888,54,16462.911291
4.939349,64,16495.473585
3.150256,41,16517.237949
4.537391,57,16546.740061
2.517822,29,16561.669719
4.480555,55,16591.862793
1.139534,18,16601.051365
4.48076,59,16632.471787
4.686692,70,16669.751465
4.389432,45,16695.283915
5.125738,63,16727.67662
3.780938,43,16750.476198
3.423826,48,16775.184087
3.923552,38,16795.082799
1.759717,18,16804.250383
4.855927,49,16829.484129
4.621738,45,16853.447845
1.942923,28,16867.141443
5.920805,65,16902.158547
4.603764,64,16937.462114
2.897898,45,16960.956275
4.899573,61,16992.598256
4.915688,58,17022.066444
4.460887,58,17053.270828
5.319653,58,17083.070004
4.925109,73,17123.738812
4.352794,52,17150.738941
4.702513,55,17180.357013
5.219819,56,17209.161172
3.800091,44,17232.315223
