# {"t_start": 1768293732.3727968, "env_id": "PctContinuous-v0"} 
r,l,t
2.940769,26,9.338095
3.408517,47,31.006948
1.895544,22,40.284652
3.948927,54,64.012864
2.319866,35,77.991879
2.431873,30,90.777886
2.687372,33,103.59111
3.757627,50,123.392594
3.088465,36,139.190296
4.084236,63,164.873498
2.384549,28,176.083153
3.528213,46,193.051383
3.415875,38,207.574712
3.301919,37,222.282232
2.71259,35,237.503414
1.839673,20,246.591385
3.88059,53,271.111048
4.300371,52,293.384565
3.605339,47,312.933845
3.409665,44,330.788487
3.67151,40,348.079393
1.809635,29,361.304148
0.628694,9,364.836369
0.448876,6,367.079077
1.959485,22,376.589026
3.868254,43,394.895454
1.90334,26,404.893289
1.848887,19,412.086528
2.735656,36,426.079041
3.435824,34,438.403086
2.632607,34,451.379585
3.728774,42,466.991317
3.952963,39,482.103665
2.40719,29,494.513537
2.662712,38,511.029783
2.2358,30,522.709681
2.909503,39,539.288752
4.018852,51,559.958125
2.773112,36,574.471023
3.331606,37,590.577559
3.80512,49,610.579166
2.375358,37,625.292388
3.454416,47,645.48584
3.451133,54,670.335769
1.805425,17,677.270171
1.595161,17,683.891409
2.716749,31,696.613638
4.589445,66,722.984411
3.752172,37,738.377764
2.103653,22,747.265387
3.784368,37,761.381582
1.359156,14,766.174276
3.149504,44,784.581659
2.598362,32,797.522125
3.303374,45,815.79073
2.384789,36,830.089242
3.024475,36,845.792147
0.728582,9,849.190845
2.383255,32,863.331926
4.242799,45,882.195724
2.769273,43,899.702971
2.713417,34,912.980053
2.966995,39,929.391516
2.44126,28,940.773798
3.035119,34,954.268683
3.649693,48,973.383639
4.427499,49,994.260217
3.965145,55,1017.380267
3.833919,47,1035.976941
3.906899,52,1058.48275
1.65807,25,1069.697008
2.193517,25,1080.197208
3.114024,46,1098.972184
2.437155,29,1111.512266
1.767563,25,1121.083778
3.467042,42,1138.293836
2.965538,32,1149.591
3.722248,46,1167.181935
3.070752,31,1178.67233
3.087495,40,1195.084066
2.072987,19,1202.097566
2.973929,38,1217.180303
3.140317,36,1232.497456
3.027431,31,1244.941175
3.872527,49,1266.367526
0.403243,6,1268.663883
3.486207,47,1288.497483
1.748865,24,1298.980461
3.150256,41,1315.103061
1.739491,22,1324.680976
3.648951,42,1341.99672
3.953338,51,1362.886253
3.379864,52,1383.289705
4.207986,56,1405.037713
2.764627,42,1424.504206
3.109323,31,1436.588882
4.116736,49,1456.668268
2.040106,24,1466.092868
4.048222,57,1488.394467
3.554733,35,1502.495495
2.888661,30,1514.486875
4.058538,39,1530.394873
2.283509,20,1538.280246
3.614118,50,1559.174456
3.946731,46,1578.581628
0.980926,13,1583.562969
4.251396,65,1611.971933
2.520903,31,1625.168923
1.534334,20,1632.988533
2.853918,38,1648.998355
3.870509,43,1666.183566
3.68768,56,1689.020627
1.963388,25,1699.694504
3.416501,44,1718.487123
1.523656,20,1726.280588
1.8202,23,1736.494712
4.898128,61,1763.504812
2.105819,21,1772.496205
3.078448,43,1790.488986
4.069776,50,1811.078676
4.404064,58,1834.791842
3.175181,40,1851.091377
1.9222,23,1861.575017
3.217403,47,1880.487216
2.119332,25,1890.599613
3.779777,53,1911.077359
3.658297,45,1927.315313
1.815931,18,1933.969394
2.433682,32,1946.908121
1.848887,19,1954.090085
4.754206,65,1979.58517
3.002522,28,1989.762009
2.632607,34,2002.789237
3.728774,42,2019.685149
4.105395,40,2035.887282
4.583398,58,2060.274454
1.609903,24,2069.864253
2.299066,31,2082.183795
2.512585,36,2096.168389
3.5767,45,2114.882868
4.097276,50,2135.669017
3.148448,35,2149.882727
3.558788,46,2168.503662
2.375358,37,2183.684035
2.304868,28,2194.279674
2.68449,40,2208.585895
3.751039,39,2224.407342
2.07347,22,2233.479095
2.146781,25,2242.580416
1.714306,24,2251.794075
1.29276,12,2256.388358
0.936349,10,2260.670371
1.985501,18,2267.683563
1.957844,18,2274.592622
4.150882,59,2297.387724
2.049972,24,2307.005841
1.543702,21,2315.178477
1.676571,25,2325.663679
3.757389,45,2341.470231
4.110346,50,2359.57423
0.749122,11,2363.877501
4.504714,48,2381.366888
1.175575,19,2389.385335
2.897786,35,2403.583132
1.380655,18,2411.096365
2.258388,26,2421.473618
2.362469,29,2432.766878
3.433623,44,2449.201132
0.726253,7,2451.879802
3.965145,55,2473.888081
1.36968,19,2482.065621
4.567289,59,2504.894595
2.854918,36,2520.084384
4.597871,50,2540.367254
4.330731,61,2565.988937
3.265489,41,2583.310335
3.444885,46,2601.905942
1.530235,18,2609.089415
2.965538,32,2621.875969
3.863468,48,2639.586202
3.271568,34,2651.973875
4.150625,54,2673.274911
2.600459,25,2682.478621
4.071512,49,2700.954702
2.066502,24,2710.393122
4.378274,43,2727.180325
2.443413,30,2739.057868
2.246757,32,2751.585002
4.011985,57,2774.523389
2.297999,31,2786.895664
2.368299,32,2799.233295
1.45991,19,2806.584047
1.503429,17,2813.272078
2.741795,35,2827.385328
3.163024,48,2845.170187
2.589865,31,2857.668409
