# {"t_start": 1768293732.413691, "env_id": "PctContinuous-v0"} 
r,l,t
1.573764,20,2890.443715
2.998427,29,2901.152977
4.620517,55,2922.772377
2.995188,34,2935.792506
2.815429,40,2949.859702
3.966993,39,2965.245003
4.859681,57,2986.960582
4.855927,49,3005.584644
5.049335,50,3025.804433
1.777709,25,3036.43743
3.60846,44,3053.364831
1.994373,26,3063.261189
3.12634,48,3081.251952
4.600265,57,3103.717057
4.519354,53,3123.838516
0.602454,9,3127.447969
3.870509,43,3144.039912
2.55102,39,3159.455571
1.820729,23,3168.146363
2.343297,29,3179.330853
4.226446,46,3196.543764
1.498251,19,3203.827499
4.131123,54,3225.126802
3.5156,40,3243.453916
3.965145,55,3265.941889
4.739305,57,3289.337862
2.76215,36,3303.039817
1.053314,18,3309.548683
1.9222,23,3318.451013
0.968063,17,3325.426386
3.861495,51,3346.03928
1.10955,16,3352.340199
3.767299,48,3371.467825
0.602112,7,3373.855497
3.520665,44,3390.335325
4.145943,44,3407.845316
3.448299,46,3426.051057
4.058769,42,3442.347241
1.382001,20,3449.647391
3.951216,45,3468.222183
2.545657,29,3479.45535
4.252368,54,3500.476149
3.249531,47,3517.955906
4.565898,66,3543.365028
2.448379,34,3555.772277
2.461617,34,3569.449722
3.430817,44,3587.426542
1.362278,15,3593.348775
1.025376,16,3599.944073
4.621497,64,3625.730621
3.298424,44,3642.553806
1.818051,25,3651.844728
2.91815,28,3663.845638
4.230603,50,3683.468409
1.266403,16,3689.591632
3.757284,53,3712.247306
2.912319,29,3724.231705
5.269661,62,3750.036849
3.642745,34,3762.826093
3.987395,38,3777.54799
3.614118,50,3798.948832
2.219541,27,3809.070991
4.144502,57,3830.862927
3.083891,47,3849.441754
1.256643,15,3855.24674
1.496237,19,3863.765958
1.870874,24,3873.141163
4.964592,54,3894.731122
2.159023,32,3907.724356
4.055002,47,3926.530846
1.263456,16,3932.846362
3.252179,36,3947.755393
4.713841,55,3970.106367
1.390271,19,3977.026987
1.733161,19,3984.04356
4.943382,66,4010.131237
5.05102,61,4034.756536
2.108592,25,4043.951607
2.06151,29,4055.133208
1.204789,14,4060.845629
3.47989,51,4081.235166
2.861986,34,4094.628126
2.404369,32,4107.149157
4.659665,62,4130.504969
3.619768,41,4147.136863
3.520665,44,4164.222198
2.429307,24,4173.924099
2.82532,37,4189.136573
3.761723,39,4204.929486
3.155836,39,4220.140118
1.705316,20,4229.448265
2.467932,28,4240.95829
3.679173,46,4258.647015
4.925358,68,4286.748264
0.923285,14,4292.43104
2.236125,30,4305.256207
3.106493,40,4320.750802
2.612675,34,4335.142044
4.112315,47,4354.050471
1.926412,26,4364.634148
2.937587,46,4382.756574
1.499065,19,4390.446358
2.316698,33,4403.546545
4.389432,45,4422.235041
4.368092,52,4444.868596
3.147861,36,4458.838228
4.746142,69,4487.937793
3.923552,38,4503.860028
4.983087,59,4527.797767
5.156143,52,4549.145796
4.52676,44,4566.250836
3.771417,54,4587.452558
4.01298,47,4604.342042
3.606371,48,4624.270106
3.083891,47,4643.78014
3.377232,41,4660.636182
3.504809,42,4678.531418
2.059557,27,4689.324879
2.536105,31,4701.545494
2.246075,33,4714.463417
1.963388,25,4724.548843
3.010364,40,4740.457324
3.195424,35,4754.060553
3.721938,43,4772.251471
4.939313,62,4798.13401
4.427499,49,4820.040294
4.11909,56,4842.650684
3.503281,43,4860.239969
1.543782,18,4867.451127
1.324589,20,4876.25552
0.50214,7,4879.121436
3.715704,53,4902.335233
0.628694,9,4905.84168
4.526329,61,4931.150795
1.642995,19,4939.052424
3.868254,43,4957.242389
1.491098,19,4965.153106
4.365744,46,4984.863591
2.488569,32,4998.273476
5.063487,53,5019.491699
0.942646,15,5025.747542
3.258704,38,5042.049134
4.295063,42,5059.633523
3.539231,44,5077.329693
2.600752,37,5092.847745
4.796104,70,5122.835858
3.971132,53,5143.435506
3.877039,49,5164.960473
2.612675,34,5179.461428
1.23271,13,5184.847378
4.88952,58,5208.542562
0.589079,10,5212.230201
2.092308,25,5222.446014
2.350758,34,5236.658294
3.422902,34,5250.249167
3.741035,44,5269.064256
3.699458,42,5287.125783
3.582081,51,5308.763979
4.420535,43,5327.147063
4.719449,56,5350.442915
4.40089,45,5368.644217
1.810757,17,5376.347373
3.069762,42,5393.428294
3.50821,43,5411.548291
2.582436,34,5425.438454
2.384789,36,5441.753802
4.600265,57,5465.445677
4.110346,50,5485.734142
4.034675,53,5507.04619
4.242799,45,5525.635785
3.461617,52,5547.463354
2.713417,34,5561.32793
4.76042,56,5585.157414
4.102481,45,5602.922693
4.713841,55,5626.240043
3.649693,48,5646.052811
4.087826,45,5664.739837
4.544511,62,5690.935865
1.983383,27,5701.546261
3.906899,52,5723.345884
4.551408,55,5747.264966
3.70833,41,5763.44997
2.027737,32,5777.363691
3.552019,47,5798.173447
4.368296,59,5823.304048
2.366227,27,5834.831372
3.868254,43,5852.659842
2.255241,30,5865.854028
2.429307,24,5875.423164
2.541495,33,5889.633383
3.46328,35,5903.767149
4.071512,49,5924.335841
4.966383,54,5947.20328
4.558996,45,5965.746325
4.493704,57,5991.036623
3.767306,53,6013.29778
2.941684,38,6028.747861
3.343726,45,6048.054462
3.150256,41,6064.740751
4.537391,57,6089.405226
4.152998,48,6108.743848
3.953338,51,6130.946845
1.204884,19,6139.347944
1.869894,23,6149.540267
0.821986,11,6154.246424
5.387452,53,6176.841137
3.298611,36,6191.931275
2.995188,34,6207.326099
2.197875,32,6220.26565
3.966993,39,6237.442558
5.134591,61,6264.228145
3.719982,35,6278.98113
4.154129,39,6295.861307
3.662501,51,6318.673923
3.50821,43,6338.139123
3.606371,48,6358.533016
2.718774,42,6376.360473
0.504169,6,6378.324751
4.110346,50,6400.107196
3.757627,50,6422.138346
0.535123,8,6425.94775
3.86628,59,6451.324413
4.458717,53,6473.547153
3.056794,41,6490.533695
2.165194,25,6501.560344
3.721938,43,6521.736248
1.694695,24,6531.951663
2.234325,23,6541.813477
2.364782,33,6557.049028
1.741197,24,6568.342764
4.267864,56,6594.882564
3.291021,42,6612.721359
3.00758,32,6627.15319
4.801721,67,6658.532781
2.258098,27,6670.340373
4.526329,61,6698.124725
3.889399,50,6721.269507
3.226487,35,6736.632869
4.283948,50,6759.44676
2.61902,25,6770.543912
3.851921,50,6792.855852
3.894964,41,6811.445995
1.580882,22,6821.35683
3.728774,42,6841.524339
1.523354,18,6849.392324
4.416097,56,6875.161016
4.367418,61,6903.363379
4.607212,67,6934.739929
3.702409,51,6958.350959
2.175238,28,6972.440762
4.537391,57,6998.542361
4.387523,50,7021.13662
4.480555,55,7045.260643
3.379864,52,7070.044771
1.957973,24,7081.050207
3.398625,53,7107.391211
4.151721,43,7126.952001
4.667682,56,7154.749578
4.159269,48,7178.242486
2.27081,33,7194.357423
5.11329,50,7217.645489
4.912764,58,7245.535
1.985501,18,7253.439888
4.621738,45,7273.431589
5.141891,74,7307.432381
3.339421,41,7327.961714
1.994373,26,7340.172604
4.351633,66,7370.931646
3.377232,41,7390.533766
3.504809,42,7410.547389
2.021925,26,7422.17424
3.870509,43,7441.04147
1.664697,25,7451.846833
2.897786,35,7466.672566
2.509095,32,7481.746549
4.48613,47,7503.847307
5.238247,59,7533.140669
2.12018,28,7545.539838
2.234325,23,7556.724256
4.751381,64,7587.332209
4.739305,57,7614.24264
3.543159,46,7636.361536
4.73551,57,7663.042403
3.70833,41,7681.233009
3.47989,51,7704.65234
5.053511,68,7735.434325
4.051748,55,7760.64982
4.613732,61,7788.552998
3.582838,40,7808.285312
2.848438,35,7823.756121
3.385148,35,7838.923215
3.033563,39,7857.059988
2.663584,26,7868.650699
2.759857,36,7885.044819
1.318097,18,7893.327953
4.378274,43,7912.847765
3.741704,47,7935.823831
3.679507,52,7959.941263
0.821691,12,7965.848655
3.971132,53,7990.628529
3.08542,39,8007.622717
3.196459,42,8026.954951
4.455276,51,8051.262341
4.22533,52,8075.232311
0.589079,10,8079.94804
3.355809,45,8101.031353
3.087865,47,8122.958756
4.945204,50,8145.92345
3.247697,35,8162.884254
3.623656,41,8182.024407
2.478561,36,8199.129277
4.623502,45,8220.241358
5.269661,62,8250.339435
4.332821,44,8272.556756
4.345265,41,8290.026067
4.296481,61,8319.660335
4.495246,50,8343.136067
2.582436,34,8359.467085
2.453806,37,8377.863924
3.109701,38,8394.75998
3.504809,42,8416.568213
1.040097,15,8424.129908
4.242799,45,8446.148614
2.691999,42,8466.865979
3.98832,46,8489.43354
3.528213,46,8511.835145
2.258388,26,8524.040427
4.416426,52,8550.256055
2.518019,32,8564.967216
2.234325,23,8575.887929
1.163905,15,8583.444108
5.05102,61,8613.553048
3.605339,47,8637.844367
4.323902,52,8665.340955
4.898649,55,8690.488286
2.070085,33,8707.252347
2.861986,34,8722.428403
4.898857,66,8753.427269
4.416133,58,8780.22772
3.396954,37,8799.249478
1.006874,14,8806.024084
2.953733,29,8819.850286
4.725634,64,8851.476345
4.554689,47,8872.661172
4.339628,52,8898.223376
3.346332,39,8916.442791
5.122605,52,8942.097669
1.232097,14,8948.62494
0.964788,15,8956.02254
4.672525,68,8988.449218
2.512585,36,9004.826043
3.269579,42,9024.536101
1.842533,24,9036.545382
4.319144,49,9061.174498
2.882748,37,9078.030454
3.222342,49,9102.360148
3.298424,44,9121.570713
2.923476,44,9142.631885
2.595573,25,9154.449008
3.51302,40,9174.122754
3.147861,36,9190.543969
4.177973,59,9218.035773
3.966993,39,9236.846238
4.584777,54,9263.930622
4.5512,47,9286.350418
4.621738,45,9307.446647
2.477572,36,9324.366304
4.602278,52,9349.130199
3.100361,41,9367.4234
1.948194,29,9380.626628
4.170854,50,9403.961564
3.93851,47,9426.758333
3.871679,51,9450.8338
4.504714,48,9475.365907
3.68768,56,9502.851853
3.771262,44,9522.444683
3.936741,48,9546.441297
4.698554,50,9570.223637
5.170631,58,9598.723907
4.525065,57,9626.434649
4.200726,46,9648.621191
5.544924,72,9681.860375
5.05102,61,9712.743762
2.928053,38,9731.451527
4.73551,57,9759.448107
4.548501,49,9785.054482
2.788045,41,9805.27372
4.07714,54,9832.533408
3.63477,50,9858.37184
3.658297,45,9880.849058
2.679182,29,9896.056013
3.722248,46,9919.131445
4.70094,50,9942.644109
2.735656,36,9961.353889
3.648495,37,9979.578687
4.46563,53,10005.929984
4.966383,54,10032.012399
3.633883,36,10049.346084
4.989972,62,10078.639271
3.767306,53,10102.942602
4.796104,70,10137.955475
3.971132,53,10162.734969
4.018852,51,10187.523439
3.291488,43,10208.437893
4.319144,49,10232.152868
3.678795,47,10255.361849
3.579578,54,10281.365021
5.083845,64,10312.743762
3.948516,62,10343.358238
3.2212,32,10358.548742
5.208136,64,10390.630124
3.402511,38,10407.857455
1.15763,18,10416.225286
4.623502,45,10439.55899
0.936349,10,10444.653069
4.332821,44,10466.143804
3.934437,37,10483.467996
1.777709,25,10496.458014
1.895544,22,10506.848752
2.679712,35,10524.325176
0.981425,15,10531.643662
5.113571,64,10561.733039
4.000581,48,10586.447502
4.339232,56,10613.621367
5.073569,56,10641.261207
4.163553,64,10671.372224
4.458717,53,10698.532211
4.404118,51,10724.733798
2.165194,25,10736.934757
3.498394,40,10755.563417
5.07665,63,10786.639616
4.798223,52,10812.44308
5.287438,69,10844.23764
5.626982,68,10877.331984
3.282952,43,10899.657679
3.966589,49,10923.731268
4.063807,45,10946.038043
5.339366,76,10985.2247
4.678266,63,11015.951765
3.540298,48,11039.75773
2.546727,30,11054.955489
3.71072,42,11074.746469
2.433682,32,11091.277422
4.094192,43,11112.058812
4.754206,65,11142.630998
3.46328,35,11161.332713
4.210264,50,11184.930632
1.802828,21,11195.12898
4.944444,49,11219.031134
4.493704,57,11247.540806
4.092505,56,11274.625201
3.639088,49,11299.266509
2.973905,40,11317.715588
0.359215,6,11320.433479
4.862432,61,11350.763799
4.152998,48,11374.016513
4.326806,53,11399.912719
3.379864,52,11426.631421
3.355809,45,11449.849848
4.686692,70,11482.928371
5.067429,51,11506.389755
2.782389,28,11520.328294
4.46949,52,11543.804268
4.291346,61,11574.053727
3.421809,33,11590.249541
4.983087,59,11618.028876
2.617065,24,11631.531714
3.987395,38,11650.110633
3.149504,44,11672.220525
5.285605,58,11701.553913
2.373179,31,11716.642223
3.083891,47,11741.027344
4.600265,57,11768.202792
4.519354,53,11795.103353
1.787251,23,11806.13516
4.1435,44,11829.053189
2.010061,30,11843.033805
4.458717,53,11869.10648
4.618203,54,11895.816996
2.89367,32,11910.803969
4.293258,51,11935.418514
4.939313,62,11967.303502
4.798223,52,11993.524432
4.751381,64,12026.013867
4.886215,59,12055.854035
3.86552,51,12082.742288
1.745182,26,12095.328309
4.014365,44,12115.434511
4.267655,60,12145.627041
4.878682,66,12177.800274
3.444885,46,12200.224588
4.231964,56,12228.540903
4.558311,53,12253.538472
4.326701,51,12278.907981
5.085775,55,12305.406769
3.087495,40,12324.933624
3.761723,39,12344.337972
4.845387,57,12372.253422
2.696289,33,12388.82775
5.444047,56,12417.059564
4.493704,57,12444.621084
4.210632,58,12472.637364
2.299066,31,12487.827935
1.761365,25,12500.309867
4.868743,60,12529.641187
2.969482,40,12548.218197
4.57644,53,12573.663727
5.282881,64,12605.468214
1.817378,28,12619.026743
3.222639,42,12639.925691
2.005533,28,12653.327648
4.869888,49,12675.102781
5.125738,63,12706.809878
3.884865,44,12728.646686
4.372967,63,12758.844458
4.309922,42,12779.827391
4.357715,51,12805.543212
3.755477,36,12825.054051
3.987395,38,12843.720238
4.961984,71,12878.519528
4.890743,54,12904.239744
5.379317,77,12942.212725
3.083891,47,12965.027354
4.170854,50,12992.340673
5.411107,65,13022.912608
3.206104,43,13044.837742
4.761114,51,13069.506242
2.802655,44,13091.42045
4.458717,53,13118.817326
5.152613,62,13150.705526
4.698554,50,13176.410682
3.666066,42,13199.022826
3.859614,51,13224.559022
3.5156,40,13245.43326
4.751381,64,13278.219677
5.322129,65,13311.114113
3.86552,51,13338.933932
3.640595,46,13363.203425
3.192677,35,13380.508215
4.801721,67,13415.727515
4.837643,65,13447.351056
4.898857,66,13481.111718
4.416133,58,13511.222235
3.32538,36,13529.22128
4.326701,51,13554.311011
4.365744,46,13577.908644
4.150625,54,13604.629458
4.746689,50,13629.843424
4.210264,50,13655.103023
4.966383,54,13681.741884
5.248853,53,13708.827462
4.989972,62,13741.419095
2.715983,39,13760.243265
3.285062,44,13781.836488
5.093126,66,13814.032681
2.368299,32,13829.621166
4.097276,50,13855.809708
3.225538,36,13875.129699
5.137641,61,13905.622783
4.912917,67,13938.708698
4.48076,59,13968.473659
1.573764,20,13978.728592
3.016484,30,13992.91769
4.943862,60,14023.969287
2.716749,31,14040.409863
4.746142,69,14076.72058
4.623502,45,14098.323259
3.623822,41,14118.928596
4.180229,41,14139.233256
5.589731,55,14168.036005
1.479543,22,14178.935381
4.01298,47,14201.422499
2.813888,37,14221.626613
4.714764,71,14258.322639
4.075162,49,14283.918624
4.794735,57,14313.50956
4.460887,58,14343.821171
4.811909,52,14369.652374
2.159023,32,14385.603603
4.953975,57,14416.132598
2.343297,29,14431.31159
3.195424,35,14449.218277
2.959322,33,14466.521019
4.389256,56,14494.939228
4.427499,49,14519.826962
3.013683,42,14541.86809
3.193754,40,14562.543443
5.434216,69,14599.551164
3.966589,49,14624.723994
4.063807,45,14646.145117
3.47989,51,14672.460814
5.022054,67,14708.072573
5.071788,69,14743.708131
2.936181,35,14761.722773
3.226487,35,14779.308499
4.326701,51,14804.677155
3.591471,38,14823.430124
2.328121,31,14839.131106
4.268242,45,14860.708206
3.86292,45,14884.05196
3.225735,37,14904.332015
5.36089,55,14931.429252
4.781905,60,14963.320663
3.184151,46,14985.733862
3.486207,47,15009.338585
2.512585,36,15026.811647
4.868743,60,15057.224593
3.046034,41,15078.039769
3.648951,42,15098.265974
3.80512,49,15121.942221
3.922651,58,15150.017376
4.171008,55,15176.102719
2.086314,30,15190.317261
2.91815,28,15204.542131
3.909062,47,15228.237319
3.992872,46,15251.555761
5.428657,79,15291.940783
4.769665,46,15315.328215
5.269661,62,15346.986318
5.156143,52,15373.531912
4.412195,42,15394.547378
3.771417,54,15423.884476
2.598362,32,15441.435303
2.373179,31,15456.417616
1.346423,20,15466.726076
4.075162,49,15492.044091
4.519354,53,15519.52278
4.658347,61,15550.921821
5.125153,57,15579.103815
2.55102,39,15599.753502
4.458717,53,15627.026
4.702513,55,15655.230214
4.698554,50,15682.289706
4.416426,52,15709.737858
5.254138,65,15743.506592
4.427499,49,15768.219659
3.498595,49,15792.746518
5.05102,61,15824.505507
3.661708,48,15850.317736
4.231905,51,15877.231503
3.70833,41,15898.90415
2.070085,33,15915.941519
2.258098,27,15930.108673
3.116397,40,15951.143856
4.16867,55,15980.146653
3.582838,40,16000.241166
3.75709,47,16025.638296
4.417212,47,16050.870754
3.672573,48,16074.637959
5.063487,53,16102.431343
2.228494,29,16118.149625
5.359591,58,16147.104342
5.122605,52,16174.027887
5.449611,67,16207.416469
4.458968,62,16238.921578
2.941684,38,16259.545611
4.166163,56,16285.823372
3.957382,50,16311.941771
4.266196,54,16339.854253
1.887484,23,16352.616841
4.360137,54,16380.127717
3.534619,53,16407.437047
4.332431,58,16436.929517
4.32491,67,16472.127195
4.945204,50,16497.448272
3.909062,47,16523.026969
3.992872,46,16546.654837
3.297569,46,16569.744183
5.588354,55,16600.070801
5.480239,64,16634.525127
5.076217,50,16661.531131
4.971514,48,16687.726358
3.662501,51,16714.560861
3.201909,39,16735.016026
2.265319,29,16750.174061
3.083891,47,16774.371987
2.874514,35,16792.637882
5.411107,65,16826.421415
4.816218,63,16858.336974
5.013792,55,16888.964141
1.175575,19,16898.426968
4.169287,49,16925.448118
2.931953,38,16945.947488
3.969317,43,16967.128283
4.247648,50,16994.135147
5.551024,68,17028.401473
4.427499,49,17054.720515
4.899,65,17088.52864
5.322129,65,17124.815891
2.29097,28,17138.931005
3.212451,41,17163.420712
4.304452,48,17186.765158
4.801721,67,17221.147381
4.481882,60,17253.948129
