# {"t_start": 1768293732.3887076, "env_id": "PctContinuous-v0"} 
r,l,t
2.032289,19,6.677043
2.187442,32,19.467714
2.821706,36,37.060534
2.446248,32,50.398259
1.948194,29,63.368237
2.193427,28,74.592786
1.957381,24,85.187534
2.184528,29,96.774934
3.672266,41,112.798665
3.49441,53,134.967655
2.713417,34,148.989404
3.210822,43,166.364924
2.106043,24,176.103799
3.301919,37,189.666431
2.058406,27,199.967447
3.033981,34,212.972977
4.11909,56,236.273577
4.560996,55,262.050795
2.568282,32,276.002728
1.324589,20,284.086818
4.063807,45,303.769204
1.853747,30,316.174727
3.284971,42,333.593951
2.093044,29,345.756364
2.663301,32,360.586202
3.396954,37,375.86765
3.520665,44,394.36249
3.863446,39,409.491688
2.202409,30,421.159003
3.129764,29,432.25197
3.86292,45,448.468079
2.492209,31,460.374754
3.633883,36,473.845154
4.30342,55,496.268591
2.662712,38,512.996005
1.229239,17,519.06598
3.226179,43,537.674703
2.755173,36,552.140081
1.842533,24,562.081471
3.825462,44,580.984788
3.558788,46,599.589173
1.817378,28,610.98493
3.454416,47,630.372999
2.138882,31,643.453891
3.016484,30,656.460033
3.366407,37,673.469208
1.745486,20,681.249957
2.855135,41,698.364252
3.315354,32,711.447523
4.105897,49,731.271396
4.452151,46,749.273157
3.748629,35,762.980923
1.942923,28,773.478267
3.674735,45,791.823186
3.100361,41,808.78846
3.189559,49,828.732638
4.170854,50,849.805137
1.957381,24,860.177155
2.496036,33,873.65923
0.683874,10,878.158868
2.99416,46,897.3621
2.531924,31,909.998439
4.173734,50,929.938475
4.102481,45,948.34143
1.326989,17,955.078683
1.054247,14,960.37288
4.427499,49,979.955396
1.682541,24,991.271535
1.829094,25,1001.471549
3.906899,52,1023.577375
3.291021,42,1039.857339
2.933446,31,1053.87141
3.046689,45,1073.179847
3.552019,47,1092.067867
3.406457,45,1111.482025
2.863216,34,1125.272054
2.013649,21,1133.664014
0.880117,11,1137.772451
2.710646,26,1147.177876
2.735656,36,1160.651601
3.46328,35,1173.748534
1.88145,25,1183.958897
2.830966,34,1197.269658
3.633883,36,1211.259552
4.185819,53,1233.370563
3.533524,50,1254.99545
1.435219,19,1262.867398
2.338294,32,1276.187276
3.508642,44,1294.568648
3.046034,41,1311.046422
2.202726,25,1321.651052
3.80512,49,1341.861362
2.612617,42,1358.951377
1.746621,21,1367.176825
1.818051,25,1377.552693
4.477624,46,1395.489279
3.909062,47,1415.271343
1.745486,20,1424.379107
1.714306,24,1433.950224
4.623502,45,1452.143139
4.912764,58,1474.69816
3.598748,33,1488.086242
4.154129,39,1503.369695
3.614118,50,1523.674824
2.508625,31,1536.361134
1.994373,26,1547.076689
1.210718,18,1554.570914
3.60201,44,1572.459733
3.430476,41,1589.987353
2.853918,38,1607.072792
3.444715,39,1623.453859
2.55102,39,1639.497042
3.468514,42,1656.063007
2.892749,37,1671.591812
2.258388,26,1682.676068
2.012479,26,1692.751008
3.55055,46,1712.066005
3.669262,41,1728.754907
3.498595,49,1751.086565
1.64741,23,1761.175861
1.543782,18,1768.652718
1.65807,25,1779.366194
3.912651,43,1797.149933
1.168171,19,1805.076399
3.474456,46,1823.767576
1.51676,21,1832.550952
1.530235,18,1840.470226
2.013649,21,1848.271643
2.848438,35,1863.974525
3.271568,34,1877.575702
1.890715,26,1888.087205
4.461316,46,1905.769598
3.155836,39,1920.070595
3.346332,39,1934.968108
4.944444,49,1953.958183
2.319606,27,1964.609076
2.805104,40,1980.367
1.345297,18,1986.512297
2.512585,36,2000.753058
1.592094,21,2008.563489
1.739491,22,2017.649714
3.225538,36,2032.470183
1.855649,25,2043.154452
1.607661,25,2053.152332
3.454416,47,2072.471217
2.68449,40,2088.284277
4.477624,46,2106.85363
5.125738,63,2132.852658
2.716749,31,2145.74959
2.123273,31,2157.676542
3.966993,39,2173.363987
4.357715,51,2193.770174
2.229568,19,2201.453362
4.878847,47,2218.459985
1.777709,25,2228.771226
3.201909,39,2243.671161
3.238849,44,2261.215587
0.22211,5,2262.956987
4.075162,49,2282.255292
2.687372,33,2294.663711
2.059557,27,2305.475576
3.870509,43,2322.772074
2.55102,39,2337.099108
2.446531,29,2347.163554
1.606991,22,2354.963468
3.415875,38,2368.959082
3.47487,39,2384.087111
5.07665,63,2409.408617
4.798223,52,2430.469804
4.420554,60,2453.065671
2.98388,38,2468.275882
3.978889,53,2489.558894
1.053314,18,2496.164154
3.805448,42,2513.070043
1.711824,27,2524.661824
4.342601,57,2548.900457
4.051748,55,2571.604978
1.199331,14,2577.371078
0.877722,8,2580.638381
1.737545,24,2590.369803
3.591471,38,2605.556502
0.443643,7,2608.548241
4.268242,45,2626.284411
0.461493,8,2629.27455
4.448263,49,2647.627291
4.105395,40,2662.453257
2.319606,27,2673.366015
3.362937,49,2692.288314
3.7107,51,2711.36901
3.051539,42,2727.483975
1.097825,15,2733.366086
0.352679,7,2736.171361
4.57644,53,2756.691293
1.303826,20,2764.968426
3.335211,51,2785.680003
4.27006,57,2807.890836
2.138882,31,2819.872601
4.804158,48,2838.074872
3.412681,38,2853.364264
2.534675,29,2864.55359
2.526506,37,2879.656153
4.894409,47,2897.673804
4.105897,49,2917.574358
4.5512,47,2934.704674
2.772949,24,2943.378945
1.810146,26,2953.37586
2.219541,27,2963.733492
2.813888,37,2977.291776
4.351633,66,3003.451555
4.320475,54,3024.871106
2.203388,28,3036.371917
4.034675,53,3056.667965
5.073569,56,3077.871455
1.78628,27,3088.178184
1.057057,13,3092.564544
5.010378,60,3116.983021
4.958271,53,3137.067491
4.630029,54,3158.256809
1.054247,14,3163.373232
