# {"t_start": 1768293732.4529533, "env_id": "PctContinuous-v0"} 
r,l,t
4.154129,39,14.436963
3.470896,48,37.232743
3.02068,38,53.088127
2.124504,28,65.612782
2.319866,35,79.931857
2.431873,30,92.292347
3.588395,43,109.203703
2.65291,36,123.436466
3.546811,40,140.813868
2.589881,40,157.682539
1.925035,24,166.813726
2.343297,29,178.502607
1.89117,23,186.409029
2.781557,32,198.691755
3.859614,51,218.732372
3.669262,41,235.910136
4.420554,60,264.214164
3.833919,47,283.71513
3.978889,53,306.183583
0.706785,15,312.708823
2.535471,29,323.782969
2.027737,32,337.93452
3.707346,49,360.006769
1.289102,19,367.595314
3.972363,51,389.41051
3.226487,35,403.206918
2.499975,33,415.729815
3.164365,32,428.435644
4.472661,58,449.729443
3.761723,39,464.326556
2.178786,28,475.209096
3.951216,45,493.594937
3.633883,36,509.094183
4.252368,54,531.232013
1.748506,26,541.70174
2.034653,26,552.489978
2.512585,36,567.286581
2.857571,38,583.492523
2.696207,35,598.022599
1.744142,21,605.920526
1.552257,22,615.108529
3.222342,49,636.314641
3.298424,44,654.620723
3.530068,56,679.336036
4.151721,43,696.986261
2.132368,23,706.599252
2.716749,31,718.797916
1.354404,21,727.586504
3.421809,33,740.820934
2.56531,27,750.886998
3.598748,33,764.013223
2.940769,26,773.588676
4.015569,58,797.510147
3.339421,41,814.304794
4.285627,58,837.786505
1.835504,27,849.612813
3.757389,45,868.718724
4.519354,53,890.994275
1.870874,24,900.794886
2.753222,33,913.719923
3.977305,61,939.228444
2.176869,26,949.493092
2.343297,29,960.694947
3.008565,33,974.091803
3.933562,46,994.01698
3.649693,48,1014.402455
2.521388,27,1025.524068
3.170805,44,1043.009569
2.465285,32,1056.819865
3.605339,47,1077.223318
1.745182,26,1087.70433
1.410098,18,1095.39143
1.933959,31,1108.716785
1.250778,15,1114.284543
1.319676,20,1122.082666
3.972363,51,1142.591621
2.013649,21,1149.997342
2.255241,30,1161.198487
3.164365,32,1173.195459
2.202409,30,1185.409948
3.328537,32,1198.125529
5.07749,60,1221.865883
3.258704,38,1237.882188
4.378274,43,1256.482209
2.054222,23,1266.007371
2.805104,40,1282.824406
1.229239,17,1289.805024
2.512585,36,1305.016861
2.787796,37,1320.207819
3.430817,44,1337.606414
3.019318,33,1350.892746
1.78096,24,1361.620256
1.04584,17,1367.791402
4.085323,54,1389.909903
0.976831,13,1394.809445
2.49859,24,1403.800828
4.536436,54,1427.498711
2.716749,31,1439.929502
3.423826,48,1459.845653
3.966993,39,1474.37539
2.148237,23,1483.819524
2.617065,24,1493.603534
3.17572,28,1504.609193
3.470896,48,1524.198319
2.598362,32,1537.125022
3.399518,46,1556.089223
3.189559,49,1576.793932
4.170854,50,1597.740849
2.57394,31,1611.697776
2.496036,33,1625.518384
3.088465,36,1640.103148
2.802655,44,1658.029013
2.675752,33,1671.531308
3.788915,47,1690.18743
4.102481,45,1709.511721
2.492935,30,1722.523808
2.71259,35,1737.388089
2.234325,23,1747.299472
4.11909,56,1772.018099
4.560996,55,1794.759336
2.836687,37,1810.116534
3.640595,46,1828.705697
3.138398,34,1843.022974
3.780095,54,1865.793088
0.871358,11,1870.297022
3.476929,47,1889.426996
3.767299,48,1907.700811
1.730498,17,1914.416689
3.520665,44,1929.997464
1.874471,20,1938.09542
1.381605,20,1946.016975
2.30815,22,1954.517368
3.155836,39,1969.40542
2.830966,34,1982.396557
3.358568,33,1995.384905
4.08296,52,2015.712795
0.544001,9,2018.994239
2.980365,39,2035.258846
2.297999,31,2048.022869
2.264893,29,2060.387448
1.646257,20,2067.991993
4.152998,48,2087.262451
3.678795,47,2106.510849
1.607661,25,2116.319659
3.454416,47,2135.990813
3.309724,51,2156.601027
3.016484,30,2168.813416
3.298611,36,2183.639062
3.917425,45,2200.986566
3.835123,54,2221.014656
4.21578,40,2237.329767
2.002029,21,2244.602349
2.75458,26,2254.910495
1.810757,17,2261.78207
2.779396,39,2277.013671
4.01298,47,2295.252358
2.746765,36,2309.332679
3.99635,62,2333.711084
2.431873,30,2343.993818
2.414932,29,2354.211612
2.496036,33,2366.50855
4.399524,47,2384.091073
2.99416,46,2403.115754
2.494451,30,2415.584431
3.788915,47,2433.684704
4.102481,45,2450.614156
3.255735,36,2465.129963
1.56419,22,2474.10579
0.726253,7,2476.896146
2.364782,33,2490.126724
3.795707,46,2508.192602
4.946783,64,2534.703345
2.373888,31,2547.921915
3.912651,43,2565.550364
4.330731,61,2590.467572
1.828864,22,2599.714938
3.311691,44,2617.406168
2.663301,32,2629.596795
1.925426,20,2636.709133
2.848438,35,2649.801925
3.591471,38,2664.459538
4.150625,54,2685.120188
3.46328,35,2698.609843
4.071512,49,2717.087102
1.357586,19,2724.7049
4.378274,43,2741.310361
1.391741,16,2748.092898
3.679507,52,2769.106482
3.418948,46,2787.395817
2.512585,36,2800.790835
3.877039,49,2820.096328
3.6805,46,2837.824992
3.825462,44,2855.197453
3.953338,51,2875.4894
4.184769,60,2898.697563
3.222639,42,2915.717317
1.642816,21,2923.521394
4.151721,43,2939.605899
4.368092,52,2959.493899
3.035784,35,2972.396798
3.835123,54,2992.988197
3.680211,36,3007.024488
4.357715,51,3027.21682
1.330935,15,3033.669835
3.295578,29,3044.998457
4.296481,61,3068.414634
4.602278,52,3087.915183
0.627964,9,3091.060147
2.856519,44,3109.614448
4.075162,49,3127.814147
4.110346,50,3146.907322
3.871679,51,3166.693957
2.536105,31,3179.026761
1.137437,18,3185.392619
2.675752,33,3198.227522
2.343297,29,3209.428991
4.48613,47,3227.794895
4.457233,53,3251.751535
2.058406,27,3263.109691
3.164805,35,3276.503599
2.101078,29,3288.802104
3.795707,46,3306.207443
2.928053,38,3320.811126
3.291021,42,3337.90863
4.304452,48,3356.458034
2.244792,36,3371.312948
1.828864,22,3379.892899
3.779777,53,3399.889149
4.553317,60,3423.493586
4.558311,53,3443.689638
1.558691,20,3451.804151
2.429307,24,3461.685514
2.82532,37,3476.699675
4.461316,46,3494.514979
3.770388,44,3511.089788
3.104749,35,3523.784768
2.467932,28,3534.723767
4.493704,57,3555.993881
1.748506,26,3566.583498
2.980365,39,3582.348785
4.440436,59,3606.486816
4.018852,51,3626.706871
4.266196,54,3646.800947
4.152998,48,3666.889547
3.848789,50,3686.61961
1.607661,25,3696.907932
0.737337,13,3702.787128
3.948516,62,3727.982906
4.68894,47,3748.296851
3.975921,48,3766.891013
1.266403,16,3772.807168
1.779101,26,3782.536397
0.866204,8,3785.787421
2.759205,29,3798.715113
5.122436,51,3818.007946
3.369078,30,3829.714275
4.244116,60,3853.31092
5.042322,56,3876.085912
1.29062,17,3882.808189
1.676571,25,3892.902572
2.431873,30,3905.310801
4.000581,48,3924.32306
1.787251,23,3933.788625
4.1435,44,3951.390975
2.769273,43,3969.538802
1.536247,19,3976.431991
4.818701,57,3998.329235
2.723289,30,4010.223408
3.301919,37,4025.099801
4.728371,59,4047.534746
3.5156,40,4063.608707
2.663556,38,4078.721172
4.560996,55,4100.691777
1.974,23,4109.385056
3.360359,43,4125.420829
4.597871,50,4145.501728
4.267655,60,4168.715937
4.248334,56,4191.652493
0.877364,12,4196.411071
3.767299,48,4216.324303
0.602112,7,4218.506618
0.846829,10,4223.013444
2.710646,26,4235.114321
2.488569,32,4247.716199
2.30815,22,4255.897648
2.27887,30,4267.984499
4.448263,49,4287.990239
3.952963,39,4304.184703
4.30342,55,4326.18591
4.367418,61,4351.600063
2.189042,28,4362.20857
3.343726,45,4380.69885
0.463249,7,4382.883153
2.899375,38,4398.515816
2.359717,26,4408.706274
4.360137,54,4432.005164
3.222342,49,4451.805376
2.74691,34,4465.89195
3.948516,62,4492.18335
4.305654,44,4510.616519
3.797964,45,4528.724205
3.035784,35,4543.30902
2.422606,35,4556.500592
4.21578,40,4572.007283
4.649206,55,4593.697445
5.42392,56,4614.824469
4.878847,47,4634.184103
4.015569,58,4658.406614
4.602278,52,4680.455731
4.52159,62,4705.4249
0.890847,14,4710.988849
4.075162,49,4729.915292
4.000581,48,4749.204973
4.816218,63,4774.685277
4.871653,53,4797.37364
4.710572,71,4827.596385
3.876982,45,4845.682362
3.528213,46,4864.894783
3.415875,38,4881.057468
3.566621,41,4899.406652
2.518019,32,4912.233754
4.658508,51,4933.451409
3.965145,55,4956.9091
2.465285,32,4969.986493
3.260389,42,4988.644005
1.821005,27,4999.215242
3.619916,39,5015.328907
4.836502,68,5043.893901
4.019441,53,5065.919066
2.944412,37,5080.813289
4.326061,57,5105.391589
4.672512,56,5127.883912
2.04634,27,5138.811082
0.197075,4,5140.179849
2.648469,34,5154.724802
