# {"t_start": 1768293732.4726994, "env_id": "PctContinuous-v0"} 
r,l,t
1.810757,17,5.669938
3.662501,51,28.293027
3.339421,41,45.967535
3.238849,44,65.599273
1.632907,23,74.515399
3.60201,44,92.968253
1.496237,19,100.714072
1.518419,19,107.683214
2.068463,26,118.076669
1.78628,27,129.997643
2.713417,34,144.090393
2.448691,31,157.199507
3.084193,34,169.99715
2.781557,32,182.589069
3.859614,51,201.86667
4.343494,48,220.485949
3.634317,50,242.564282
4.174609,51,266.46631
3.978889,53,288.416872
1.974225,28,301.184338
2.306009,27,311.976357
0.968063,17,318.596643
3.304645,43,336.68763
1.289102,19,344.794932
3.356811,41,363.283906
2.792739,30,375.88119
2.499975,33,389.680705
1.79398,18,396.921515
4.150625,54,417.803796
2.768986,27,428.294566
3.588489,43,443.572904
2.830966,34,456.875776
3.358568,33,469.504132
2.809111,36,483.31743
2.87124,41,500.809747
3.167055,42,518.020263
2.236125,30,530.4801
3.106493,40,546.696784
3.622649,45,565.878307
3.148448,35,580.683866
1.552257,22,589.263488
2.431453,38,604.969516
2.505843,30,617.272921
3.000376,45,636.616297
3.751039,39,652.582333
3.53118,41,672.005717
2.995188,34,685.697644
3.423826,48,705.534043
3.315354,32,718.195437
0.751873,8,720.986063
3.849657,38,736.869503
2.032289,19,744.187366
4.399675,63,767.563906
3.02068,38,784.035589
3.606371,48,803.29174
4.061518,63,828.878978
2.431873,30,841.272651
4.110346,50,862.983072
1.040097,15,868.801788
4.504714,48,889.369211
1.175575,19,897.289338
1.963388,25,907.175929
2.746743,35,921.600126
3.252179,36,936.618288
1.8202,23,945.504129
2.930679,38,960.265028
2.380306,25,970.607336
3.965145,55,993.862776
3.575476,44,1012.762825
1.339895,17,1019.796671
3.966589,49,1038.601962
3.333136,37,1055.172208
3.046689,45,1074.671363
2.591692,31,1087.366156
1.548676,22,1096.599265
1.959485,22,1105.997631
1.815931,18,1113.263286
3.384478,42,1130.404064
3.446033,36,1143.87914
3.087495,40,1158.564372
1.243676,12,1163.287771
2.973929,38,1177.189307
2.6242,32,1190.221019
4.378274,43,1206.97458
4.252368,54,1229.382708
3.297813,48,1249.514263
2.783854,36,1265.304929
2.236125,30,1277.485369
3.269579,42,1295.29672
3.430817,44,1312.744897
3.148448,35,1327.872471
3.80512,49,1347.204171
2.315697,36,1362.996631
1.783622,22,1370.999433
3.309724,51,1392.111431
4.68894,47,1410.782212
4.536436,54,1433.677941
0.776734,11,1437.872049
3.297569,46,1457.084391
4.623502,45,1474.174455
3.664824,42,1490.984805
3.077711,30,1502.919342
3.17572,28,1514.414213
3.662501,51,1535.063932
3.50821,43,1552.642502
1.922964,25,1563.29926
3.643484,57,1586.880965
2.831397,34,1602.180931
4.110346,50,1623.065671
2.496036,33,1636.895799
2.402532,30,1649.205408
3.172753,48,1668.517183
2.897786,35,1683.214428
1.093723,14,1688.381557
2.165194,25,1699.078653
3.035119,34,1713.173459
3.964362,52,1735.409747
3.033981,34,1750.284381
1.163905,15,1756.795427
2.98388,38,1773.492671
3.605339,47,1793.428201
3.827821,48,1813.082711
2.535471,29,1824.295895
1.346429,21,1833.573738
3.728303,50,1854.173615
3.700012,51,1875.691448
4.16867,55,1897.181713
3.32538,36,1911.16967
0.846829,10,1914.991471
2.429307,24,1922.964491
4.150625,54,1944.42723
3.761723,39,1959.076576
4.711464,56,1981.087628
4.448263,49,1999.924471
3.952963,39,2015.074467
4.252368,54,2037.310706
3.000767,44,2055.586693
2.980365,39,2071.886667
3.407917,46,2089.489764
2.755173,36,2104.663581
4.197404,52,2126.063412
3.148448,35,2140.18541
2.985666,38,2155.498975
2.375358,37,2170.273335
0.527335,10,2174.365415
2.436438,36,2188.692394
4.389432,45,2205.29225
4.714847,57,2227.588245
3.257676,37,2242.082636
1.714306,24,2251.265361
3.923552,38,2266.600934
4.105897,49,2285.594635
1.139149,13,2290.575374
5.236122,51,2310.09172
4.399675,63,2334.725452
2.219541,27,2344.387372
4.603764,64,2367.282737
4.670936,70,2394.901587
2.431873,30,2407.106386
4.794735,57,2430.087594
2.588871,35,2443.490835
5.073569,56,2464.991434
4.28359,66,2491.523134
2.713417,34,2504.889465
4.618203,54,2527.081425
4.102481,45,2546.068068
3.035119,34,2560.035632
4.131123,54,2582.481023
4.255301,47,2601.666839
3.307227,46,2620.169131
4.93778,60,2643.112564
1.024077,12,2647.289529
2.06151,29,2657.673768
2.933446,31,2670.391496
1.532919,24,2679.075417
1.744704,21,2686.983674
2.637362,34,2699.899958
4.326061,57,2721.964977
1.815931,18,2728.777684
2.04634,27,2739.483977
1.703952,17,2746.186016
4.616343,61,2770.998876
5.254734,55,2791.968082
3.86292,45,2810.018542
3.951216,45,2827.889455
2.545657,29,2838.377887
1.232097,14,2843.885678
4.210632,58,2866.882325
1.345297,18,2874.383675
2.512585,36,2888.676415
0.999256,14,2894.203892
0.436294,8,2896.985164
3.448403,39,2912.616113
3.848789,50,2931.286691
2.375358,37,2944.486211
3.222639,42,2961.271273
1.684703,22,2969.683028
4.305654,44,2986.114992
3.797964,45,3003.692199
2.995188,34,3016.78378
2.709162,39,3032.893763
4.623502,45,3050.465772
3.382735,37,3064.769126
4.452151,46,3082.086588
2.698424,23,3090.51072
2.149183,31,3103.400518
3.674735,45,3120.183146
3.399518,46,3138.188015
2.760292,43,3154.975569
1.307015,16,3161.072056
4.110346,50,3180.186943
1.741002,22,3188.374258
2.911418,35,3201.768476
2.55102,39,3217.40889
1.610774,21,3225.587333
2.966995,39,3243.405691
4.226446,46,3262.471533
1.182038,15,3267.773795
2.930679,38,3283.678365
1.733161,19,3291.487876
4.11909,56,3312.874756
3.503281,43,3329.789125
4.946783,64,3354.872956
1.053314,18,3361.779091
3.70833,41,3378.780066
4.330731,61,3401.680499
4.07714,54,3423.172084
1.319676,20,3430.976796
3.356811,41,3446.495484
4.476938,52,3467.698843
4.326701,51,3487.442712
1.462904,14,3493.569042
3.902593,51,3512.590053
2.600459,25,3521.464695
3.588489,43,3538.190055
0.683794,10,3541.980692
4.712143,46,3558.801406
5.135627,64,3585.265457
2.600752,37,3600.418004
2.783854,36,3614.564214
3.64033,50,3634.305393
3.404375,43,3650.574843
4.537391,57,3673.373434
1.744142,21,3682.073016
3.953338,51,3703.464036
2.17211,34,3717.525791
3.017534,37,3733.108772
2.68449,40,3749.799888
4.804158,48,3768.470971
4.536436,54,3789.066501
3.402511,38,3805.100576
4.451855,64,3829.564822
4.623502,45,3847.274435
3.20449,34,3861.683145
4.452151,46,3880.278669
4.971514,48,3899.304144
2.540846,37,3913.702983
4.111287,48,3933.094519
3.100361,41,3950.07801
3.871367,60,3974.104529
1.903327,24,3983.004197
3.504809,42,3999.373479
3.061882,40,4015.611292
5.388585,59,4038.581046
1.78628,27,4048.979534
4.352794,52,4068.879139
1.17137,15,4075.395543
3.969317,43,4092.471948
3.179225,35,4106.292335
1.390271,19,4113.187772
2.483726,26,4123.18199
1.851462,26,4133.49488
4.390727,53,4154.585863
3.146903,40,4170.01274
3.827821,48,4189.670426
1.204789,14,4195.389702
2.980036,44,4213.502428
4.481882,60,4238.585697
1.675132,24,4248.597094
3.889399,50,4267.77574
1.815931,18,4274.678611
2.255241,30,4287.895985
2.710646,26,4298.599801
2.328121,31,4310.795881
4.268242,45,4328.885475
4.46563,53,4351.283048
1.705316,20,4358.697751
1.910209,21,4367.383179
5.135627,64,4392.615742
0.964788,15,4398.779319
4.73961,69,4427.876001
2.512585,36,4442.687007
2.175238,28,4453.902767
3.196459,42,4471.590903
4.785221,54,4493.874908
3.678795,47,4513.878739
2.937587,46,4532.530138
3.135526,40,4548.732543
4.157497,65,4573.394477
3.49503,35,4587.806362
4.620517,55,4607.959456
3.699458,42,4624.967887
2.422606,35,4639.813853
3.966993,39,4655.477806
4.983087,59,4680.941189
4.332821,44,4698.400813
4.154129,39,4713.796343
4.56159,65,4739.391391
4.111287,48,4758.406142
2.963779,39,4774.886875
2.594785,39,4791.289577
3.177566,39,4808.073169
1.534334,20,4817.079547
2.383255,32,4830.569603
4.399524,47,4849.267095
3.49441,53,4871.634204
1.390456,16,4878.389882
2.231662,27,4889.494819
4.698554,50,4911.077941
3.933562,46,4930.570586
4.898128,61,4955.884716
0.686555,6,4958.17035
4.351968,59,4983.280818
5.05102,61,5008.963056
4.404064,58,5032.468171
2.698961,34,5046.870446
2.222534,26,5057.687973
2.244792,36,5072.502063
1.184308,14,5078.26372
4.368296,59,5103.670118
4.326061,57,5126.781389
4.355183,50,5147.097641
3.75709,47,5167.683026
0.760954,9,5171.48915
2.488569,32,5184.574814
3.295501,31,5197.005511
2.228494,29,5209.36997
4.966383,54,5230.293792
5.122605,52,5252.385136
2.40719,29,5265.004681
4.092505,56,5289.181127
1.345297,18,5296.282945
0.257773,6,5298.841393
4.369992,54,5321.6766
3.046034,41,5339.115147
4.57644,53,5360.738587
1.303826,20,5368.996266
2.51759,40,5386.022624
3.768687,49,5406.096775
3.888612,61,5431.384135
4.389432,45,5451.902824
4.714847,57,5475.171631
1.266403,16,5481.535632
4.965219,72,5510.288781
2.984751,30,5522.869011
1.452574,15,5528.979491
4.5512,47,5548.864811
3.987395,38,5564.497665
3.731123,53,5587.00954
4.111287,48,5605.889814
4.926406,69,5635.889668
3.643484,57,5658.603222
4.075162,49,5679.597377
4.000581,48,5699.097789
0.680021,10,5703.184108
4.242799,45,5722.188491
2.159023,32,5735.182179
2.384549,28,5748.281002
2.343297,29,5760.091648
0.470719,7,5762.486477
4.071567,48,5782.806798
3.113932,40,5800.872747
2.234325,23,5810.8037
3.88059,53,5833.104932
2.061145,28,5845.164906
1.543782,18,5852.179677
3.640595,46,5871.967312
3.333136,37,5887.088156
1.853747,30,5899.791677
1.250778,15,5905.367169
3.476929,47,5925.719969
3.301329,40,5942.793882
1.815931,18,5949.986476
4.283948,50,5970.974259
3.271568,34,5985.785517
3.387251,45,6004.769091
4.268242,45,6024.086461
3.155836,39,6040.683475
4.102004,46,6059.770915
3.952963,39,6076.083468
3.741704,47,6095.901643
4.367418,61,6121.288287
4.11553,59,6147.705021
3.560847,48,6168.720115
3.508642,44,6186.468869
4.097276,50,6208.287529
4.785221,54,6231.133175
4.565207,56,6256.070503
2.036794,32,6269.463375
2.74691,34,6283.865458
3.589946,57,6309.465349
1.767062,16,6316.196195
3.412681,38,6333.387001
1.953911,23,6343.310751
2.348511,34,6358.126752
3.966993,39,6374.487423
5.134591,61,6400.467863
5.076217,50,6422.693471
3.17572,28,6435.372849
5.141891,74,6466.372766
4.01298,47,6485.587376
2.582436,34,6500.664886
3.871367,60,6528.383968
2.228597,29,6540.47302
1.687989,21,6550.385691
4.034675,53,6574.291349
1.76499,22,6584.888582
2.394142,35,6601.082264
4.458717,53,6624.231032
3.482595,45,6644.602117
4.958271,53,6669.499794
3.933562,46,6690.694085
3.374096,43,6710.805145
3.033981,34,6725.584785
1.37954,19,6734.094043
4.660857,56,6759.482104
3.906899,52,6782.815274
4.465812,54,6807.082728
3.70833,41,6824.887037
5.210918,75,6860.267804
3.861495,51,6883.465209
3.444885,46,6905.07302
4.659665,62,6933.897762
0.877722,8,6937.683342
3.863468,48,6959.984958
3.238698,33,6976.47096
5.126501,71,7008.929038
2.663584,26,7020.695323
1.467345,21,7029.267158
2.6242,32,7043.963348
5.36089,55,7070.090622
4.781905,60,7097.930915
4.056318,55,7124.810833
4.11553,59,7153.791163
4.440436,59,7182.364568
2.396575,33,7199.191095
4.36059,55,7224.026228
4.57644,53,7249.677651
4.326806,53,7273.210513
2.612617,42,7291.568484
3.222639,42,7311.991334
4.157497,65,7343.09138
4.389432,45,7364.070053
3.53118,41,7384.363634
4.23753,49,7407.075214
2.815429,40,7425.168526
4.623502,45,7444.644969
4.105897,49,7465.583366
4.452151,46,7487.508575
3.934437,37,7504.978069
3.662501,51,7530.390967
4.01298,47,7552.078849
3.017579,40,7569.983917
2.897898,45,7592.421016
3.177566,39,7610.590606
3.588395,43,7631.684304
2.184528,29,7645.401304
5.125153,57,7671.059329
1.760391,26,7682.897872
2.675752,33,7698.592398
4.76042,56,7723.485693
3.415875,38,7740.969303
4.293258,51,7763.997339
4.898128,61,7792.191257
4.343494,48,7814.977336
3.307227,46,7835.504404
3.833919,47,7857.066653
4.567289,59,7883.400511
1.63343,24,7894.792159
3.67151,40,7912.963575
3.880752,55,7939.189001
4.248334,56,7965.877447
3.476929,47,7988.372832
4.613732,61,8015.180783
3.71072,42,8034.092114
3.722248,46,8056.406161
3.923486,40,8074.889025
4.595575,60,8102.924731
4.092945,43,8122.798963
1.178676,18,8130.905951
5.470136,59,8158.988141
4.482783,44,8179.48759
2.054222,23,8190.492304
4.14499,57,8217.594919
3.989179,56,8245.422897
2.297999,31,8260.191048
3.508642,44,8280.662626
2.32999,30,8294.075219
4.57644,53,8319.309395
2.985666,38,8338.015083
3.335211,51,8361.587759
0.83053,14,8367.892535
2.68449,40,8387.997788
2.69981,26,8400.069235
5.360854,66,8432.981079
3.780938,43,8453.872939
2.348511,34,8471.187316
4.623502,45,8493.181986
4.285527,50,8517.39402
4.855927,49,8541.068489
3.987395,38,8559.388148
0.76,12,8565.275565
4.01298,47,8588.08884
2.373179,31,8603.71256
3.414034,53,8630.009056
2.874514,35,8648.777929
3.588395,43,8669.986102
2.105018,28,8683.576186
3.870509,43,8704.069878
2.769273,43,8724.106958
2.96032,36,8741.192579
2.931953,38,8758.905737
3.195424,35,8775.37977
3.666066,42,8796.187468
4.898128,61,8825.291813
4.658508,51,8850.666668
5.424515,70,8883.06717
4.390727,53,8908.175106
5.064419,65,8940.967538
5.020449,61,8969.497037
4.304452,48,8992.277236
3.880752,55,9018.400629
4.342601,57,9046.071586
1.10955,16,9053.89442
4.055935,52,9078.59969
1.227641,11,9083.884003
2.255241,30,9099.291784
4.271868,45,9118.665967
4.595575,60,9147.218518
2.469483,23,9158.423684
4.604591,54,9184.285839
1.705316,20,9193.396765
5.282893,54,9218.502596
3.975345,50,9243.528873
0.773881,13,9249.188252
3.989179,56,9276.801181
2.512585,36,9294.1738
3.877039,49,9316.691651
2.287009,29,9330.584435
3.825462,44,9351.388721
3.558788,46,9371.998807
3.579578,54,9397.086614
2.136253,26,9409.186223
3.948516,62,9439.376122
3.016484,30,9453.088599
4.816372,58,9482.952574
3.623656,41,9502.662885
4.177973,59,9530.584133
4.623502,45,9551.971569
3.986311,46,9574.323519
5.545486,58,9602.410111
3.455003,31,9617.488392
2.882144,40,9637.802629
2.219541,27,9649.90087
2.373179,31,9664.187992
0.981425,15,9670.877347
5.647871,73,9706.988003
3.588395,43,9728.671941
4.816218,63,9759.592824
5.013792,55,9788.082891
2.321192,34,9804.583667
4.169287,49,9829.099797
3.010364,40,9850.206853
4.102481,45,9872.877505
4.071567,48,9897.573888
3.068419,39,9917.099778
4.343494,48,9939.684463
4.751381,64,9971.582567
5.05102,61,10002.676562
4.946783,64,10033.483779
