# {"t_start": 1768293732.4588597, "env_id": "PctContinuous-v0"} 
r,l,t
3.17572,28,10.125471
3.91241,57,36.198676
2.219541,27,47.102695
2.373179,31,61.402716
4.195548,64,88.101326
3.60201,44,105.00305
3.32749,40,120.916142
3.757627,50,142.505957
2.911418,35,156.982529
4.215226,65,182.385085
1.573613,20,189.49491
2.931953,38,204.414862
3.195424,35,217.888905
3.47487,39,234.210522
3.859614,51,257.576035
3.5156,40,275.386527
3.965145,55,299.506743
4.300371,52,320.09675
2.421129,30,333.117805
1.554894,23,342.712681
2.193517,25,354.480412
1.853747,30,366.706788
2.258098,27,378.310211
4.170761,56,401.200562
3.356811,41,417.006172
3.32538,36,430.904137
1.708183,23,439.011801
2.429307,24,447.88434
3.672573,48,465.911104
2.768986,27,476.398203
1.580882,22,485.201798
3.837115,43,503.895339
3.027431,31,516.113577
3.611951,45,535.592593
1.748506,26,545.499255
3.418948,46,565.02774
2.297999,31,577.693405
1.592094,21,586.706399
1.739491,22,595.892127
3.019318,33,608.891547
1.228245,19,616.812619
2.098074,33,631.016804
1.957973,24,640.882531
3.948516,62,668.509499
2.01858,20,677.086992
3.366407,37,692.298141
2.716749,31,704.982632
1.884001,28,716.210572
3.966993,39,731.672255
3.526459,39,747.517082
3.849657,38,762.076616
1.767267,16,767.393062
2.540846,37,783.413372
2.508625,31,795.735392
2.124504,28,806.989099
1.948194,29,818.835309
3.377232,41,835.405253
2.203388,28,847.599089
0.446232,7,850.281994
1.003369,14,856.684803
4.163553,64,884.211246
2.713417,34,897.477292
3.210822,43,914.186076
2.165194,25,925.100702
2.085741,27,936.638146
2.930679,38,951.404657
3.201534,36,966.295469
3.790392,52,987.578686
5.05102,61,1013.593903
3.906899,52,1034.415973
3.360359,43,1053.118253
3.70833,41,1070.376906
4.330731,61,1095.5862
3.552019,47,1115.004499
3.738583,52,1136.294401
4.231964,56,1156.382752
1.815931,18,1163.692721
2.848438,35,1176.488829
2.429307,24,1186.678656
3.256697,43,1203.326348
2.768986,27,1214.091718
1.580882,22,1223.211453
3.140317,36,1238.103108
2.368987,27,1249.381785
3.611951,45,1268.820303
0.544001,9,1272.708129
2.606813,33,1286.110801
2.512585,36,1301.402311
3.404375,43,1319.191643
2.287009,29,1331.410353
3.148448,35,1345.10012
3.558788,46,1364.321647
2.612617,42,1380.719008
2.589865,31,1393.623271
2.881733,43,1411.126316
3.751039,39,1427.687002
3.909062,47,1446.221011
2.716749,31,1459.293925
1.412192,22,1467.89214
2.502122,25,1477.121229
3.20449,34,1491.094579
4.058538,39,1506.715891
3.17572,28,1517.699782
3.614118,50,1538.378393
3.02068,38,1554.102912
1.698806,23,1563.707322
1.576151,22,1572.509506
3.377232,41,1589.926598
2.687372,33,1604.809834
0.978786,14,1610.811275
4.242799,45,1628.992359
3.581335,54,1651.524867
2.176869,26,1662.293435
2.343297,29,1673.810683
2.723289,30,1686.311799
1.633903,20,1694.210521
3.113932,40,1710.999139
2.234325,23,1721.089776
4.11909,56,1745.524196
1.630666,22,1754.578696
1.543782,18,1762.803549
2.373888,31,1775.998743
1.041967,12,1780.688678
2.934841,43,1798.604449
3.552019,47,1817.605459
4.234129,57,1841.884695
2.663301,32,1855.097046
0.602112,7,1858.392659
3.75709,47,1877.601655
4.271868,45,1895.280848
1.890715,26,1905.399504
1.5204,15,1911.088442
3.354873,40,1925.807767
0.993622,14,1930.793108
4.558996,45,1948.278237
3.2934,42,1964.884547
2.538917,36,1979.178234
1.047664,15,1984.006658
1.361731,18,1991.383829
1.473826,20,1999.423361
3.881522,49,2018.191581
0.826522,9,2021.718157
4.689096,57,2045.489042
1.659353,26,2056.602224
3.454416,47,2075.379179
2.621427,39,2090.905185
3.751039,39,2106.885946
2.782389,28,2117.694789
3.147861,36,2133.285768
3.297569,46,2152.201565
3.315354,32,2164.307597
0.936349,10,2168.583472
4.855927,49,2188.131597
2.032289,19,2195.602727
3.149504,44,2211.495504
4.495246,50,2232.218334
2.813888,37,2245.70346
2.965938,46,2264.284002
4.526715,56,2286.113849
2.833075,34,2299.183973
3.871679,51,2319.287296
3.088465,36,2333.299631
2.769273,43,2348.433938
3.352242,40,2362.992312
2.803645,36,2375.702446
3.764384,40,2392.183498
4.630029,54,2414.418205
3.113932,40,2430.191478
2.234325,23,2438.284045
4.488535,61,2462.384043
4.739305,57,2485.279301
3.260389,42,2501.815435
0.487363,12,2506.482504
4.114893,46,2525.181636
4.330731,61,2550.897821
2.591692,31,2563.781124
1.859577,26,2574.602112
4.506883,59,2599.001959
3.71072,42,2615.825227
1.558691,20,2623.686836
2.134429,22,2631.486
3.672573,48,2649.515987
4.586626,48,2668.625614
4.339628,52,2687.818933
1.844317,22,2696.976455
3.952963,39,2711.100417
2.365958,28,2722.222517
0.685617,12,2726.502537
3.860143,53,2747.828616
2.512585,36,2761.387998
3.08542,39,2776.933725
3.430817,44,2794.5004
4.57644,53,2815.295645
1.926412,26,2826.014964
2.375358,37,2839.49045
1.957973,24,2848.908016
4.939703,71,2877.28812
2.998427,29,2889.177039
0.294322,3,2890.187383
3.780938,43,2906.9052
1.268137,20,2915.002248
3.421809,33,2927.709698
3.20449,34,2939.874634
4.058538,39,2954.816378
4.84215,46,2972.018409
1.942923,28,2982.501288
4.01298,47,3001.001565
4.144502,57,3023.193988
3.99635,62,3048.488283
1.51654,19,3055.720488
4.110346,50,3074.29467
3.543762,47,3091.893177
3.546811,40,3108.913171
3.728951,57,3130.448268
3.285834,39,3145.296422
1.942786,25,3154.798507
4.698554,50,3174.495828
4.247648,50,3193.184962
3.297674,42,3209.412055
3.369545,38,3224.40367
2.625536,37,3241.478847
4.069776,50,3262.308262
5.503275,71,3290.911361
3.409665,44,3307.091923
4.194855,47,3325.703324
3.715704,53,3347.38712
3.728303,50,3366.416856
2.027124,28,3378.11888
1.530235,18,3384.309857
4.638515,55,3406.019395
1.737545,24,3415.525749
4.271868,45,3433.289445
1.48229,22,3441.38513
4.180146,44,3458.684788
3.155836,39,3474.676111
4.448263,49,3493.795571
4.105395,40,3508.807135
4.989972,62,3531.998012
3.127073,45,3549.210964
3.418948,46,3567.023942
1.761365,25,3577.191396
5.10505,62,3602.331113
4.862432,61,3626.630101
4.112315,47,3644.83169
1.552257,22,3652.97815
2.229752,35,3667.799152
2.887217,35,3681.191858
3.888612,61,3707.051538
1.259755,13,3712.091998
4.816372,58,3736.206039
4.23753,49,3756.104785
0.820641,13,3760.676596
2.984751,30,3773.017088
4.719449,56,3795.413563
1.985501,18,3802.88189
2.772949,24,3811.907946
2.066126,30,3823.717595
3.674735,45,3841.188304
3.809628,51,3861.910174
3.189559,49,3881.714255
4.274536,53,3902.886651
2.687372,33,3915.596443
1.416704,18,3922.686135
4.504714,48,3942.71937
1.137437,18,3950.004695
3.285834,39,3966.087151
3.936741,48,3983.896594
4.698554,50,4003.987442
3.47487,39,4020.139256
1.56419,22,4028.306171
1.839673,20,4036.076823
4.544511,62,4060.08699
1.983383,27,4070.306064
4.946783,64,4095.919677
3.966589,49,4114.492095
3.70833,41,4130.813681
2.070085,33,4144.024373
2.591692,31,4156.506541
1.044548,14,4161.701531
1.642995,19,4168.805955
2.187325,24,4179.607014
1.708183,23,4188.300661
0.197075,4,4189.652409
3.087495,40,4206.291482
3.396415,33,4219.228575
2.632607,34,4234.815499
4.448263,49,4253.886985
2.545657,29,4265.000514
3.872527,49,4285.085685
0.501472,8,4288.60088
2.980365,39,4304.902871
2.236125,30,4316.403473
3.404375,43,4334.185059
0.590395,9,4337.399047
2.563416,30,4350.598848
3.134567,41,4366.893703
2.315697,36,4380.992334
4.171008,55,4402.934172
4.545152,68,4431.614221
3.545028,36,4446.611291
4.230603,50,4467.138851
4.159269,48,4487.187995
4.291346,61,4512.844946
2.502122,25,4522.504918
5.269661,62,4547.679508
4.452151,46,4566.01017
0.868968,8,4568.384808
3.149504,44,4585.999294
3.02068,38,4600.481597
2.373179,31,4612.197563
3.448895,54,4634.291789
3.109701,38,4650.112861
4.519354,53,4672.287652
4.816218,63,4697.886329
3.444715,39,4713.535035
2.159023,32,4726.106434
3.025017,37,4740.683218
4.702513,55,4762.707741
3.195424,35,4777.414387
2.012479,26,4787.592771
4.525065,57,4812.901753
2.234325,23,4822.805284
3.88059,53,4844.530049
4.560996,55,4866.978652
0.480196,7,4869.764878
4.551408,55,4893.377557
4.063807,45,4912.281741
4.267655,60,4937.785415
4.342601,57,4961.500832
2.404369,32,4974.797055
3.767299,48,4995.81465
0.602112,7,4998.398158
1.826304,25,5009.013059
4.271868,45,5026.887423
0.512498,8,5030.283742
3.25579,30,5043.40693
3.155836,39,5059.498831
3.225735,37,5074.198127
3.633883,36,5089.400889
4.252368,54,5112.814147
3.860972,54,5134.67824
4.446756,64,5161.407257
2.297999,31,5175.089582
2.787796,37,5190.008774
2.32999,30,5202.133495
3.225538,36,5216.630285
2.801056,36,5231.109648
1.879023,29,5243.111562
4.48076,59,5268.005828
3.530068,56,5292.34326
3.2212,32,5305.906401
4.816372,58,5330.510495
2.584675,30,5342.586445
4.746142,69,5371.004994
2.398859,23,5381.524777
4.105897,49,5401.194981
1.599597,16,5407.698304
1.810757,17,5414.804911
4.826681,69,5445.284637
1.634259,19,5452.990629
3.809628,51,5474.050896
2.594785,39,5490.318219
3.60201,44,5507.501985
4.714998,56,5530.024796
3.273304,44,5549.014083
4.504714,48,5568.797149
4.826072,72,5598.384977
3.771262,44,5616.090247
5.271851,64,5643.604293
0.948045,13,5648.88016
4.247648,50,5670.531101
3.374096,43,5688.211553
1.839673,20,5695.177562
2.000901,28,5707.906243
0.754467,10,5711.885003
1.339895,17,5718.99532
3.640595,46,5737.792974
3.00758,32,5752.203472
0.521782,11,5756.687236
1.828864,22,5764.977282
4.051748,55,5789.490181
4.506883,59,5815.505881
3.396954,37,5830.284765
3.863468,48,5850.338994
3.923486,40,5868.01893
4.150625,54,5890.580689
4.461316,46,5909.102213
4.071512,49,5929.716769
4.966383,54,5952.240918
5.122605,52,5974.132856
4.781905,60,6000.092845
1.422189,21,6008.798344
0.821691,12,6014.291352
2.512585,36,6029.205738
2.787796,37,6045.142255
4.266196,54,6067.691657
4.319144,49,6088.792933
4.22533,52,6109.578673
1.139534,18,6117.381938
3.768687,49,6138.909203
2.316698,33,6153.525091
5.18252,52,6175.592656
3.909062,47,6195.505819
4.46949,52,6217.484059
1.412192,22,6227.685676
5.11329,50,6249.680179
1.759717,18,6257.605939
3.077711,30,6269.679568
2.940769,26,6280.79419
0.76,12,6286.101259
4.111287,48,6307.629615
3.948927,54,6331.416784
1.346423,20,6340.395092
4.170854,50,6361.851567
1.496237,19,6369.703876
2.059557,27,6381.215708
4.663958,50,6402.793038
3.461617,52,6426.07972
3.112214,38,6442.594101
2.38751,30,6455.401545
3.415875,38,6470.897774
4.630029,54,6493.405357
1.91612,26,6504.343088
0.726253,7,6507.981939
3.965145,55,6533.190396
5.322129,65,6562.391092
4.946783,64,6592.402151
3.640595,46,6612.506101
4.304452,48,6633.731261
3.715704,53,6659.379829
2.437155,29,6672.310093
3.040296,38,6689.894822
4.659665,62,6717.668152
4.558311,53,6741.604318
3.863468,48,6762.990139
3.446033,36,6779.696537
2.328121,31,6793.208053
2.768986,27,6805.564672
2.700671,35,6821.329017
0.31117,5,6822.92812
4.378274,43,6843.980114
4.781905,60,6871.300491
0.309615,5,6873.794767
4.796104,70,6905.933329
3.226179,43,6926.097349
4.868743,60,6953.706908
4.862432,61,6983.450958
4.785221,54,7007.967345
1.382949,21,7017.190977
2.65665,43,7036.306578
1.499065,19,7044.798896
4.686692,70,7077.406193
1.767062,16,7085.406006
4.368092,52,7110.986077
3.257676,37,7127.900095
3.464467,49,7152.522494
4.309922,42,7173.185656
2.888661,30,7186.883358
4.855927,49,7210.304641
2.940769,26,7222.689553
4.360597,62,7252.314318
3.249082,40,7270.304653
2.446248,32,7283.499583
2.856519,44,7304.619504
2.431873,30,7319.501208
3.504809,42,7339.593322
0.401816,6,7342.294648
4.399524,47,7364.115319
1.78628,27,7378.19967
2.531924,31,7391.983953
4.818701,57,7418.411041
3.969317,43,7437.801638
3.933562,46,7457.717266
1.56419,22,7466.491014
4.798223,52,7491.284803
4.899,65,7521.780545
4.93778,60,7551.097234
1.747815,20,7560.603832
4.465812,54,7586.192548
4.767071,53,7611.024026
2.446704,38,7629.791677
4.678266,63,7658.879624
3.444885,46,7680.108901
3.467042,42,7699.618382
3.868254,43,7718.925934
4.573115,52,7742.133103
4.578758,48,7764.002898
4.536852,59,7791.604091
3.435824,34,7808.213532
3.86292,45,7827.984409
3.919476,44,7847.706109
3.027431,31,7861.699015
4.416097,56,7887.408153
4.367418,61,7915.403685
2.901014,37,7933.182517
2.512585,36,7949.490705
4.639064,57,7977.384105
3.430817,44,7996.800862
3.503897,40,8015.206101
1.78096,24,8025.887013
3.990449,59,8053.860547
4.48076,59,8080.995944
3.888612,61,8110.199159
1.805425,17,8117.590102
3.247697,35,8133.816982
1.745486,20,8143.112152
4.372967,63,8172.898768
4.623502,45,8194.322662
4.105897,49,8217.496073
4.855927,49,8241.897768
4.971514,48,8265.198246
1.390097,21,8275.001541
4.111287,48,8296.242635
3.238849,44,8317.59746
1.346423,20,8327.3881
3.865738,47,8349.425506
4.110346,50,8373.58173
4.891619,64,8404.301201
1.313154,18,8413.12935
0.464193,7,8416.702141
3.468514,42,8437.091711
4.76042,56,8465.112243
1.015058,15,8472.792386
5.071675,57,8500.591096
4.898128,61,8529.69713
2.234325,23,8540.979269
4.899,65,8572.515625
4.492361,54,8599.511399
3.729294,49,8623.583777
3.084035,39,8644.381678
2.193517,25,8657.211462
4.267655,60,8685.911045
3.646232,48,8709.331541
3.280007,43,8728.610176
1.642995,19,8738.223678
4.476938,52,8762.193496
4.326701,51,8785.812526
4.417212,47,8810.003399
4.536852,59,8838.208224
3.25579,30,8852.936697
4.266025,51,8876.392169
4.102004,46,8898.976767
3.20875,32,8913.898793
4.30342,55,8941.521525
0.544001,9,8944.838263
4.607212,67,8976.995282
2.870385,38,8995.415925
3.08542,39,9013.808876
2.931912,39,9032.090072
4.785221,54,9058.801908
3.80512,49,9081.598607
4.418817,61,9111.482918
4.207986,56,9137.499704
3.244152,50,9160.930348
3.49503,35,9177.81841
3.797964,45,9198.503276
3.035784,35,9214.797319
4.177973,59,9244.095287
4.623502,45,9265.378016
4.719449,56,9293.207624
5.122436,51,9316.001397
3.987395,38,9334.201683
5.141891,74,9368.221157
4.01298,47,9390.185404
4.383118,59,9418.209093
2.718774,42,9438.580742
2.431873,30,9452.100458
4.794735,57,9480.930527
4.275194,55,9508.379037
4.312889,46,9529.410855
4.163553,64,9560.606707
4.458717,53,9586.193729
3.129101,42,9606.332556
3.084193,34,9623.297811
5.478883,62,9652.468979
4.939313,62,9681.385539
5.072373,55,9708.897313
4.899,65,9740.990607
5.05102,61,9771.810477
4.760453,62,9802.680064
1.821005,27,9817.489509
4.063807,45,9839.39536
1.711824,27,9853.839403
3.861495,51,9879.204446
4.898857,66,9913.100078
2.152153,25,9925.009794
3.226487,35,9941.704192
3.863468,48,9965.979746
4.271868,45,9987.60204
3.033563,39,10008.29332
1.045055,11,10013.193643
3.770388,44,10034.49388
3.728774,42,10054.788949
4.558996,45,10075.897327
3.106435,39,10093.709033
3.767306,53,10119.688198
2.941684,38,10138.31525
4.502789,60,10166.782816
3.404375,43,10187.599403
1.646257,20,10197.909039
4.455276,51,10221.829591
4.480555,55,10249.089923
1.659353,26,10261.626015
2.887217,35,10278.312321
2.436438,36,10295.686484
3.545028,36,10313.911934
1.967439,20,10323.70311
2.308003,27,10335.999388
4.243928,60,10366.533499
4.623502,45,10388.290962
4.859681,57,10414.913987
5.753345,60,10445.339314
3.987395,38,10463.987258
4.360597,62,10494.584934
3.339421,41,10514.494787
5.119169,73,10549.590658
3.643484,57,10578.123595
4.450139,55,10604.795282
0.728582,9,10609.187279
3.506181,46,10632.690074
3.870509,43,10651.308045
3.614307,55,10679.609818
4.643569,55,10706.866168
2.202262,26,10720.696196
5.129772,55,10746.696421
4.630029,54,10772.975799
1.694695,24,10785.20221
3.5156,40,10804.979614
4.544511,62,10834.390885
4.739305,57,10861.295936
5.064419,65,10893.985066
3.360359,43,10915.109094
3.138398,34,10932.224785
2.934841,43,10954.005217
4.168164,55,10982.310623
4.051748,55,11008.897514
5.112338,64,11040.486647
3.868254,43,11062.309706
3.520665,44,11083.50637
4.643516,49,11107.685242
4.616343,61,11136.718284
3.25579,30,11151.659882
4.210264,50,11176.364727
3.346332,39,11195.178799
3.952963,39,11214.477063
4.781905,60,11243.657867
4.67507,64,11274.885834
2.941684,38,11294.496151
3.836375,52,11318.37641
4.018852,51,11343.86327
4.862432,61,11373.362134
4.152998,48,11396.922641
2.704188,34,11413.183777
3.379864,52,11441.062501
4.48076,59,11469.776102
2.764627,42,11489.981299
5.067429,51,11513.159404
4.620517,55,11539.275543
2.995188,34,11555.892353
0.820641,13,11562.488152
2.502122,25,11574.002298
4.912764,58,11601.484314
4.855927,49,11626.559567
5.766892,57,11654.866287
3.268374,45,11677.668117
2.360259,28,11692.291752
4.741372,65,11724.793344
3.189559,49,11749.196321
4.600265,57,11776.228422
4.110346,50,11801.567757
4.966931,65,11833.967721
5.388585,59,11863.370448
4.538712,69,11896.680757
3.876982,45,11918.67519
5.010378,60,11948.999811
3.415875,38,11967.565084
4.630029,54,11994.961375
1.054247,14,12002.182372
4.658508,51,12027.470518
4.751381,64,12060.576516
5.553052,67,12094.489817
5.064419,65,12125.889522
3.409665,44,12147.703093
4.304452,48,12170.579714
2.619237,40,12191.076909
3.284971,42,12212.31674
5.247956,70,12245.672235
3.658297,45,12268.179517
3.32538,36,12284.783262
4.326701,51,12309.53411
2.134429,22,12320.159337
4.910245,68,12353.163165
4.461316,46,12376.79984
4.711464,56,12404.477207
4.696725,50,12429.483989
4.558996,45,12450.680532
4.781905,60,12479.888328
5.226348,73,12516.358636
3.597023,48,12539.600036
4.166163,56,12566.170534
0.799348,12,12571.98165
2.612675,34,12587.401659
4.023842,46,12611.471214
3.80512,49,12635.566126
4.184769,60,12664.040777
3.222639,42,12683.66853
0.821986,11,12689.168634
4.804158,48,12712.765729
5.208136,64,12744.275582
1.745486,20,12753.283483
5.325631,77,12793.499982
5.588354,55,12819.952729
4.983087,59,12850.289841
5.58994,59,12878.772341
4.621738,45,12901.175162
5.141891,74,12936.25959
3.201909,39,12956.287106
4.144502,57,12985.598446
3.563087,56,13013.27655
4.320475,54,13039.187571
2.131832,27,13053.41594
2.059557,27,13066.678527
4.504714,48,13089.706414
3.49441,53,13117.690346
4.458717,53,13144.980488
4.618203,54,13172.36676
3.008565,33,13189.664837
4.922936,56,13218.773904
2.930679,38,13237.07543
4.798223,52,13264.67984
4.11909,56,13294.099771
4.93778,60,13324.983858
3.661708,48,13349.80087
1.324589,20,13360.963943
3.474724,38,13379.892044
3.394454,49,13405.50605
3.861495,51,13430.781132
5.247956,70,13465.961062
4.613732,61,13498.688733
4.355183,50,13523.374709
3.863468,48,13546.472465
3.164365,32,13563.173178
0.895777,13,13569.976045
4.746689,50,13594.260841
3.86292,45,13617.794327
3.837115,43,13638.771277
1.99806,22,13649.570575
2.474083,31,13665.463232
4.458968,62,13696.576901
4.263787,62,13729.097607
2.512585,36,13746.769292
3.740864,47,13769.401976
2.612675,34,13786.505021
5.180117,56,13813.764988
3.013235,39,13833.38664
