# {"t_start": 1768293732.4449747, "env_id": "PctContinuous-v0"} 
r,l,t
3.917425,45,3752.426933
4.656448,67,3778.031161
2.530797,26,3788.402013
3.302845,35,3803.403832
4.251012,42,3819.33831
1.359156,14,3824.611879
4.015569,58,3847.397773
4.01298,47,3866.816509
2.124504,28,3878.113418
1.676571,25,3887.504693
4.600265,57,3910.385467
4.067238,49,3930.528068
1.142184,16,3936.909986
2.536105,31,3949.801008
3.68768,56,3972.453205
4.352794,52,3991.622927
2.746743,35,4006.246114
2.723289,30,4017.922016
4.922936,56,4039.810604
4.131123,54,4060.709192
0.803296,8,4063.704288
4.544511,62,4088.309395
4.560996,55,4109.909611
2.260239,27,4120.120332
4.231905,51,4140.53647
3.192677,35,4154.4327
1.853747,30,4165.709422
3.646232,48,4185.851815
4.051748,55,4207.690823
4.231964,56,4231.799707
3.71072,42,4248.505062
5.064148,55,4269.801057
4.271868,45,4288.408029
2.670458,35,4303.119692
4.180146,44,4320.314288
1.580882,22,4329.619412
4.448263,49,4350.045691
2.467932,28,4360.713958
2.809111,36,4375.41462
2.142202,31,4387.214158
1.695851,22,4396.516514
2.512585,36,4410.638164
3.404375,43,4429.704254
4.537391,57,4452.51064
4.112315,47,4472.493768
3.134567,41,4489.639889
4.184769,60,4514.655014
4.27006,57,4537.83426
2.923476,44,4555.148377
4.389432,45,4572.216837
1.393737,15,4578.312655
3.623656,41,4594.429056
1.884001,28,4604.516511
3.923552,38,4619.998087
3.623822,41,4636.724103
4.774958,48,4656.73308
1.810757,17,4664.008348
3.771417,54,4686.640112
2.112949,25,4696.524812
4.285627,58,4719.115148
2.594785,39,4734.421561
3.377232,41,4750.81685
4.110346,50,4771.661447
1.518419,19,4779.597587
3.546811,40,4796.599042
4.710572,71,4826.716345
2.282481,27,4838.106863
2.746743,35,4852.617169
4.48613,47,4871.792923
1.326989,17,4879.217375
4.728371,59,4904.724566
3.033981,34,4918.022721
4.686033,63,4944.99297
2.627531,34,4959.103657
3.260389,42,4976.662064
4.323902,52,4998.795736
4.304452,48,5018.115311
4.90345,69,5047.219416
2.591692,31,5060.411305
0.687242,9,5063.858752
3.836093,49,5084.018746
2.965538,32,5097.607044
1.411168,18,5105.92221
3.271568,34,5119.901307
3.033563,39,5135.538493
4.180146,44,5153.523225
4.266025,51,5175.818319
4.448263,49,5195.173619
2.467932,28,5207.509238
3.872527,49,5226.624073
3.533524,50,5247.350718
4.492218,65,5274.945438
4.327455,57,5299.395047
3.404375,43,5317.703308
3.881522,49,5337.808463
3.331606,37,5353.621493
5.282881,64,5380.406815
2.864275,45,5399.12881
1.957973,24,5408.508382
3.309724,51,5429.824278
1.365218,14,5436.204957
1.306719,14,5443.110394
4.23753,49,5463.31443
1.714306,24,5473.005539
3.680211,36,5487.925509
3.20449,34,5501.93102
5.58994,59,5525.406512
3.987395,38,5541.441322
4.399675,63,5567.595277
4.111287,48,5587.611012
4.045765,55,5609.516405
4.990865,74,5641.093308
4.170854,50,5661.81339
4.110346,50,5682.811804
2.184528,29,5694.304049
4.242799,45,5713.217117
1.137437,18,5721.016744
2.384549,28,5732.109659
2.966995,39,5749.803116
2.89367,32,5762.632268
4.247648,50,5783.514979
1.91612,26,5794.813627
2.234325,23,5805.415177
4.488535,61,5831.118708
5.26218,64,5858.19505
4.404064,58,5881.992975
4.323902,52,5904.03228
4.194855,47,5923.697889
4.801721,67,5952.112994
4.797292,64,5979.121297
3.540298,48,5999.9928
3.658297,45,6019.202688
4.099997,46,6038.297928
1.006874,14,6044.1046
4.026935,42,6061.706798
2.144752,29,6074.328248
4.461316,46,6093.146042
3.155836,39,6109.198012
3.837115,43,6128.524237
4.105395,40,6145.816619
4.781905,60,6171.578722
1.748506,26,6182.231809
4.446756,64,6210.050423
2.512585,36,6225.414201
3.404375,43,6244.39706
4.097276,50,6266.035984
3.503897,40,6282.618991
3.953338,51,6305.213458
2.937587,46,6325.707061
2.653032,32,6340.220568
1.721574,23,6349.893287
4.151721,43,6367.884001
3.909062,47,6388.121827
1.04933,14,6393.833948
3.496231,50,6415.995187
4.769665,46,6436.431187
1.709999,17,6443.816995
3.784368,37,6459.716202
4.154129,39,6475.840345
2.149183,31,6488.436779
2.112949,25,6499.3261
4.603764,64,6528.538743
4.351633,66,6557.729016
3.377232,41,6577.094119
4.067238,49,6599.808329
2.496036,33,6614.018923
2.802064,34,6629.518448
3.172753,48,6651.532971
4.352794,52,6675.404207
3.528213,46,6696.61571
5.129772,55,6721.368272
1.776183,22,6731.60341
4.389256,56,6757.017283
4.798223,52,6780.223177
4.488535,61,6807.516111
0.557736,8,6810.902985
1.84069,21,6820.40976
3.175181,40,6839.743649
3.70833,41,6858.020271
1.761816,28,6871.120606
3.284971,42,6890.31943
4.898857,66,6921.013666
4.613732,61,6949.314349
0.322996,6,6951.933651
3.111726,38,6970.918328
2.915962,28,6984.214138
0.512498,8,6987.89635
2.663584,26,6999.499969
3.968307,47,7020.730664
4.816914,52,7043.315775
2.069372,23,7054.299995
4.989972,62,7083.406261
0.773881,13,7089.618993
4.492218,65,7120.717109
2.846887,37,7138.430236
4.018852,51,7163.289491
3.800077,48,7186.793427
4.785221,54,7212.79039
3.80512,49,7235.89742
1.762232,27,7249.398569
3.966039,52,7272.31632
4.686692,70,7303.76304
1.767062,16,7312.019213
4.116736,49,7335.928275
3.780938,43,7356.523895
0.639904,11,7360.889659
5.045935,49,7384.615283
5.269661,62,7413.137862
3.784368,37,7430.640775
4.621738,45,7449.157747
3.771417,54,7473.225169
4.602278,52,7497.29098
1.29062,17,7505.703909
4.251396,65,7537.52701
2.431873,30,7551.828897
3.868249,46,7573.037687
0.602454,9,7577.598895
3.546811,40,7596.115592
4.538712,69,7629.719976
1.47232,18,7638.108523
2.448691,31,7652.630136
4.958271,53,7676.930614
4.247648,50,7699.820057
5.254138,65,7728.515584
4.658508,51,7752.422931
4.195057,57,7778.220725
4.93778,60,7807.238809
3.146903,40,7825.098323
2.373888,31,7838.310431
1.041967,12,7844.126539
4.267655,60,7871.31831
0.628694,9,7874.707861
3.116397,40,7893.723595
1.642995,19,7902.31779
3.396954,37,7919.414048
3.246898,40,7938.841386
3.591471,38,7956.304031
4.150625,54,7982.925369
4.461316,46,8002.291769
2.973929,38,8019.821483
2.830966,34,8035.424597
3.952963,39,8054.496054
4.905664,61,8082.405001
3.767306,53,8107.716327
3.285062,44,8127.803527
2.338294,32,8142.610219
3.08542,39,8161.130944
3.755571,47,8183.43185
4.57644,53,8208.337764
1.926412,26,8220.710472
4.184769,60,8249.88728
3.252933,43,8271.617162
2.350758,34,8286.117817
4.68894,47,8309.313275
3.298611,36,8325.914527
3.780938,43,8346.00774
4.243928,60,8375.430636
3.421809,33,8390.310464
5.134591,61,8420.903238
5.58994,59,8449.57853
3.987395,38,8468.405743
2.882144,40,8488.310235
3.339421,41,8508.739966
1.922964,25,8520.3008
1.576151,22,8530.794977
4.320475,54,8557.534275
2.833075,34,8573.61051
4.034675,53,8599.697252
4.504714,48,8623.498099
4.215226,65,8657.89704
2.675752,33,8672.902812
2.627156,33,8689.223547
3.285665,37,8707.520745
4.247648,50,8730.197201
3.782289,50,8754.13149
2.955736,33,8769.607069
4.899,65,8801.115266
5.05102,61,8829.713954
4.567289,59,8858.897679
2.455175,32,8873.620849
3.67151,40,8893.332196
5.45042,77,8930.329106
4.07714,54,8956.414319
3.040296,38,8974.430071
4.055935,52,8999.307943
2.965538,32,9014.117388
3.384478,42,9034.16488
3.271568,34,9050.993978
3.256697,43,9071.114548
3.648495,37,9090.101205
4.210264,50,9113.330323
4.188382,47,9134.923321
5.36089,55,9160.923751
2.604187,33,9176.810053
5.005155,69,9209.408802
3.486207,47,9231.129598
2.512585,36,9248.648783
4.868743,60,9277.803651
2.32999,30,9293.119807
4.57644,53,9316.903511
4.88952,58,9344.808594
4.482451,62,9372.716459
1.499065,19,9381.514766
2.68449,40,9400.42478
4.014077,41,9420.02027
5.046113,62,9449.54662
2.146781,25,9461.594351
2.855135,41,9482.827261
4.420535,43,9503.793061
4.719449,56,9529.911819
5.58994,59,9558.313546
3.987395,38,9576.514187
1.810146,26,9589.615584
4.01298,47,9611.999748
3.674477,50,9637.396474
1.576151,22,9647.29869
4.075162,49,9669.766268
4.794735,57,9697.504237
4.245101,54,9724.718553
4.811909,52,9749.899781
3.461617,52,9776.600238
2.96032,36,9794.731914
5.010378,60,9824.91709
1.630113,21,9835.012256
4.713841,55,9863.589159
4.349279,55,9891.806715
2.562019,28,9906.637398
4.686033,63,9936.518554
5.26218,64,9968.50796
2.108592,25,9980.712608
4.551408,55,10008.844092
4.304452,48,10031.518859
1.853747,30,10046.126804
0.871358,11,10051.117526
3.601387,49,10074.643744
1.389286,16,10082.011115
4.355183,50,10104.92908
3.75709,47,10128.327301
4.643516,49,10151.166473
5.232995,72,10186.472006
3.396415,33,10202.943249
1.735662,23,10214.496519
4.102004,46,10236.624533
5.122605,52,10261.407272
5.135627,64,10291.9106
2.061209,30,10307.617136
3.167055,42,10327.8824
2.512585,36,10345.415128
5.10505,62,10376.308367
4.537391,57,10403.353975
4.785221,54,10429.822738
4.326806,53,10456.413549
4.184769,60,10484.51122
4.27006,57,10513.232866
2.733646,41,10533.470244
3.887706,40,10552.69948
3.012968,31,10567.731155
2.995188,34,10585.206624
4.589445,66,10616.601614
5.303396,52,10642.384123
4.105897,49,10665.033145
3.784368,37,10685.018435
4.971514,48,10708.809026
4.360597,62,10740.264551
2.395412,29,10753.032207
0.627964,9,10756.859865
2.856519,44,10779.011897
1.227509,14,10786.122066
4.915688,58,10814.392711
3.871679,51,10838.405292
4.663958,50,10862.014073
4.538712,69,10897.224207
3.876982,45,10918.711124
2.627156,33,10935.238647
4.958271,53,10962.520617
3.933562,46,10986.313696
4.525065,57,11014.10517
0.803296,8,11018.014956
4.544511,62,11048.68367
5.322129,65,11080.403394
4.877276,63,11111.741025
3.640595,46,11133.091189
3.00758,32,11149.005822
0.797119,14,11156.299222
1.250778,15,11163.996726
3.444885,46,11186.000668
4.326061,57,11214.103519
2.187325,24,11225.703037
3.520665,44,11247.400584
4.271868,45,11268.972446
3.851921,50,11294.501998
3.129764,29,11307.478065
2.113224,27,11320.598341
4.966383,54,11347.430516
5.248853,53,11373.081639
4.653543,59,11401.581855
4.299124,60,11433.610442
4.988924,73,11469.20507
3.702409,51,11493.090089
5.054032,61,11521.578212
4.266196,54,11546.485848
3.331606,37,11565.703451
4.22533,52,11590.100906
1.941529,30,11603.473458
4.719502,60,11635.2391
2.621427,39,11654.221987
4.014077,41,11674.620927
4.971004,61,11705.884429
4.23753,49,11730.873096
4.291346,61,11760.031426
3.483747,34,11776.394115
4.983087,59,11805.699083
4.5512,47,11830.075759
4.52676,44,11850.805194
2.779396,39,11870.406353
3.201909,39,11889.589155
5.18835,74,11925.599596
4.251396,65,11959.114374
5.344593,68,11992.477785
3.504809,42,12013.945402
4.816218,63,12044.99292
5.388585,59,12076.070602
4.538712,69,12109.896078
4.458717,53,12136.074667
1.446662,19,12145.106285
3.252179,36,12162.792074
4.713841,55,12189.883841
4.525065,57,12218.474539
4.798223,52,12243.588206
3.379848,47,12266.772334
2.873151,37,12283.904185
2.29097,28,12297.978875
4.465812,54,12323.421475
4.063807,45,12346.100685
2.980036,44,12367.686329
0.871358,11,12372.873142
3.116397,40,12393.524268
4.613732,61,12423.527759
1.925426,20,12433.585529
2.04634,27,12446.489427
4.578758,48,12469.593601
4.862305,67,12502.811263
2.30815,22,12513.511977
2.632607,34,12530.290539
3.140317,36,12547.048178
4.857002,48,12570.178038
4.989972,62,12600.59148
2.315605,33,12616.816902
4.155737,60,12646.53694
3.012622,41,12665.61037
0.799348,12,12670.696603
4.266196,54,12697.396107
4.455276,51,12721.98721
3.80512,49,12746.397981
3.335211,51,12770.882298
3.454416,47,12796.088695
4.686692,70,12830.688212
4.477624,46,12853.694856
4.536436,54,12879.988826
4.46949,52,12904.800005
2.197875,32,12920.099093
3.680211,36,12938.202425
4.584777,54,12964.717126
2.829206,27,12979.00384
4.52676,44,13000.910986
4.764934,68,13034.216045
2.186619,26,13047.706095
4.144502,57,13075.197976
4.251396,65,13109.102776
4.899573,61,13140.280199
0.865494,11,13146.198034
3.098809,41,13166.894196
3.546811,40,13187.387766
4.37766,67,13222.391678
4.289704,51,13248.600739
5.010378,60,13279.710459
4.698554,50,13304.875858
4.713841,55,13334.201048
4.898128,61,13366.377249
3.201534,36,13383.902611
4.751381,64,13417.49665
5.26218,64,13448.504534
3.260389,42,13470.311028
3.291021,42,13493.012491
3.805448,42,13513.791669
5.210918,75,13550.924035
0.628694,9,13555.276278
3.738583,52,13581.416663
4.659665,62,13612.777078
4.558311,53,13638.973353
4.573115,52,13665.112577
4.70094,50,13690.473228
5.318728,73,13728.383113
4.586626,48,13752.094203
1.109736,17,13760.587263
4.756571,51,13785.295355
5.122605,52,13811.295995
4.989972,62,13842.489752
4.257668,59,13873.585498
4.565898,66,13906.829963
3.560847,48,13930.91913
3.877039,49,13954.690402
2.969482,40,13975.386361
4.319144,49,13998.876713
2.985666,38,14018.682539
4.761449,66,14052.799642
4.332431,58,14082.877867
2.58782,38,14102.40581
3.751039,39,14121.097709
5.208136,64,14154.11567
3.476302,39,14174.071571
4.746142,69,14207.582192
4.623502,45,14230.09457
0.669504,7,14233.675784
5.58994,59,14265.328781
4.878847,47,14290.904994
4.360597,62,14322.601261
3.201909,39,14343.078694
3.017579,40,14363.578424
3.083891,47,14386.920781
3.437524,42,14409.306661
4.000581,48,14434.183849
4.034675,53,14462.173756
4.399524,47,14485.591007
0.89029,14,14492.797747
4.352794,52,14519.396464
4.702513,55,14547.69249
4.698554,50,14574.097285
3.933562,46,14598.803735
4.939313,62,14630.695956
4.969431,54,14656.404637
4.26495,58,14687.280497
5.26218,64,14721.194832
5.064419,65,14755.236485
4.73551,57,14783.484362
3.805448,42,14804.403537
3.323627,48,14828.214354
3.861495,51,14853.598485
5.310915,71,14888.30186
4.326061,57,14919.384035
5.250392,63,14952.097062
4.118995,49,14975.889294
4.417212,47,14999.495091
4.389072,56,15027.593905
0.900682,9,15031.798042
4.604591,54,15059.685246
4.448263,49,15083.199114
4.712143,46,15106.02203
3.679173,46,15128.020509
3.607669,51,15152.820964
2.438406,32,15167.207297
2.512585,36,15184.595853
4.33467,53,15211.190701
2.32999,30,15226.496147
5.180117,56,15254.371333
4.480555,55,15283.194634
3.802845,57,15312.497563
4.27006,57,15341.896404
4.157497,65,15374.475751
5.751615,58,15403.396927
3.247697,35,15423.272729
3.780938,43,15445.997404
4.848711,70,15481.678641
3.966993,39,15501.107223
3.58402,40,15523.296037
3.642745,34,15539.806196
3.17572,28,15554.377774
3.662501,51,15579.907012
4.602278,52,15606.272946
3.948927,54,15635.113703
1.346423,20,15645.577824
3.865738,47,15669.401901
2.057207,26,15683.879339
4.658347,61,15716.093965
3.546811,40,15737.075265
2.769273,43,15759.41795
2.282481,27,15772.300808
5.010378,60,15802.986046
1.015058,15,15810.479712
4.922936,56,15840.437694
4.349279,55,15869.949726
1.468628,16,15877.684423
5.287438,69,15914.049772
5.05102,61,15945.68893
2.76215,36,15964.123921
4.945899,59,15995.402731
3.70833,41,16017.67929
4.330731,61,16049.971783
3.861495,51,16075.078921
5.071788,69,16111.290484
1.760922,21,16122.387718
3.582838,40,16142.187128
4.573115,52,16168.283687
3.591471,38,16188.089564
3.033563,39,16208.324227
3.46328,35,16225.389439
4.711464,56,16254.286993
3.258704,38,16272.996296
4.482783,44,16295.103231
4.989972,62,16327.118041
4.299124,60,16359.042697
3.597023,48,16383.331331
2.512585,36,16401.594484
5.054032,61,16434.103154
4.537391,57,16463.098403
3.148448,35,16480.396616
5.775043,70,16517.679939
4.184769,60,16548.776309
4.828079,61,16581.171929
4.939703,71,16619.678059
5.751615,58,16650.8789
4.816372,58,16681.291244
4.23753,49,16707.588236
4.965219,72,16746.308192
4.623502,45,16768.896041
5.134591,61,16800.891103
4.332821,44,16824.107105
2.698424,23,16835.696956
4.894501,70,16871.592094
4.602278,52,16899.561965
4.562607,63,16934.406647
4.414539,67,16968.801005
3.865738,47,16994.177398
4.110346,50,17019.290524
5.290266,68,17055.177084
4.761114,51,17081.865669
4.710572,71,17120.195653
4.643569,55,17149.287882
3.416501,44,17174.116708
2.89367,32,17190.794749
2.959322,33,17207.40662
4.898128,61,17239.29606
