# {"t_start": 1768293732.3927312, "env_id": "PctContinuous-v0"} 
r,l,t
3.295578,29,10.492996
3.268374,45,31.371231
3.201909,39,47.477194
1.994373,26,59.672324
1.346423,20,67.668394
3.024475,36,83.046679
2.057207,26,93.544504
1.614633,20,101.36689
2.911418,35,115.235059
3.49441,53,137.683413
1.390456,16,144.073446
2.746743,35,158.885915
2.336554,27,169.164653
2.149097,28,180.354402
2.058406,27,189.950845
2.955736,33,202.790006
4.544511,62,227.438174
3.673618,45,247.649433
2.260239,27,260.550059
3.966589,49,281.276214
2.193517,25,292.568645
2.172133,35,306.754002
2.258098,27,317.983456
3.078308,39,334.25759
3.836093,49,356.151068
3.71072,42,373.559784
3.520665,44,392.660358
2.429307,24,401.379205
3.672573,48,420.245408
3.435824,34,433.390688
2.178786,28,443.107858
0.482675,7,445.744385
2.545657,29,457.07
3.679173,46,474.482807
3.679507,52,495.546524
2.034653,26,507.483098
2.512585,36,521.254828
3.106493,40,538.56776
1.45991,19,545.442239
2.359717,26,556.867957
3.134567,41,573.367577
3.222342,49,594.351593
1.957973,24,603.770175
1.684703,22,612.962538
1.259755,13,617.854303
2.641891,27,629.563267
2.584675,30,642.274147
1.884001,28,653.957626
3.554733,35,670.667952
4.357715,51,691.547458
3.784368,37,706.674938
4.48607,43,723.778136
4.150882,59,747.661609
3.674735,45,764.650733
3.606371,48,784.34411
3.235086,50,804.188655
3.109701,38,819.743772
3.588395,43,837.205326
1.614633,20,846.073671
3.546811,40,863.061617
2.589881,40,880.449444
3.285834,39,896.078258
3.482595,45,913.790837
3.415875,38,929.552038
3.301919,37,944.780314
1.390271,19,952.374637
3.669262,41,968.790837
3.498595,49,989.793141
3.673618,45,1008.865447
3.661708,48,1028.61328
2.806002,35,1042.289755
1.410098,18,1050.376013
3.046689,45,1069.904296
3.552019,47,1088.945963
3.149299,41,1106.694489
3.972363,51,1127.455039
3.136611,34,1140.375801
2.997902,36,1153.506352
3.164365,32,1165.753992
3.226875,42,1181.942506
2.600459,25,1191.642375
3.588489,43,1208.28834
2.830966,34,1222.460334
4.378274,43,1240.060233
4.653543,59,1265.548496
3.860972,54,1287.667412
3.597023,48,1308.392347
1.67235,23,1317.24601
1.429579,19,1325.557277
2.696207,35,1339.462149
3.448403,39,1355.386885
1.303826,20,1364.052734
2.315697,36,1378.275064
2.505843,30,1390.584589
3.451133,54,1412.547476
2.375907,23,1422.652948
2.273374,25,1432.659547
2.534675,29,1443.488733
3.900728,55,1466.674088
3.966993,39,1481.252934
4.105897,49,1501.458328
3.784368,37,1515.975098
3.17572,28,1527.556064
2.187442,32,1540.809793
3.50821,43,1558.355256
3.303374,45,1577.065936
3.99635,62,1604.142356
2.431873,30,1616.742944
2.203388,28,1628.144554
1.971808,25,1638.689262
3.761884,42,1655.34534
3.067534,47,1674.895432
1.963388,25,1684.885553
3.010364,40,1701.843222
3.415875,38,1717.778013
2.012479,26,1728.066249
4.131123,54,1752.037667
3.669262,41,1769.86612
3.634317,50,1791.16677
4.174609,51,1812.262007
3.906899,52,1833.694613
2.373888,31,1845.867557
2.193517,25,1857.154253
2.619237,40,1873.753295
1.828864,22,1882.466504
3.078308,39,1897.789369
4.326061,57,1919.060627
1.34253,13,1923.457511
2.354586,31,1935.572522
2.953733,29,1947.079705
3.087495,40,1962.656415
3.894964,41,1978.848201
2.700671,35,1992.005052
2.6242,32,2003.876754
1.910209,21,2012.560852
2.809111,36,2027.276259
3.607669,51,2048.079051
3.486207,47,2067.191921
2.010485,28,2078.475367
2.857571,38,2093.363842
2.773112,36,2108.557864
4.57644,53,2130.555583
4.360137,54,2152.434914
2.315697,36,2166.36634
2.887217,35,2181.262145
3.589946,57,2203.051699
4.477624,46,2220.04758
4.620517,55,2241.784469
2.947938,33,2254.782723
2.348511,34,2268.071025
4.420535,43,2284.952148
0.936349,10,2288.297363
4.332821,44,2305.947808
4.621738,45,2323.950939
0.76,12,2328.660329
2.598362,32,2339.468261
1.29062,17,2345.769508
2.453806,37,2359.346836
2.874514,35,2371.852942
3.588395,43,2388.849666
2.184528,29,2400.88228
3.088465,36,2415.465928
2.394142,35,2429.699878
3.771262,44,2445.978923
3.528213,46,2463.942658
0.470719,7,2466.665316
2.781557,32,2480.07174
1.56419,22,2488.775112
2.234325,23,2496.956155
3.307227,46,2516.071325
1.109198,15,2522.068926
5.064419,65,2549.570546
3.72288,47,2569.268013
2.222534,26,2580.071125
2.864944,42,2597.06649
2.178682,26,2607.547346
4.234129,57,2629.568947
3.583752,44,2646.465847
3.71072,42,2661.55758
1.006874,14,2667.553204
1.197508,11,2671.668333
3.087495,40,2686.963284
2.663584,26,2697.391175
4.46563,53,2716.679785
3.728774,42,2733.268985
4.105395,40,2749.16581
4.252368,54,2771.068581
1.145097,17,2776.852351
2.783854,36,2791.553661
2.512585,36,2805.76342
3.404375,43,2822.4006
2.180917,27,2833.35136
4.112315,47,2851.172334
3.953338,51,2871.499865
1.528321,24,2881.171333
2.304868,28,2892.466346
2.68449,40,2907.851428
4.477624,46,2925.487768
5.046113,62,2947.843729
2.947938,33,2961.38207
1.884001,28,2971.76377
2.530797,26,2981.351479
2.668003,28,2992.381769
4.058538,39,3007.380265
4.52676,44,3025.151126
4.015569,58,3048.445362
4.602278,52,3067.811098
3.303374,45,3085.076572
4.061518,63,3110.168946
4.840906,60,3132.862149
4.401653,52,3152.670188
4.034675,53,3173.846786
2.753222,33,3185.763547
2.802655,44,3202.881897
1.820729,23,3211.662715
2.38751,30,3223.767854
2.89367,32,3238.152407
3.800091,44,3257.27999
3.964362,52,3277.361411
4.427499,49,3297.053554
3.965145,55,3318.065648
3.673618,45,3336.382646
1.271396,16,3342.963482
1.190174,19,3350.366735
2.222534,26,3359.990127
3.880752,55,3382.066919
2.899952,35,3395.167265
3.040296,38,3410.383654
4.416133,58,3433.173357
3.619768,41,3448.659266
2.255241,30,3461.076659
2.429307,24,3470.621347
4.150625,54,3491.853522
5.063487,53,3511.774298
1.941849,26,3521.354136
5.174704,55,3542.443257
1.910209,21,3550.34301
1.352141,15,3555.656046
3.297813,48,3575.474701
2.606813,33,3588.884459
1.267091,16,3595.483392
3.508642,44,3613.065944
2.32999,30,3625.149859
4.152998,48,3643.148179
0.962107,15,3648.471463
2.65665,43,3666.743614
0.450823,9,3670.152888
0.821986,11,3673.772278
2.69981,26,3684.572765
3.654014,43,3702.958917
2.308003,27,3713.745794
3.582081,51,3735.379814
3.483747,34,3749.579928
5.100519,60,3772.675826
2.617065,24,3781.474816
4.878847,47,3801.56102
2.066126,30,3812.753884
2.508625,31,3824.783369
3.399518,46,3843.092451
3.563087,56,3865.665681
3.078197,37,3880.790529
2.687372,33,3893.347534
1.142184,16,3899.963538
3.546811,40,3915.851184
2.010061,30,3927.96103
1.390456,16,3934.461468
2.931953,38,3950.205795
4.226446,46,3969.073276
3.035119,34,3981.570514
1.390271,19,3988.960028
1.733161,19,3996.157768
4.751381,64,4022.05133
4.560996,55,4043.373346
1.543782,18,4050.174839
0.487363,12,4054.765294
3.192677,35,4068.276864
4.330731,61,4092.631603
3.127266,38,4107.845649
1.675132,24,4116.672557
2.863216,34,4129.950001
2.879371,31,4142.449843
4.118995,49,4161.645385
3.271568,34,4175.546686
3.448299,46,4194.171745
3.648495,37,4209.180701
4.46563,53,4231.755868
3.919476,44,4249.483818
4.105395,40,4264.560283
3.206018,41,4281.552971
2.538917,36,4296.760537
3.351234,45,4314.669631
2.236125,30,4326.569046
4.33467,53,4349.214951
3.430817,44,4366.171904
3.825462,44,4383.542456
4.360137,54,4405.389285
3.034739,47,4425.376345
1.746621,21,4433.763705
2.316698,33,4447.763961
4.305654,44,4465.462015
0.294322,3,4466.778687
3.699458,42,4484.856807
3.423826,48,4504.703234
5.207823,51,4525.546645
1.759717,18,4532.880716
3.784368,37,4547.959261
4.621738,45,4565.529719
2.986873,41,4581.786335
3.339421,41,4597.266772
3.238849,44,4613.471401
2.594785,39,4629.387678
3.865738,47,4649.504188
3.678118,44,4668.088884
0.401816,6,4670.25642
5.125153,57,4693.267824
3.581335,54,4714.891047
2.446531,29,4726.570541
3.416501,44,4743.955992
3.807509,41,4760.058103
3.877515,45,4779.274896
4.898128,61,4804.757262
3.882376,42,4823.377344
3.379848,47,4842.693054
4.839189,58,4866.370478
4.267864,56,4890.185835
2.698961,34,4905.1662
3.67151,40,4921.167194
1.933959,31,4934.603825
0.871358,11,4938.942997
3.738583,52,4960.787108
0.909834,11,4965.569421
3.136611,34,4979.667164
2.499975,33,4994.062941
3.591471,38,5009.754015
1.601567,23,5018.75416
4.586626,48,5039.050135
3.968307,47,5058.871256
1.844317,22,5067.863285
5.248853,53,5089.669501
4.989972,62,5116.247809
3.860972,54,5137.882224
2.783854,36,5152.863729
2.512585,36,5168.342769
1.268571,17,5175.868889
4.097276,50,5195.873371
3.825462,44,5213.973892
4.689096,57,5237.055861
4.184769,60,5262.556503
2.887217,35,5276.847594
0.976831,13,5282.768965
3.422902,34,5297.267774
4.368092,52,5319.357266
3.780938,43,5337.161362
3.423826,48,5357.486398
2.036797,19,5364.757497
4.285527,50,5386.048973
2.617065,24,5396.270035
4.621738,45,5414.456454
4.492749,64,5442.777524
2.821706,36,5457.069582
0.627964,9,5461.258933
2.384789,36,5476.162731
4.170854,50,5496.883918
3.504809,42,5512.664033
4.034675,53,5534.954362
4.663958,50,5555.768159
3.461617,52,5577.684847
2.675752,33,5591.063272
2.231662,27,5602.158407
1.182546,18,5608.949742
3.47487,39,5626.570064
3.601056,47,5645.729836
4.427499,49,5666.060708
2.625536,37,5681.784702
4.93778,60,5706.784176
3.282952,43,5724.178342
1.63343,24,5733.981831
0.129428,3,5734.961802
4.836502,68,5763.965241
0.221035,5,5765.659113
5.310915,71,5796.768563
3.583752,44,5816.888583
2.965538,32,5829.471811
3.75709,47,5849.459017
4.271868,45,5868.964529
1.890715,26,5878.95745
3.129764,29,5891.760666
0.942646,15,5898.068556
4.898201,53,5918.911553
