# {"t_start": 1768293732.4314985, "env_id": "PctContinuous-v0"} 
r,l,t
5.142853,56,5931.823931
3.591471,38,5948.419254
3.851921,50,5969.418295
3.648495,37,5985.431777
3.386706,41,6002.525614
0.993622,14,6008.329044
3.358568,33,6023.13019
2.604187,33,6036.622139
3.184151,46,6056.146339
0.821691,12,6060.929261
2.338294,32,6074.619333
4.78585,59,6098.735355
2.109875,26,6109.531619
1.887484,23,6119.711531
4.360137,54,6143.923113
2.431453,38,6160.345249
3.355809,45,6179.037817
4.32491,67,6207.924013
0.777701,8,6210.917629
3.909062,47,6231.214916
2.584675,30,6244.805559
2.478561,36,6260.740643
3.483747,34,6274.314666
5.668868,66,6303.381805
4.180229,41,6321.7371
4.154129,39,6339.205788
4.150882,59,6364.614932
3.02068,38,6380.128692
4.438843,60,6406.529297
2.594785,39,6423.638518
2.431873,30,6437.023911
4.110346,50,6458.42031
0.680021,10,6462.324322
2.911418,35,6476.815209
5.367449,79,6510.629293
2.897786,35,6527.710129
2.627156,33,6541.629532
3.415875,38,6558.38584
3.255735,36,6575.611288
2.12018,28,6588.621918
4.343494,48,6609.929711
3.242406,45,6630.410063
5.115528,62,6659.113134
5.064419,65,6688.608994
2.455175,32,6703.633088
4.304452,48,6725.012132
1.853747,30,6738.340825
2.729568,33,6753.817863
1.044548,14,6759.729679
3.583752,44,6779.845615
2.965538,32,6793.806548
4.573115,52,6817.519899
2.429307,24,6827.730648
2.328121,31,6843.320041
3.396415,33,6858.332525
4.711464,56,6883.437096
4.102004,46,6904.935187
3.952963,39,6923.116815
2.40719,29,6937.106539
2.805104,40,6955.523641
3.597023,48,6979.137028
2.870385,38,6996.703592
4.868743,60,7022.824565
4.36059,55,7048.037946
3.148448,35,7064.234682
2.704188,34,7080.308794
1.139534,18,7088.508443
3.454416,47,7111.612573
5.156892,73,7146.2137
4.869888,49,7171.106117
3.298611,36,7187.940652
4.23753,49,7211.402761
3.025361,43,7232.015762
4.309922,42,7251.832372
4.584777,54,7275.646243
5.076217,50,7298.032423
3.826371,36,7315.911778
3.519904,49,7339.621825
3.02068,38,7357.743372
3.948927,54,7383.747547
1.576151,22,7393.549213
3.024475,36,7410.33553
0.931086,12,7415.815023
2.853918,38,7433.230231
4.399524,47,7452.830769
2.769273,43,7471.935458
3.352242,40,7491.130136
4.404118,51,7514.410096
3.285665,37,7533.640151
5.071675,57,7560.226806
4.389256,56,7586.7222
4.798223,52,7611.119204
4.488535,61,7640.712071
4.93778,60,7668.240036
4.946783,64,7697.3402
3.640595,46,7718.32746
3.912651,43,7737.707226
3.47989,51,7761.190339
3.861495,51,7784.332076
3.311691,44,7805.740918
4.613732,61,7832.729079
4.266549,49,7855.106638
3.863468,48,7876.029446
3.863446,39,7894.865051
5.318728,73,7928.432574
3.328537,32,7943.633428
1.467345,21,7953.528187
3.258704,38,7971.837934
5.444047,56,7997.020303
4.08296,52,8021.048309
4.367418,61,8049.507871
0.821691,12,8055.413789
2.512585,36,8071.688045
4.639064,57,8098.421117
3.881522,49,8121.327093
4.319144,49,8144.111104
4.22533,52,8168.626308
2.375358,37,8186.012834
4.171008,55,8212.478869
4.078239,64,8243.926562
