# {"t_start": 1768293732.3904564, "env_id": "PctContinuous-v0"} 
r,l,t
2.283509,20,6.973067
2.882144,40,23.871792
1.895544,22,34.975409
3.303374,45,54.165223
1.676571,25,65.059467
3.865738,47,84.684351
3.504809,42,101.36481
2.853918,38,116.354317
4.1435,44,135.067568
3.067534,47,154.755169
2.176869,26,164.771159
3.010364,40,180.913024
3.285665,37,194.001796
3.47487,39,209.285415
3.55055,46,228.277045
2.922541,32,242.202885
3.498595,49,265.071027
4.93778,60,290.470937
2.76215,36,305.66605
2.373888,31,318.487074
2.222534,26,328.971852
3.55526,52,352.349489
1.828864,22,361.78607
3.149299,41,378.676739
3.356811,41,395.887528
3.136611,34,408.975769
2.848438,35,422.45516
2.429307,24,431.666165
3.448299,46,448.265702
3.894964,41,463.649862
3.155836,39,478.873563
3.728774,42,496.471139
1.873614,20,505.576694
2.474083,31,517.622407
2.904656,42,535.693087
3.285062,44,553.482044
2.236125,30,565.7451
2.55897,35,580.854024
0.436294,8,584.070155
2.202726,25,594.271428
3.678795,47,613.16874
1.04584,17,619.663385
3.017534,37,636.393461
1.459124,18,643.581589
2.69981,26,654.455083
3.412681,38,672.36127
1.04933,14,677.852114
3.423826,48,697.579751
2.984751,30,709.872181
4.105897,49,729.468582
1.330935,15,735.449105
3.934437,37,749.862253
2.477572,36,764.171471
2.641144,33,776.87134
3.606371,48,796.724633
2.965938,46,815.271626
2.775138,33,828.683749
2.203388,28,839.851977
2.021925,26,851.347237
3.546811,40,868.357832
3.49441,53,890.875781
0.944446,12,895.552299
1.885453,24,905.176258
4.226446,46,923.894062
1.898573,25,934.37108
1.390271,19,941.859514
1.839673,20,949.783975
3.013683,42,967.312557
3.833919,47,986.388477
3.282952,43,1004.953969
3.966589,49,1024.972222
2.933446,31,1036.771453
2.296508,37,1053.55503
0.871358,11,1057.452217
4.051748,55,1081.452711
3.658297,45,1099.972055
3.582838,40,1116.076673
2.433682,32,1129.67148
3.446033,36,1143.270282
3.571587,47,1160.58323
2.215398,21,1168.575875
3.770388,44,1186.070463
3.951216,45,1202.981037
3.403474,34,1216.878964
3.872527,49,1237.593725
4.367418,61,1263.628533
3.418948,46,1282.896247
2.236125,30,1295.3462
2.55897,35,1309.763633
3.196459,42,1327.276259
1.744142,21,1335.549071
3.193556,42,1352.056852
3.379864,52,1373.558781
2.589865,31,1386.283281
2.68449,40,1401.694514
4.151721,43,1420.657725
3.654014,43,1438.189815
3.147861,36,1453.069114
4.177973,59,1475.672578
3.966993,39,1491.351068
2.888661,30,1503.445114
3.077711,30,1515.473682
4.52676,44,1533.470696
1.810146,26,1544.267432
3.02068,38,1560.055505
0.980926,13,1564.967579
2.760292,43,1583.379414
4.075162,49,1604.967929
4.110346,50,1625.766227
3.543762,47,1645.463708
2.911418,35,1659.265186
1.175575,19,1667.081051
1.963388,25,1677.366099
4.173734,50,1697.72648
2.258388,26,1708.886926
1.776183,22,1718.477637
3.55055,46,1738.082007
1.229614,13,1743.673842
3.88059,53,1766.775545
2.98388,38,1782.577414
3.418257,45,1800.854601
4.09142,50,1821.452178
3.67151,40,1838.86903
2.980036,44,1857.295122
1.71245,20,1865.657274
2.404369,32,1878.490209
1.959485,22,1887.279431
4.558311,53,1907.761108
3.75709,47,1924.84778
3.164365,32,1937.373716
2.202409,30,1948.867656
4.268242,45,1966.242401
1.941849,26,1976.969104
4.448263,49,1995.146714
3.358568,33,2007.957393
4.185819,53,2029.678605
3.297813,48,2049.221256
4.011985,57,2073.122075
1.361731,18,2079.457841
2.333988,31,2092.058272
1.739491,22,2101.060012
2.202726,25,2111.364562
3.953338,51,2132.432064
1.139534,18,2139.982223
0.981775,15,2146.156052
0.976831,13,2151.350501
2.49859,24,2160.160887
2.273374,25,2170.678456
2.040106,24,2180.776294
1.884001,28,2191.269676
2.530797,26,2201.75963
0.85465,9,2204.355336
4.058538,39,2219.573125
4.878847,47,2238.049279
0.76,12,2242.462668
4.01298,47,2260.87475
4.438843,60,2284.670773
1.88199,28,2295.33327
2.228597,29,2306.560594
2.203388,28,2317.44868
0.879941,13,2323.256037
1.76499,22,2331.452624
1.882691,28,2340.957803
2.176869,26,2350.286944
1.093723,14,2355.268658
2.165194,25,2364.97672
3.566621,41,2380.058865
2.518019,32,2392.96625
3.201534,36,2407.561078
2.9099,41,2424.308804
3.950125,48,2442.763005
5.064419,65,2467.875995
2.06151,29,2480.054205
4.304452,48,2497.942972
1.346429,21,2506.86862
0.799724,10,2511.079552
4.474952,60,2536.075232
4.506883,59,2560.68439
3.71072,42,2578.165166
1.336705,17,2585.17024
2.134429,22,2594.252125
4.910245,68,2621.445832
4.664471,49,2639.981198
0.810362,13,2644.970881
3.346332,39,2658.755107
3.633883,36,2673.082059
4.583398,58,2696.174157
3.679507,52,2715.27943
2.2358,30,2726.761679
3.407917,46,2744.558251
2.396575,33,2757.644372
2.32999,30,2770.274833
1.95512,24,2778.751746
3.029625,40,2795.074922
2.864275,45,2812.788496
2.430397,29,2824.560812
2.005533,28,2834.891586
4.68894,47,2853.371192
2.889313,29,2864.65485
3.780938,43,2882.161404
3.464467,49,2900.846984
4.420535,43,2918.279373
1.295905,13,2922.671239
2.229568,19,2929.859722
4.154129,39,2943.966308
4.764934,68,2970.365282
4.111287,48,2988.017287
1.206052,15,2994.360639
1.744264,26,3004.593371
3.60201,44,3021.750992
2.687372,33,3035.307913
4.034675,53,3055.963444
0.929502,13,3061.055298
1.664697,25,3070.097629
2.282481,27,3080.46148
2.343297,29,3091.262514
4.48613,47,3110.474696
3.721938,43,3126.649757
2.058406,27,3136.965963
2.234325,23,3145.926092
3.078448,43,3162.777228
4.739305,57,3184.484265
1.935023,22,3192.954619
1.745182,26,3202.661883
3.333136,37,3217.351388
3.47989,51,3239.676478
4.424878,59,3264.190903
4.898857,66,3290.68196
3.889399,50,3309.749523
4.190667,47,3328.351154
2.04634,27,3339.159439
2.429307,24,3348.856817
3.087495,40,3363.774714
3.435824,34,3378.279258
4.339628,52,3397.660778
0.31117,5,3399.563687
2.545657,29,3411.177948
4.653543,59,3434.171803
4.556421,63,3458.858802
1.229239,17,3465.855658
2.846887,37,3480.46526
2.314684,30,3492.485744
0.590395,9,3495.865549
3.503897,40,3510.887609
4.480555,55,3531.380248
1.817378,28,3542.269666
3.252933,43,3557.783543
3.948516,62,3583.468841
3.751039,39,3599.274557
3.975921,48,3618.176907
3.917425,45,3635.659352
4.32539,62,3660.586266
4.309922,42,3676.767651
2.270127,26,3687.260643
1.985501,18,3694.651784
2.537131,22,3704.460531
1.188488,18,3711.773711
2.395412,29,3723.847172
3.606371,48,3743.9915
2.594785,39,3759.070223
3.024475,36,3773.357237
3.504809,42,3789.664675
3.206104,43,3807.573386
0.929502,13,3812.368142
3.581335,54,3833.464023
1.820729,23,3842.466123
2.627156,33,3855.474646
4.48613,47,3874.851237
4.293258,51,3894.9054
3.113932,40,3911.172959
4.427499,49,3930.724767
2.731063,39,3947.021167
4.93778,60,3971.489517
5.064419,65,3995.591905
1.053314,18,4003.167527
0.213224,4,4004.846293
3.880752,55,4026.989906
0.871358,11,4031.071496
3.406457,45,4048.310778
4.326061,57,4070.522235
3.396954,37,4085.376624
2.433682,32,4098.473582
3.385148,35,4111.279545
1.890715,26,4121.177352
4.664471,49,4140.97481
4.845387,57,4163.294863
3.542242,40,4180.177902
5.122605,52,4200.060839
2.319606,27,4211.371404
1.748506,26,4221.648578
2.783854,36,4237.572311
2.297999,31,4250.265262
2.857571,38,4264.754285
4.537391,57,4288.167869
4.152998,48,4307.668805
2.020643,27,4318.482575
2.229752,35,4333.191703
2.653032,32,4346.486804
4.157497,65,4372.403206
4.869888,49,4391.674524
